Loading datasets...
Datasets loaded to GPU.
Worker 6/8: sweep 0acb79e7, 25/200 runs

[worker 6] Run 1/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 113, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[93 of 100],930000,0.000,1.000,1.000,0.857
[94 of 100],940000,0.000,1.000,1.000,0.857
[95 of 100],950000,0.000,1.000,1.000,0.857
[96 of 100],960000,0.000,1.000,1.000,0.856
[97 of 100],970000,0.000,1.000,1.000,0.856
[98 of 100],980000,0.000,1.000,1.000,0.855
[99 of 100],990000,0.026,0.997,0.975,0.036
[100 of 100],1000000,0.003,0.999,1.000,0.683

[worker 6] Run 11/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 773, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.145,0.947,0.980,0.705
[2 of 100],20000,0.010,0.997,1.000,0.865
[3 of 100],30000,0.000,1.000,1.000,0.847
[4 of 100],40000,0.000,1.000,1.000,0.825
[5 of 100],50000,0.154,0.938,0.990,0.977
[6 of 100],60000,0.047,0.982,0.780,0.757
[7 of 100],70000,0.149,0.942,1.000,0.937
[8 of 100],80000,0.028,0.992,1.000,0.726
[9 of 100],90000,0.055,0.986,0.998,0.766
[10 of 100],100000,0.001,1.000,1.000,0.839
[11 of 100],110000,0.000,1.000,1.000,0.843
[12 of 100],120000,0.000,1.000,1.000,0.840
[13 of 100],130000,0.061,0.983,0.996,0.845
[14 of 100],140000,0.014,0.996,0.999,0.818
[15 of 100],150000,0.006,0.998,1.000,0.110
[16 of 100],160000,0.000,1.000,1.000,0.106
[17 of 100],170000,0.000,1.000,1.000,0.109
[18 of 100],180000,0.000,1.000,1.000,0.106
[19 of 100],190000,0.000,1.000,1.000,0.097
[20 of 100],200000,0.000,1.000,1.000,0.091
[21 of 100],210000,0.000,1.000,1.000,0.090
[22 of 100],220000,0.000,1.000,1.000,0.095
[23 of 100],230000,0.023,0.994,1.000,0.893
[24 of 100],240000,0.001,1.000,1.000,0.839
[25 of 100],250000,0.000,1.000,1.000,0.842
[26 of 100],260000,0.000,1.000,1.000,0.852
[27 of 100],270000,0.000,1.000,1.000,0.857
[28 of 100],280000,0.000,1.000,1.000,0.856
[29 of 100],290000,0.000,1.000,1.000,0.859
[30 of 100],300000,0.000,1.000,1.000,0.862
[31 of 100],310000,0.000,1.000,1.000,0.864
[32 of 100],320000,0.000,1.000,1.000,0.866
[33 of 100],330000,0.000,1.000,1.000,0.868
[34 of 100],340000,0.000,1.000,1.000,0.869
[35 of 100],350000,0.000,1.000,1.000,0.869
[36 of 100],360000,0.199,0.921,0.946,0.898
[37 of 100],370000,0.090,0.970,0.976,0.886
[38 of 100],380000,0.043,0.987,1.000,0.908
[39 of 100],390000,0.004,0.999,1.000,0.952
[40 of 100],400000,0.034,0.990,0.998,0.767
[41 of 100],410000,0.015,0.996,1.000,0.909
[42 of 100],420000,0.005,0.999,1.000,0.798
[43 of 100],430000,0.000,1.000,1.000,0.826
[44 of 100],440000,0.000,1.000,1.000,0.833
[45 of 100],450000,0.034,0.990,1.000,0.058
[46 of 100],460000,0.005,0.999,1.000,0.688
[47 of 100],470000,0.000,1.000,1.000,0.705
[48 of 100],480000,0.047,0.988,1.000,0.298
[49 of 100],490000,0.000,1.000,1.000,0.308
[50 of 100],500000,0.000,1.000,1.000,0.310
[51 of 100],510000,0.000,1.000,1.000,0.304
[52 of 100],520000,0.000,1.000,1.000,0.308
[53 of 100],530000,0.014,0.998,0.997,0.637
[54 of 100],540000,0.004,0.999,1.000,0.634
[55 of 100],550000,0.003,0.999,1.000,0.639
[56 of 100],560000,0.000,1.000,1.000,0.647
[57 of 100],570000,0.006,0.999,1.000,0.628
[58 of 100],580000,0.000,1.000,1.000,0.631
[59 of 100],590000,0.000,1.000,1.000,0.707
[60 of 100],600000,0.000,1.000,1.000,0.710
[61 of 100],610000,0.000,1.000,1.000,0.710
[62 of 100],620000,0.000,1.000,1.000,0.711
[63 of 100],630000,0.000,1.000,1.000,0.712
[64 of 100],640000,0.000,1.000,1.000,0.712
[65 of 100],650000,0.000,1.000,1.000,0.712
[66 of 100],660000,0.000,1.000,1.000,0.712
[67 of 100],670000,0.000,1.000,1.000,0.712
[68 of 100],680000,0.000,1.000,1.000,0.712
[69 of 100],690000,0.000,1.000,1.000,0.712
[70 of 100],700000,0.000,1.000,1.000,0.712
[71 of 100],710000,0.000,1.000,1.000,0.712
[72 of 100],720000,0.000,1.000,1.000,0.712
[73 of 100],730000,0.000,1.000,1.000,0.712
[74 of 100],740000,0.000,1.000,1.000,0.712
[75 of 100],750000,0.000,1.000,1.000,0.712
[76 of 100],760000,0.014,0.997,1.000,0.701
[77 of 100],770000,0.000,1.000,1.000,0.707
[78 of 100],780000,0.000,1.000,1.000,0.719
[79 of 100],790000,0.000,1.000,1.000,0.736
[80 of 100],800000,0.000,1.000,1.000,0.746
[81 of 100],810000,0.000,1.000,1.000,0.755
[82 of 100],820000,0.000,1.000,1.000,0.786
[83 of 100],830000,0.000,1.000,1.000,0.785
[84 of 100],840000,0.000,1.000,1.000,0.780
[85 of 100],850000,0.000,1.000,1.000,0.808
[86 of 100],860000,0.000,1.000,1.000,0.799
[87 of 100],870000,0.000,1.000,1.000,0.798
[88 of 100],880000,0.000,1.000,1.000,0.824
[89 of 100],890000,0.047,0.992,0.999,0.497
[90 of 100],900000,0.001,0.999,1.000,0.455
[91 of 100],910000,0.000,1.000,1.000,0.288
[92 of 100],920000,0.000,1.000,1.000,0.232
[93 of 100],930000,0.000,1.000,1.000,0.090
[94 of 100],940000,0.007,0.998,1.000,0.051
[95 of 100],950000,0.003,0.999,1.000,0.306
[96 of 100],960000,0.000,1.000,1.000,0.316
[97 of 100],970000,0.000,1.000,1.000,0.328
[98 of 100],980000,0.000,1.000,1.000,0.500
[99 of 100],990000,0.000,1.000,1.000,0.502
[100 of 100],1000000,0.000,1.000,1.000,0.501

[worker 6] Run 12/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 953, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.143,0.949,0.995,0.870
[2 of 100],20000,0.076,0.977,0.993,0.860
[3 of 100],30000,0.026,0.992,0.999,0.828
[4 of 100],40000,0.029,0.992,1.000,0.919
[5 of 100],50000,0.000,1.000,1.000,0.965
[6 of 100],60000,0.064,0.980,1.000,0.867
[7 of 100],70000,0.009,0.997,0.999,0.982
[8 of 100],80000,0.016,0.995,1.000,0.747
[9 of 100],90000,0.000,1.000,1.000,0.748
[10 of 100],100000,0.000,1.000,1.000,0.763
[11 of 100],110000,0.000,1.000,1.000,0.782
[12 of 100],120000,0.000,1.000,1.000,0.796
[13 of 100],130000,0.000,1.000,1.000,0.802
[14 of 100],140000,0.000,1.000,1.000,0.815
[15 of 100],150000,0.000,1.000,1.000,0.811
[16 of 100],160000,0.000,1.000,1.000,0.816
[17 of 100],170000,0.000,1.000,1.000,0.827
[18 of 100],180000,0.000,1.000,0.914,0.820
[19 of 100],190000,0.046,0.988,1.000,0.757
[20 of 100],200000,0.000,1.000,1.000,0.844
[21 of 100],210000,0.000,1.000,1.000,0.830
[22 of 100],220000,0.000,1.000,1.000,0.840
[23 of 100],230000,0.019,0.994,1.000,0.252
[24 of 100],240000,0.024,0.993,0.997,0.765
[25 of 100],250000,0.003,0.999,1.000,0.670
[26 of 100],260000,0.000,1.000,1.000,0.784
[27 of 100],270000,0.000,1.000,1.000,0.811
[28 of 100],280000,0.000,1.000,1.000,0.829
[29 of 100],290000,0.000,1.000,1.000,0.858
[30 of 100],300000,0.000,1.000,1.000,0.870
[31 of 100],310000,0.000,1.000,1.000,0.873
[32 of 100],320000,0.000,1.000,1.000,0.876
[33 of 100],330000,0.029,0.991,1.000,0.003
[34 of 100],340000,0.006,0.999,1.000,0.115
[35 of 100],350000,0.000,1.000,1.000,0.117
[36 of 100],360000,0.000,1.000,1.000,0.150
[37 of 100],370000,0.000,1.000,1.000,0.171
[38 of 100],380000,0.016,0.995,1.000,0.001
[39 of 100],390000,0.004,0.999,1.000,0.009
[40 of 100],400000,0.000,1.000,1.000,0.009
[41 of 100],410000,0.000,1.000,1.000,0.009
[42 of 100],420000,0.003,0.999,1.000,0.890
[43 of 100],430000,0.000,1.000,1.000,0.883
[44 of 100],440000,0.000,1.000,1.000,0.882
[45 of 100],450000,0.000,1.000,1.000,0.882
[46 of 100],460000,0.000,1.000,1.000,0.886
[47 of 100],470000,0.000,1.000,1.000,0.885
[48 of 100],480000,0.004,0.999,1.000,0.846
[49 of 100],490000,0.106,0.951,0.761,0.554
[50 of 100],500000,0.240,0.897,0.997,0.983
[51 of 100],510000,0.023,0.994,1.000,0.926
[52 of 100],520000,0.014,0.996,0.999,0.907
[53 of 100],530000,0.026,0.994,1.000,0.887
[54 of 100],540000,0.032,0.991,1.000,0.917
[55 of 100],550000,0.000,1.000,1.000,0.911
[56 of 100],560000,0.002,1.000,1.000,0.791
[57 of 100],570000,0.000,1.000,1.000,0.791
[58 of 100],580000,0.000,1.000,1.000,0.798
[59 of 100],590000,0.000,1.000,1.000,0.800
[60 of 100],600000,0.000,1.000,1.000,0.802
[61 of 100],610000,0.000,1.000,1.000,0.802
[62 of 100],620000,0.007,0.998,1.000,0.803
[63 of 100],630000,0.000,1.000,1.000,0.836
[64 of 100],640000,0.011,0.998,1.000,0.917
[65 of 100],650000,0.000,1.000,1.000,0.917
[66 of 100],660000,0.000,1.000,1.000,0.917
[67 of 100],670000,0.000,1.000,1.000,0.918
[68 of 100],680000,0.000,1.000,1.000,0.920
[69 of 100],690000,0.000,1.000,1.000,0.923
[70 of 100],700000,0.000,1.000,1.000,0.927
[71 of 100],710000,0.000,1.000,1.000,0.929
[72 of 100],720000,0.000,1.000,1.000,0.932
[73 of 100],730000,0.000,1.000,1.000,0.934
[74 of 100],740000,0.000,1.000,1.000,0.937
[75 of 100],750000,0.012,0.999,0.999,0.872
[76 of 100],760000,0.024,0.993,0.994,0.007
[77 of 100],770000,0.002,0.999,1.000,0.004
[78 of 100],780000,0.000,1.000,1.000,0.003
[79 of 100],790000,0.000,1.000,1.000,0.002
[80 of 100],800000,0.000,1.000,1.000,0.004
[81 of 100],810000,0.000,1.000,1.000,0.001
[82 of 100],820000,0.000,1.000,1.000,0.005
[83 of 100],830000,0.000,1.000,1.000,0.005
[84 of 100],840000,0.000,1.000,1.000,0.004
[85 of 100],850000,0.010,0.998,0.999,0.820
[86 of 100],860000,0.000,1.000,1.000,0.817
[87 of 100],870000,0.000,1.000,1.000,0.814
[88 of 100],880000,0.000,1.000,1.000,0.815
[89 of 100],890000,0.000,1.000,1.000,0.817
[90 of 100],900000,0.000,1.000,1.000,0.820
[91 of 100],910000,0.000,1.000,1.000,0.821
[92 of 100],920000,0.000,1.000,1.000,0.825
[93 of 100],930000,0.000,1.000,1.000,0.829
[94 of 100],940000,0.000,1.000,1.000,0.611
[95 of 100],950000,0.000,1.000,1.000,0.767
[96 of 100],960000,0.000,1.000,1.000,0.742
[97 of 100],970000,0.000,1.000,1.000,0.734
[98 of 100],980000,0.000,1.000,1.000,0.730
[99 of 100],990000,0.000,1.000,1.000,0.735
[100 of 100],1000000,0.000,1.000,1.000,0.744

[worker 6] Run 13/25 | config: {'batch_size': 32, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 37, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.206,0.926,0.992,0.893
[2 of 100],20000,0.063,0.986,0.992,0.900
[3 of 100],30000,0.012,0.999,1.000,0.771
[4 of 100],40000,0.005,1.000,1.000,0.746
[5 of 100],50000,0.015,0.996,1.000,0.815
[6 of 100],60000,0.005,0.999,1.000,0.697
[7 of 100],70000,0.002,1.000,1.000,0.727
[8 of 100],80000,0.002,1.000,1.000,0.744
[9 of 100],90000,0.001,1.000,1.000,0.742
[10 of 100],100000,0.001,1.000,1.000,0.743
[11 of 100],110000,0.001,1.000,1.000,0.745
[12 of 100],120000,0.000,1.000,1.000,0.745
[13 of 100],130000,0.000,1.000,1.000,0.741
[14 of 100],140000,0.000,1.000,1.000,0.745
[15 of 100],150000,0.000,1.000,1.000,0.744
[16 of 100],160000,0.001,1.000,1.000,0.749
[17 of 100],170000,0.033,0.992,0.997,0.844
[18 of 100],180000,0.002,1.000,1.000,0.764
[19 of 100],190000,0.002,1.000,1.000,0.669
[20 of 100],200000,0.000,1.000,1.000,0.676
[21 of 100],210000,0.000,1.000,1.000,0.678
[22 of 100],220000,0.000,1.000,1.000,0.681
[23 of 100],230000,0.000,1.000,1.000,0.686
[24 of 100],240000,0.000,1.000,1.000,0.689
[25 of 100],250000,0.013,0.997,1.000,0.791
[26 of 100],260000,0.000,1.000,1.000,0.861
[27 of 100],270000,0.000,1.000,1.000,0.840
[28 of 100],280000,0.000,1.000,1.000,0.828
[29 of 100],290000,0.000,1.000,1.000,0.829
[30 of 100],300000,0.000,1.000,1.000,0.818
[31 of 100],310000,0.000,1.000,1.000,0.886
[32 of 100],320000,0.000,1.000,1.000,0.859
[33 of 100],330000,0.000,1.000,1.000,0.847
[34 of 100],340000,0.001,1.000,0.949,0.829
[35 of 100],350000,0.014,0.998,1.000,0.956
[36 of 100],360000,0.000,1.000,1.000,0.912
[37 of 100],370000,0.000,1.000,1.000,0.938
[38 of 100],380000,0.000,1.000,1.000,0.938
[39 of 100],390000,0.000,1.000,1.000,0.956
[40 of 100],400000,0.000,1.000,1.000,0.958
[41 of 100],410000,0.000,1.000,1.000,0.958
[42 of 100],420000,0.015,0.997,0.997,0.841
[43 of 100],430000,0.002,1.000,1.000,0.786
[44 of 100],440000,0.000,1.000,1.000,0.791
[45 of 100],450000,0.000,1.000,1.000,0.792
[46 of 100],460000,0.001,1.000,1.000,0.889
[47 of 100],470000,0.000,1.000,1.000,0.879
[48 of 100],480000,0.000,1.000,1.000,0.879
[49 of 100],490000,0.001,1.000,1.000,0.875
[50 of 100],500000,0.000,1.000,1.000,0.872
[51 of 100],510000,0.000,1.000,1.000,0.875
[52 of 100],520000,0.000,1.000,1.000,0.879
[53 of 100],530000,0.000,1.000,1.000,0.879
[54 of 100],540000,0.000,1.000,1.000,0.881
[55 of 100],550000,0.000,1.000,1.000,0.884
[56 of 100],560000,0.000,1.000,1.000,0.885
[57 of 100],570000,0.000,1.000,1.000,0.888
[58 of 100],580000,0.000,1.000,1.000,0.888
[59 of 100],590000,0.000,1.000,1.000,0.888
[60 of 100],600000,0.000,1.000,1.000,0.890
[61 of 100],610000,0.000,1.000,1.000,0.890
[62 of 100],620000,0.000,1.000,1.000,0.890
[63 of 100],630000,0.000,1.000,1.000,0.891
[64 of 100],640000,0.000,1.000,1.000,0.892
[65 of 100],650000,0.000,1.000,1.000,0.895
[66 of 100],660000,0.000,1.000,1.000,0.896
[67 of 100],670000,0.000,1.000,1.000,0.897
[68 of 100],680000,0.000,1.000,1.000,0.898
[69 of 100],690000,0.000,1.000,1.000,0.898
[70 of 100],700000,0.000,1.000,1.000,0.899
[71 of 100],710000,0.000,1.000,1.000,0.900
[72 of 100],720000,0.000,1.000,1.000,0.900
[73 of 100],730000,0.000,1.000,1.000,0.901
[74 of 100],740000,0.000,1.000,1.000,0.901
[75 of 100],750000,0.000,1.000,1.000,0.899
[76 of 100],760000,0.000,1.000,1.000,0.902
[77 of 100],770000,0.000,1.000,1.000,0.902
[78 of 100],780000,0.000,1.000,1.000,0.902
[79 of 100],790000,0.000,1.000,1.000,0.903
[80 of 100],800000,0.000,1.000,1.000,0.903
[81 of 100],810000,0.000,1.000,1.000,0.903
[82 of 100],820000,0.000,1.000,1.000,0.905
[83 of 100],830000,0.017,0.997,1.000,0.802
[84 of 100],840000,0.001,1.000,1.000,0.850
[85 of 100],850000,0.000,1.000,1.000,0.844
[86 of 100],860000,0.000,1.000,1.000,0.853
[87 of 100],870000,0.000,1.000,1.000,0.852
[88 of 100],880000,0.000,1.000,1.000,0.857
[89 of 100],890000,0.000,1.000,1.000,0.858
[90 of 100],900000,0.000,1.000,1.000,0.866
[91 of 100],910000,0.000,1.000,1.000,0.865
[92 of 100],920000,0.000,1.000,1.000,0.864
[93 of 100],930000,0.000,1.000,1.000,0.852
[94 of 100],940000,0.000,1.000,1.000,0.851
[95 of 100],950000,0.000,1.000,1.000,0.851
[96 of 100],960000,0.000,1.000,1.000,0.852
[97 of 100],970000,0.000,1.000,1.000,0.852
[98 of 100],980000,0.000,1.000,1.000,0.852
[99 of 100],990000,0.000,1.000,1.000,0.854
[100 of 100],1000000,0.000,1.000,1.000,0.854

[worker 6] Run 14/25 | config: {'batch_size': 32, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 191, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.210,0.920,1.000,0.844
[2 of 100],20000,0.035,0.993,1.000,0.733
[3 of 100],30000,0.040,0.989,0.975,0.842
[4 of 100],40000,0.013,0.998,1.000,0.884
[5 of 100],50000,0.016,0.996,1.000,0.787
[6 of 100],60000,0.007,0.998,1.000,0.644
[7 of 100],70000,0.002,1.000,1.000,0.644
[8 of 100],80000,0.015,0.996,1.000,0.781
[9 of 100],90000,0.003,1.000,1.000,0.651
[10 of 100],100000,0.001,1.000,1.000,0.659
[11 of 100],110000,0.013,0.997,1.000,0.822
[12 of 100],120000,0.003,0.999,1.000,0.831
[13 of 100],130000,0.001,1.000,1.000,0.856
[14 of 100],140000,0.000,1.000,1.000,0.846
[15 of 100],150000,0.000,1.000,1.000,0.832
[16 of 100],160000,0.001,1.000,1.000,0.772
[17 of 100],170000,0.025,0.992,0.993,0.927
[18 of 100],180000,0.003,0.999,1.000,0.868
[19 of 100],190000,0.001,1.000,1.000,0.911
[20 of 100],200000,0.000,1.000,1.000,0.914
[21 of 100],210000,0.000,1.000,1.000,0.918
[22 of 100],220000,0.000,1.000,1.000,0.928
[23 of 100],230000,0.021,0.996,0.929,0.649
[24 of 100],240000,0.010,0.998,1.000,0.814
[25 of 100],250000,0.000,1.000,1.000,0.809
[26 of 100],260000,0.000,1.000,1.000,0.810
[27 of 100],270000,0.000,1.000,1.000,0.810
[28 of 100],280000,0.000,1.000,1.000,0.739
[29 of 100],290000,0.000,1.000,1.000,0.749
[30 of 100],300000,0.000,1.000,1.000,0.753
[31 of 100],310000,0.000,1.000,1.000,0.754
[32 of 100],320000,0.000,1.000,1.000,0.757
[33 of 100],330000,0.000,1.000,1.000,0.758
[34 of 100],340000,0.001,1.000,1.000,0.750
[35 of 100],350000,0.000,1.000,1.000,0.748
[36 of 100],360000,0.000,1.000,1.000,0.750
[37 of 100],370000,0.000,1.000,1.000,0.755
[38 of 100],380000,0.000,1.000,1.000,0.756
[39 of 100],390000,0.072,0.985,0.978,0.820
[40 of 100],400000,0.012,0.997,1.000,0.748
[41 of 100],410000,0.001,1.000,1.000,0.760
[42 of 100],420000,0.002,1.000,1.000,0.718
[43 of 100],430000,0.001,1.000,1.000,0.714
[44 of 100],440000,0.001,1.000,1.000,0.714
[45 of 100],450000,0.001,1.000,1.000,0.632
[46 of 100],460000,0.001,1.000,1.000,0.654
[47 of 100],470000,0.001,1.000,1.000,0.599
[48 of 100],480000,0.000,1.000,1.000,0.610
[49 of 100],490000,0.001,1.000,1.000,0.608
[50 of 100],500000,0.000,1.000,1.000,0.608
[51 of 100],510000,0.000,1.000,1.000,0.629
[52 of 100],520000,0.000,1.000,1.000,0.661
[53 of 100],530000,0.000,1.000,1.000,0.669
[54 of 100],540000,0.000,1.000,1.000,0.672
[55 of 100],550000,0.000,1.000,1.000,0.678
[56 of 100],560000,0.000,1.000,1.000,0.677
[57 of 100],570000,0.000,1.000,1.000,0.678
[58 of 100],580000,0.000,1.000,1.000,0.678
[59 of 100],590000,0.000,1.000,1.000,0.679
[60 of 100],600000,0.000,1.000,1.000,0.681
[61 of 100],610000,0.000,1.000,1.000,0.680
[62 of 100],620000,0.000,1.000,1.000,0.682
[63 of 100],630000,0.000,1.000,1.000,0.682
[64 of 100],640000,0.000,1.000,1.000,0.684
[65 of 100],650000,0.005,0.999,0.954,0.474
[66 of 100],660000,0.018,0.996,1.000,0.736
[67 of 100],670000,0.000,1.000,1.000,0.739
[68 of 100],680000,0.001,1.000,1.000,0.704
[69 of 100],690000,0.000,1.000,1.000,0.721
[70 of 100],700000,0.000,1.000,1.000,0.718
[71 of 100],710000,0.003,0.999,1.000,0.715
[72 of 100],720000,0.001,1.000,1.000,0.584
[73 of 100],730000,0.000,1.000,1.000,0.572
[74 of 100],740000,0.001,1.000,1.000,0.594
[75 of 100],750000,0.000,1.000,1.000,0.602
[76 of 100],760000,0.000,1.000,1.000,0.473
[77 of 100],770000,0.000,1.000,1.000,0.481
[78 of 100],780000,0.000,1.000,1.000,0.488
[79 of 100],790000,0.000,1.000,1.000,0.480
[80 of 100],800000,0.000,1.000,1.000,0.485
[81 of 100],810000,0.000,1.000,1.000,0.489
[82 of 100],820000,0.000,1.000,1.000,0.499
[83 of 100],830000,0.000,1.000,1.000,0.497
[84 of 100],840000,0.005,0.999,1.000,0.699
[85 of 100],850000,0.000,1.000,1.000,0.716
[86 of 100],860000,0.000,1.000,1.000,0.727
[87 of 100],870000,0.000,1.000,1.000,0.782
[88 of 100],880000,0.000,1.000,1.000,0.694
[89 of 100],890000,0.000,1.000,1.000,0.701
[90 of 100],900000,0.000,1.000,1.000,0.714
[91 of 100],910000,0.000,1.000,1.000,0.721
[92 of 100],920000,0.000,1.000,1.000,0.723
[93 of 100],930000,0.000,1.000,1.000,0.735
[94 of 100],940000,0.000,1.000,1.000,0.743
[95 of 100],950000,0.000,1.000,1.000,0.745
[96 of 100],960000,0.000,1.000,1.000,0.749
[97 of 100],970000,0.000,1.000,1.000,0.749
[98 of 100],980000,0.000,1.000,1.000,0.750
[99 of 100],990000,0.001,1.000,1.000,0.744
[100 of 100],1000000,0.000,1.000,1.000,0.787

[worker 6] Run 15/25 | config: {'batch_size': 32, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 359, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.217,0.921,0.982,0.707
[2 of 100],20000,0.029,0.995,0.999,0.824
[3 of 100],30000,0.042,0.989,1.000,0.911
[4 of 100],40000,0.005,1.000,1.000,0.928
[5 of 100],50000,0.035,0.991,0.984,0.944
[6 of 100],60000,0.020,0.996,1.000,0.955
[7 of 100],70000,0.004,0.999,1.000,0.945
[8 of 100],80000,0.001,1.000,1.000,0.939
[9 of 100],90000,0.001,1.000,1.000,0.941
[10 of 100],100000,0.001,1.000,1.000,0.940
[11 of 100],110000,0.004,0.999,1.000,0.871
[12 of 100],120000,0.024,0.995,0.999,0.799
[13 of 100],130000,0.002,1.000,1.000,0.887
[14 of 100],140000,0.001,1.000,1.000,0.897
[15 of 100],150000,0.000,1.000,1.000,0.896
[16 of 100],160000,0.001,1.000,1.000,0.764
[17 of 100],170000,0.005,0.999,0.999,0.736
[18 of 100],180000,0.009,0.998,1.000,0.795
[19 of 100],190000,0.000,1.000,1.000,0.770
[20 of 100],200000,0.000,1.000,1.000,0.777
[21 of 100],210000,0.000,1.000,1.000,0.773
[22 of 100],220000,0.000,1.000,1.000,0.785
[23 of 100],230000,0.000,1.000,1.000,0.780
[24 of 100],240000,0.000,1.000,1.000,0.779
[25 of 100],250000,0.018,0.996,1.000,0.696
[26 of 100],260000,0.001,1.000,1.000,0.678
[27 of 100],270000,0.000,1.000,1.000,0.684
[28 of 100],280000,0.000,1.000,1.000,0.689
[29 of 100],290000,0.000,1.000,1.000,0.696
[30 of 100],300000,0.000,1.000,1.000,0.701
[31 of 100],310000,0.000,1.000,1.000,0.703
[32 of 100],320000,0.000,1.000,1.000,0.704
[33 of 100],330000,0.000,1.000,1.000,0.706
[34 of 100],340000,0.000,1.000,1.000,0.714
[35 of 100],350000,0.000,1.000,1.000,0.700
[36 of 100],360000,0.009,0.997,1.000,0.642
[37 of 100],370000,0.001,1.000,1.000,0.590
[38 of 100],380000,0.000,1.000,1.000,0.586
[39 of 100],390000,0.002,1.000,0.999,0.625
[40 of 100],400000,0.002,1.000,1.000,0.683
[41 of 100],410000,0.004,0.999,1.000,0.801
[42 of 100],420000,0.000,1.000,1.000,0.803
[43 of 100],430000,0.000,1.000,1.000,0.806
[44 of 100],440000,0.000,1.000,1.000,0.808
[45 of 100],450000,0.000,1.000,1.000,0.809
[46 of 100],460000,0.000,1.000,1.000,0.807
[47 of 100],470000,0.000,1.000,1.000,0.806
[48 of 100],480000,0.000,1.000,1.000,0.806
[49 of 100],490000,0.000,1.000,1.000,0.805
[50 of 100],500000,0.000,1.000,1.000,0.804
[51 of 100],510000,0.000,1.000,1.000,0.804
[52 of 100],520000,0.000,1.000,1.000,0.803
[53 of 100],530000,0.000,1.000,1.000,0.800
[54 of 100],540000,0.000,1.000,1.000,0.798
[55 of 100],550000,0.000,1.000,1.000,0.794
[56 of 100],560000,0.000,1.000,1.000,0.796
[57 of 100],570000,0.000,1.000,1.000,0.796
[58 of 100],580000,0.000,1.000,1.000,0.796
[59 of 100],590000,0.000,1.000,1.000,0.796
[60 of 100],600000,0.000,1.000,1.000,0.795
[61 of 100],610000,0.000,1.000,1.000,0.795
[62 of 100],620000,0.000,1.000,1.000,0.795
[63 of 100],630000,0.000,1.000,1.000,0.795
[64 of 100],640000,0.000,1.000,1.000,0.795
[65 of 100],650000,0.000,1.000,1.000,0.795
[66 of 100],660000,0.000,1.000,1.000,0.795
[67 of 100],670000,0.000,1.000,1.000,0.795
[68 of 100],680000,0.000,1.000,1.000,0.794
[69 of 100],690000,0.000,1.000,1.000,0.795
[70 of 100],700000,0.000,1.000,1.000,0.795
[71 of 100],710000,0.000,1.000,1.000,0.795
[72 of 100],720000,0.000,1.000,1.000,0.795
[73 of 100],730000,0.000,1.000,1.000,0.795
[74 of 100],740000,0.000,1.000,1.000,0.795
[75 of 100],750000,0.000,1.000,1.000,0.793
[76 of 100],760000,0.000,1.000,1.000,0.793
[77 of 100],770000,0.000,1.000,1.000,0.793
[78 of 100],780000,0.000,1.000,1.000,0.793
[79 of 100],790000,0.000,1.000,1.000,0.793
[80 of 100],800000,0.000,1.000,1.000,0.793
[81 of 100],810000,0.000,1.000,1.000,0.791
[82 of 100],820000,0.000,1.000,1.000,0.791
[83 of 100],830000,0.000,1.000,1.000,0.791
[84 of 100],840000,0.000,1.000,1.000,0.792
[85 of 100],850000,0.000,1.000,1.000,0.792
[86 of 100],860000,0.000,1.000,1.000,0.792
[87 of 100],870000,0.000,1.000,1.000,0.792
[88 of 100],880000,0.000,1.000,1.000,0.792
[89 of 100],890000,0.000,1.000,1.000,0.792
