Loading datasets...
Datasets loaded to GPU.
Worker 3/8: sweep 0acb79e7, 25/200 runs

[worker 3] Run 1/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 53, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[93 of 100],930000,0.000,1.000,1.000,0.092
[94 of 100],940000,0.000,1.000,1.000,0.092
[95 of 100],950000,0.000,1.000,1.000,0.092
[96 of 100],960000,0.000,1.000,1.000,0.092
[97 of 100],970000,0.023,0.997,1.000,0.776
[98 of 100],980000,0.000,1.000,1.000,0.788
[99 of 100],990000,0.003,0.999,1.000,0.568
[100 of 100],1000000,0.000,1.000,1.000,0.575

[worker 3] Run 11/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 701, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.357,0.845,0.804,0.939
[2 of 100],20000,0.121,0.960,0.990,0.950
[3 of 100],30000,0.064,0.980,0.983,0.933
[4 of 100],40000,0.016,0.996,1.000,0.740
[5 of 100],50000,0.033,0.991,0.999,0.941
[6 of 100],60000,0.027,0.992,1.000,0.804
[7 of 100],70000,0.018,0.994,1.000,0.940
[8 of 100],80000,0.051,0.983,1.000,0.970
[9 of 100],90000,0.009,0.998,1.000,0.926
[10 of 100],100000,0.000,1.000,1.000,0.935
[11 of 100],110000,0.013,0.996,1.000,0.907
[12 of 100],120000,0.004,0.999,1.000,0.911
[13 of 100],130000,0.000,1.000,1.000,0.911
[14 of 100],140000,0.000,1.000,1.000,0.912
[15 of 100],150000,0.000,1.000,1.000,0.911
[16 of 100],160000,0.001,1.000,1.000,0.954
[17 of 100],170000,0.000,1.000,1.000,0.958
[18 of 100],180000,0.000,1.000,1.000,0.957
[19 of 100],190000,0.000,1.000,1.000,0.951
[20 of 100],200000,0.000,1.000,1.000,0.951
[21 of 100],210000,0.000,1.000,1.000,0.954
[22 of 100],220000,0.000,1.000,1.000,0.955
[23 of 100],230000,0.000,1.000,1.000,0.955
[24 of 100],240000,0.000,1.000,1.000,0.955
[25 of 100],250000,0.000,1.000,1.000,0.955
[26 of 100],260000,0.000,1.000,1.000,0.955
[27 of 100],270000,0.000,1.000,1.000,0.955
[28 of 100],280000,0.000,1.000,1.000,0.957
[29 of 100],290000,0.000,1.000,1.000,0.959
[30 of 100],300000,0.000,1.000,1.000,0.959
[31 of 100],310000,0.000,1.000,1.000,0.959
[32 of 100],320000,0.000,1.000,1.000,0.960
[33 of 100],330000,0.697,0.538,0.500,0.000
[34 of 100],340000,0.449,0.762,0.905,0.942
[35 of 100],350000,0.286,0.885,0.890,0.884
[36 of 100],360000,0.270,0.893,0.918,0.930
[37 of 100],370000,0.266,0.897,0.888,0.940
[38 of 100],380000,0.244,0.905,0.930,0.951
[39 of 100],390000,0.228,0.913,0.918,0.918
[40 of 100],400000,0.196,0.926,0.928,0.782
[41 of 100],410000,0.043,0.985,1.000,0.627
[42 of 100],420000,0.013,0.997,1.000,0.598
[43 of 100],430000,0.011,0.997,0.998,0.557
[44 of 100],440000,0.001,1.000,1.000,0.527
[45 of 100],450000,0.000,1.000,1.000,0.528
[46 of 100],460000,0.000,1.000,1.000,0.526
[47 of 100],470000,0.000,1.000,1.000,0.527
[48 of 100],480000,0.000,1.000,1.000,0.526
[49 of 100],490000,0.000,1.000,1.000,0.517
[50 of 100],500000,0.000,1.000,1.000,0.520
[51 of 100],510000,0.000,1.000,1.000,0.523
[52 of 100],520000,0.032,0.992,0.999,0.529
[53 of 100],530000,0.006,0.998,1.000,0.491
[54 of 100],540000,0.001,1.000,1.000,0.453
[55 of 100],550000,0.005,0.999,1.000,0.381
[56 of 100],560000,0.000,1.000,1.000,0.301
[57 of 100],570000,0.000,1.000,1.000,0.287
[58 of 100],580000,0.000,1.000,1.000,0.290
[59 of 100],590000,0.000,1.000,1.000,0.295
[60 of 100],600000,0.000,1.000,1.000,0.301
[61 of 100],610000,0.000,1.000,1.000,0.303
[62 of 100],620000,0.000,1.000,1.000,0.307
[63 of 100],630000,0.000,1.000,1.000,0.311
[64 of 100],640000,0.000,1.000,1.000,0.314
[65 of 100],650000,0.000,1.000,1.000,0.304
[66 of 100],660000,0.025,0.994,1.000,0.438
[67 of 100],670000,0.000,1.000,1.000,0.443
[68 of 100],680000,0.000,1.000,1.000,0.440
[69 of 100],690000,0.000,1.000,1.000,0.441
[70 of 100],700000,0.000,1.000,1.000,0.441
[71 of 100],710000,0.000,1.000,1.000,0.440
[72 of 100],720000,0.000,1.000,1.000,0.441
[73 of 100],730000,0.022,0.995,1.000,0.597
[74 of 100],740000,0.006,0.999,1.000,0.523
[75 of 100],750000,0.000,1.000,1.000,0.523
[76 of 100],760000,0.000,1.000,1.000,0.523
[77 of 100],770000,0.000,1.000,1.000,0.523
[78 of 100],780000,0.003,0.999,1.000,0.525
[79 of 100],790000,0.000,1.000,1.000,0.525
[80 of 100],800000,0.000,1.000,1.000,0.525
[81 of 100],810000,0.000,1.000,1.000,0.525
[82 of 100],820000,0.000,1.000,1.000,0.525
[83 of 100],830000,0.000,1.000,1.000,0.525
[84 of 100],840000,0.000,1.000,1.000,0.525
[85 of 100],850000,0.000,1.000,1.000,0.525
[86 of 100],860000,0.008,0.998,1.000,0.497
[87 of 100],870000,0.000,1.000,1.000,0.509
[88 of 100],880000,0.008,0.998,1.000,0.563
[89 of 100],890000,0.000,1.000,1.000,0.583
[90 of 100],900000,0.004,0.999,1.000,0.529
[91 of 100],910000,0.001,1.000,1.000,0.527
[92 of 100],920000,0.000,1.000,1.000,0.527
[93 of 100],930000,0.000,1.000,1.000,0.528
[94 of 100],940000,0.000,1.000,1.000,0.528
[95 of 100],950000,0.000,1.000,1.000,0.528
[96 of 100],960000,0.000,1.000,1.000,0.528
[97 of 100],970000,0.000,1.000,1.000,0.529
[98 of 100],980000,0.000,1.000,1.000,0.529
[99 of 100],990000,0.005,0.999,0.999,0.531
[100 of 100],1000000,0.001,1.000,1.000,0.531

[worker 3] Run 12/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 887, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.304,0.871,0.904,0.686
[2 of 100],20000,0.099,0.971,0.984,0.884
[3 of 100],30000,0.042,0.987,0.980,0.875
[4 of 100],40000,0.245,0.909,0.865,0.757
[5 of 100],50000,0.066,0.979,0.988,0.845
[6 of 100],60000,0.018,0.995,1.000,0.808
[7 of 100],70000,0.000,1.000,1.000,0.840
[8 of 100],80000,0.016,0.997,0.818,0.120
[9 of 100],90000,0.051,0.984,1.000,0.474
[10 of 100],100000,0.011,0.997,1.000,0.660
[11 of 100],110000,0.000,1.000,1.000,0.648
[12 of 100],120000,0.000,1.000,1.000,0.640
[13 of 100],130000,0.027,0.992,1.000,0.827
[14 of 100],140000,0.000,1.000,1.000,0.847
[15 of 100],150000,0.000,1.000,1.000,0.857
[16 of 100],160000,0.017,0.995,1.000,0.027
[17 of 100],170000,0.016,0.996,0.999,0.880
[18 of 100],180000,0.006,0.998,1.000,0.723
[19 of 100],190000,0.000,1.000,1.000,0.731
[20 of 100],200000,0.000,1.000,1.000,0.786
[21 of 100],210000,0.000,1.000,1.000,0.782
[22 of 100],220000,0.000,1.000,1.000,0.784
[23 of 100],230000,0.000,1.000,1.000,0.791
[24 of 100],240000,0.000,1.000,1.000,0.791
[25 of 100],250000,0.000,1.000,1.000,0.758
[26 of 100],260000,0.000,1.000,1.000,0.774
[27 of 100],270000,0.000,1.000,1.000,0.778
[28 of 100],280000,0.000,1.000,1.000,0.783
[29 of 100],290000,0.000,1.000,1.000,0.766
[30 of 100],300000,0.000,1.000,1.000,0.774
[31 of 100],310000,0.020,0.996,1.000,0.847
[32 of 100],320000,0.000,1.000,1.000,0.862
[33 of 100],330000,0.000,1.000,1.000,0.868
[34 of 100],340000,0.000,1.000,1.000,0.874
[35 of 100],350000,0.000,1.000,1.000,0.879
[36 of 100],360000,0.000,1.000,1.000,0.889
[37 of 100],370000,0.000,1.000,1.000,0.892
[38 of 100],380000,0.000,1.000,1.000,0.894
[39 of 100],390000,0.000,1.000,1.000,0.901
[40 of 100],400000,0.000,1.000,1.000,0.921
[41 of 100],410000,0.000,1.000,1.000,0.916
[42 of 100],420000,0.000,1.000,1.000,0.920
[43 of 100],430000,0.000,1.000,1.000,0.920
[44 of 100],440000,0.000,1.000,1.000,0.920
[45 of 100],450000,0.000,1.000,1.000,0.920
[46 of 100],460000,0.000,1.000,1.000,0.920
[47 of 100],470000,0.000,1.000,1.000,0.921
[48 of 100],480000,0.021,0.996,0.999,0.284
[49 of 100],490000,0.002,0.999,1.000,0.359
[50 of 100],500000,0.000,1.000,1.000,0.244
[51 of 100],510000,0.000,1.000,1.000,0.201
[52 of 100],520000,0.015,0.997,1.000,0.821
[53 of 100],530000,0.000,1.000,1.000,0.876
[54 of 100],540000,0.007,0.998,1.000,0.344
[55 of 100],550000,0.000,1.000,1.000,0.354
[56 of 100],560000,0.000,1.000,1.000,0.399
[57 of 100],570000,0.000,1.000,1.000,0.402
[58 of 100],580000,0.000,1.000,1.000,0.408
[59 of 100],590000,0.000,1.000,1.000,0.427
[60 of 100],600000,0.000,1.000,1.000,0.431
[61 of 100],610000,0.000,1.000,1.000,0.458
[62 of 100],620000,0.000,1.000,1.000,0.477
[63 of 100],630000,0.000,1.000,1.000,0.500
[64 of 100],640000,0.000,1.000,1.000,0.516
[65 of 100],650000,0.004,0.999,0.999,0.858
[66 of 100],660000,0.001,1.000,1.000,0.512
[67 of 100],670000,0.000,1.000,1.000,0.490
[68 of 100],680000,0.000,1.000,1.000,0.493
[69 of 100],690000,0.000,1.000,1.000,0.477
[70 of 100],700000,0.000,1.000,1.000,0.463
[71 of 100],710000,0.021,0.995,1.000,0.921
[72 of 100],720000,0.000,1.000,1.000,0.903
[73 of 100],730000,0.000,1.000,1.000,0.903
[74 of 100],740000,0.006,0.998,1.000,0.690
[75 of 100],750000,0.000,1.000,1.000,0.694
[76 of 100],760000,0.002,0.999,1.000,0.790
[77 of 100],770000,0.000,1.000,1.000,0.779
[78 of 100],780000,0.000,1.000,1.000,0.779
[79 of 100],790000,0.000,1.000,1.000,0.786
[80 of 100],800000,0.000,1.000,1.000,0.792
[81 of 100],810000,0.000,1.000,1.000,0.802
[82 of 100],820000,0.000,1.000,1.000,0.802
[83 of 100],830000,0.000,1.000,1.000,0.806
[84 of 100],840000,0.000,1.000,1.000,0.807
[85 of 100],850000,0.000,1.000,1.000,0.807
[86 of 100],860000,0.000,1.000,1.000,0.815
[87 of 100],870000,0.000,1.000,1.000,0.815
[88 of 100],880000,0.000,1.000,1.000,0.823
[89 of 100],890000,0.000,1.000,1.000,0.818
[90 of 100],900000,0.000,1.000,1.000,0.821
[91 of 100],910000,0.000,1.000,1.000,0.827
[92 of 100],920000,0.000,1.000,1.000,0.825
[93 of 100],930000,0.000,1.000,1.000,0.825
[94 of 100],940000,0.000,1.000,1.000,0.827
[95 of 100],950000,0.000,1.000,1.000,0.829
[96 of 100],960000,0.000,1.000,1.000,0.831
[97 of 100],970000,0.000,1.000,1.000,0.832
[98 of 100],980000,0.000,1.000,1.000,0.830
[99 of 100],990000,0.000,1.000,1.000,0.832
[100 of 100],1000000,0.000,1.000,1.000,0.832

[worker 3] Run 13/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 1049, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.126,0.956,0.993,0.744
[2 of 100],20000,0.062,0.979,0.994,0.940
[3 of 100],30000,0.035,0.991,0.995,0.610
[4 of 100],40000,0.014,0.996,1.000,0.703
[5 of 100],50000,0.008,0.998,1.000,0.060
[6 of 100],60000,0.017,0.996,1.000,0.396
[7 of 100],70000,0.000,1.000,1.000,0.334
[8 of 100],80000,0.000,1.000,1.000,0.299
[9 of 100],90000,0.000,1.000,1.000,0.282
[10 of 100],100000,0.000,1.000,1.000,0.308
[11 of 100],110000,0.000,1.000,1.000,0.281
[12 of 100],120000,0.000,1.000,1.000,0.262
[13 of 100],130000,0.584,0.638,0.836,0.627
[14 of 100],140000,0.152,0.945,0.990,0.909
[15 of 100],150000,0.043,0.988,1.000,0.916
[16 of 100],160000,0.001,1.000,1.000,0.907
[17 of 100],170000,0.013,0.996,0.999,0.859
[18 of 100],180000,0.019,0.995,1.000,0.888
[19 of 100],190000,0.000,1.000,1.000,0.906
[20 of 100],200000,0.008,0.998,1.000,0.930
[21 of 100],210000,0.000,1.000,1.000,0.936
[22 of 100],220000,0.009,0.998,0.936,0.116
[23 of 100],230000,0.025,0.993,1.000,0.861
[24 of 100],240000,0.000,1.000,1.000,0.863
[25 of 100],250000,0.000,1.000,1.000,0.862
[26 of 100],260000,0.000,1.000,1.000,0.869
[27 of 100],270000,0.000,1.000,1.000,0.872
[28 of 100],280000,0.000,1.000,1.000,0.876
[29 of 100],290000,0.000,1.000,1.000,0.876
[30 of 100],300000,0.000,1.000,1.000,0.877
[31 of 100],310000,0.000,1.000,1.000,0.878
[32 of 100],320000,0.000,1.000,1.000,0.879
[33 of 100],330000,0.000,1.000,1.000,0.879
[34 of 100],340000,0.000,1.000,1.000,0.879
[35 of 100],350000,0.000,1.000,1.000,0.895
[36 of 100],360000,0.024,0.994,0.999,0.945
[37 of 100],370000,0.008,0.998,0.998,0.695
[38 of 100],380000,0.000,1.000,1.000,0.363
[39 of 100],390000,0.000,1.000,1.000,0.354
[40 of 100],400000,0.000,1.000,1.000,0.363
[41 of 100],410000,0.000,1.000,1.000,0.341
[42 of 100],420000,0.000,1.000,1.000,0.346
[43 of 100],430000,0.006,0.998,1.000,0.247
[44 of 100],440000,0.005,0.999,1.000,0.275
[45 of 100],450000,0.000,1.000,1.000,0.202
[46 of 100],460000,0.000,1.000,1.000,0.361
[47 of 100],470000,0.000,1.000,1.000,0.329
[48 of 100],480000,0.000,1.000,1.000,0.386
[49 of 100],490000,0.000,1.000,1.000,0.383
[50 of 100],500000,0.000,1.000,1.000,0.358
[51 of 100],510000,0.000,1.000,1.000,0.388
[52 of 100],520000,0.000,1.000,1.000,0.421
[53 of 100],530000,0.000,1.000,1.000,0.426
[54 of 100],540000,0.000,1.000,1.000,0.429
[55 of 100],550000,0.000,1.000,1.000,0.431
[56 of 100],560000,0.000,1.000,1.000,0.418
[57 of 100],570000,0.000,1.000,1.000,0.419
[58 of 100],580000,0.000,1.000,1.000,0.415
[59 of 100],590000,0.000,1.000,1.000,0.412
[60 of 100],600000,0.000,1.000,1.000,0.411
[61 of 100],610000,0.000,1.000,1.000,0.412
[62 of 100],620000,0.000,1.000,1.000,0.419
[63 of 100],630000,0.000,1.000,1.000,0.415
[64 of 100],640000,0.000,1.000,1.000,0.419
[65 of 100],650000,0.000,1.000,1.000,0.425
[66 of 100],660000,0.000,1.000,1.000,0.421
[67 of 100],670000,0.000,1.000,1.000,0.415
[68 of 100],680000,0.000,1.000,1.000,0.413
[69 of 100],690000,0.000,1.000,1.000,0.414
[70 of 100],700000,0.000,1.000,1.000,0.413
[71 of 100],710000,0.000,1.000,1.000,0.415
[72 of 100],720000,0.000,1.000,1.000,0.413
[73 of 100],730000,0.000,1.000,1.000,0.416
[74 of 100],740000,0.000,1.000,1.000,0.415
[75 of 100],750000,0.000,1.000,1.000,0.426
[76 of 100],760000,0.000,1.000,1.000,0.419
[77 of 100],770000,0.000,1.000,1.000,0.416
[78 of 100],780000,0.000,1.000,1.000,0.419
[79 of 100],790000,0.000,1.000,1.000,0.420
[80 of 100],800000,0.000,1.000,1.000,0.420
[81 of 100],810000,0.000,1.000,1.000,0.417
[82 of 100],820000,0.000,1.000,1.000,0.420
[83 of 100],830000,0.000,1.000,1.000,0.413
[84 of 100],840000,0.000,1.000,1.000,0.419
[85 of 100],850000,0.000,1.000,1.000,0.431
[86 of 100],860000,0.000,1.000,1.000,0.425
[87 of 100],870000,0.000,1.000,1.000,0.441
[88 of 100],880000,0.000,1.000,1.000,0.446
[89 of 100],890000,0.000,1.000,1.000,0.422
[90 of 100],900000,0.000,1.000,1.000,0.423
[91 of 100],910000,0.000,1.000,1.000,0.415
[92 of 100],920000,0.000,1.000,1.000,0.416
[93 of 100],930000,0.000,1.000,1.000,0.416
[94 of 100],940000,0.000,1.000,1.000,0.415
[95 of 100],950000,0.000,1.000,1.000,0.415
[96 of 100],960000,0.000,1.000,1.000,0.415
[97 of 100],970000,0.000,1.000,1.000,0.416
[98 of 100],980000,0.000,1.000,1.000,0.416
[99 of 100],990000,0.000,1.000,1.000,0.419
[100 of 100],1000000,0.000,1.000,1.000,0.423

[worker 3] Run 14/25 | config: {'batch_size': 32, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 131, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.203,0.924,1.000,0.857
[2 of 100],20000,0.050,0.988,1.000,0.858
[3 of 100],30000,0.008,1.000,1.000,0.809
[4 of 100],40000,0.004,1.000,1.000,0.812
[5 of 100],50000,0.066,0.983,1.000,0.851
[6 of 100],60000,0.007,0.999,1.000,0.775
[7 of 100],70000,0.014,0.996,1.000,0.905
[8 of 100],80000,0.002,1.000,1.000,0.832
[9 of 100],90000,0.001,1.000,1.000,0.836
[10 of 100],100000,0.001,1.000,1.000,0.834
[11 of 100],110000,0.001,1.000,1.000,0.840
[12 of 100],120000,0.001,1.000,1.000,0.841
[13 of 100],130000,0.000,1.000,1.000,0.840
[14 of 100],140000,0.000,1.000,1.000,0.848
[15 of 100],150000,0.000,1.000,1.000,0.852
[16 of 100],160000,0.001,1.000,1.000,0.853
[17 of 100],170000,0.000,1.000,1.000,0.853
[18 of 100],180000,0.000,1.000,1.000,0.854
[19 of 100],190000,0.000,1.000,1.000,0.854
[20 of 100],200000,0.000,1.000,1.000,0.854
[21 of 100],210000,0.000,1.000,1.000,0.855
[22 of 100],220000,0.000,1.000,1.000,0.855
[23 of 100],230000,0.000,1.000,1.000,0.793
[24 of 100],240000,0.054,0.988,1.000,0.940
[25 of 100],250000,0.003,0.999,0.999,0.930
[26 of 100],260000,0.020,0.995,0.999,0.789
[27 of 100],270000,0.003,0.999,1.000,0.782
[28 of 100],280000,0.001,1.000,1.000,0.745
[29 of 100],290000,0.001,1.000,0.999,0.584
[30 of 100],300000,0.000,1.000,0.999,0.611
[31 of 100],310000,0.001,1.000,1.000,0.636
[32 of 100],320000,0.000,1.000,1.000,0.658
[33 of 100],330000,0.000,1.000,1.000,0.656
[34 of 100],340000,0.001,1.000,1.000,0.716
[35 of 100],350000,0.000,1.000,1.000,0.665
[36 of 100],360000,0.000,1.000,1.000,0.667
[37 of 100],370000,0.000,1.000,1.000,0.671
[38 of 100],380000,0.014,0.996,1.000,0.648
[39 of 100],390000,0.000,1.000,1.000,0.768
[40 of 100],400000,0.000,1.000,1.000,0.724
[41 of 100],410000,0.000,1.000,1.000,0.771
[42 of 100],420000,0.005,0.999,0.998,0.824
[43 of 100],430000,0.003,0.999,1.000,0.953
[44 of 100],440000,0.005,0.999,1.000,0.854
[45 of 100],450000,0.000,1.000,1.000,0.855
[46 of 100],460000,0.000,1.000,1.000,0.855
[47 of 100],470000,0.000,1.000,1.000,0.859
[48 of 100],480000,0.000,1.000,1.000,0.854
[49 of 100],490000,0.001,1.000,1.000,0.767
[50 of 100],500000,0.000,1.000,1.000,0.782
[51 of 100],510000,0.000,1.000,1.000,0.788
[52 of 100],520000,0.000,1.000,1.000,0.800
[53 of 100],530000,0.000,1.000,1.000,0.801
[54 of 100],540000,0.000,1.000,1.000,0.787
[55 of 100],550000,0.000,1.000,1.000,0.790
[56 of 100],560000,0.000,1.000,1.000,0.822
[57 of 100],570000,0.000,1.000,1.000,0.812
[58 of 100],580000,0.000,1.000,1.000,0.801
[59 of 100],590000,0.000,1.000,1.000,0.803
[60 of 100],600000,0.000,1.000,1.000,0.803
[61 of 100],610000,0.000,1.000,1.000,0.803
[62 of 100],620000,0.000,1.000,1.000,0.803
[63 of 100],630000,0.000,1.000,1.000,0.802
[64 of 100],640000,0.000,1.000,1.000,0.802
[65 of 100],650000,0.004,0.999,0.855,0.976
[66 of 100],660000,0.040,0.994,1.000,0.916
[67 of 100],670000,0.001,1.000,1.000,0.843
[68 of 100],680000,0.000,1.000,1.000,0.870
[69 of 100],690000,0.000,1.000,1.000,0.886
[70 of 100],700000,0.000,1.000,1.000,0.896
[71 of 100],710000,0.001,1.000,1.000,0.907
[72 of 100],720000,0.002,0.999,1.000,0.894
[73 of 100],730000,0.000,1.000,1.000,0.903
[74 of 100],740000,0.000,1.000,1.000,0.902
[75 of 100],750000,0.000,1.000,1.000,0.900
[76 of 100],760000,0.000,1.000,1.000,0.905
[77 of 100],770000,0.000,1.000,1.000,0.907
[78 of 100],780000,0.000,1.000,1.000,0.909
[79 of 100],790000,0.000,1.000,1.000,0.910
[80 of 100],800000,0.000,1.000,1.000,0.911
[81 of 100],810000,0.000,1.000,1.000,0.911
[82 of 100],820000,0.000,1.000,1.000,0.913
[83 of 100],830000,0.000,1.000,1.000,0.913
[84 of 100],840000,0.000,1.000,1.000,0.913
[85 of 100],850000,0.000,1.000,1.000,0.913
[86 of 100],860000,0.000,1.000,1.000,0.915
[87 of 100],870000,0.008,0.998,0.999,0.992
[88 of 100],880000,0.007,0.998,1.000,0.880
[89 of 100],890000,0.000,1.000,1.000,0.882
[90 of 100],900000,0.000,1.000,1.000,0.881
[91 of 100],910000,0.000,1.000,1.000,0.880
[92 of 100],920000,0.000,1.000,1.000,0.880
[93 of 100],930000,0.000,1.000,1.000,0.881
[94 of 100],940000,0.000,1.000,1.000,0.881
[95 of 100],950000,0.000,1.000,1.000,0.881
[96 of 100],960000,0.000,1.000,1.000,0.881
[97 of 100],970000,0.000,1.000,1.000,0.881
[98 of 100],980000,0.000,1.000,1.000,0.882
[99 of 100],990000,0.000,1.000,1.000,0.884
[100 of 100],1000000,0.013,0.996,1.000,0.939

[worker 3] Run 15/25 | config: {'batch_size': 32, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 293, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.230,0.916,0.977,0.907
[2 of 100],20000,0.028,0.996,1.000,0.796
[3 of 100],30000,0.025,0.995,1.000,0.830
[4 of 100],40000,0.004,1.000,1.000,0.848
[5 of 100],50000,0.007,0.999,0.995,0.757
[6 of 100],60000,0.005,0.999,1.000,0.735
[7 of 100],70000,0.034,0.989,0.999,0.894
[8 of 100],80000,0.003,1.000,1.000,0.878
[9 of 100],90000,0.001,1.000,1.000,0.884
[10 of 100],100000,0.001,1.000,1.000,0.890
[11 of 100],110000,0.012,0.997,1.000,0.830
[12 of 100],120000,0.001,1.000,1.000,0.806
[13 of 100],130000,0.001,1.000,1.000,0.807
[14 of 100],140000,0.000,1.000,1.000,0.793
[15 of 100],150000,0.000,1.000,1.000,0.797
[16 of 100],160000,0.002,0.999,1.000,0.719
[17 of 100],170000,0.000,1.000,1.000,0.724
[18 of 100],180000,0.000,1.000,1.000,0.724
[19 of 100],190000,0.000,1.000,1.000,0.724
[20 of 100],200000,0.000,1.000,1.000,0.726
[21 of 100],210000,0.000,1.000,1.000,0.726
[22 of 100],220000,0.000,1.000,1.000,0.728
[23 of 100],230000,0.000,1.000,1.000,0.728
[24 of 100],240000,0.000,1.000,1.000,0.727
[25 of 100],250000,0.012,0.997,1.000,0.771
[26 of 100],260000,0.000,1.000,1.000,0.769
[27 of 100],270000,0.000,1.000,1.000,0.775
[28 of 100],280000,0.000,1.000,1.000,0.755
[29 of 100],290000,0.002,0.999,1.000,0.622
[30 of 100],300000,0.000,1.000,1.000,0.607
[31 of 100],310000,0.000,1.000,1.000,0.615
[32 of 100],320000,0.000,1.000,1.000,0.611
[33 of 100],330000,0.000,1.000,1.000,0.609
[34 of 100],340000,0.001,1.000,1.000,0.772
[35 of 100],350000,0.001,1.000,1.000,0.560
[36 of 100],360000,0.002,1.000,1.000,0.615
[37 of 100],370000,0.000,1.000,1.000,0.615
[38 of 100],380000,0.000,1.000,1.000,0.619
[39 of 100],390000,0.000,1.000,1.000,0.621
[40 of 100],400000,0.000,1.000,1.000,0.624
[41 of 100],410000,0.000,1.000,1.000,0.625
[42 of 100],420000,0.000,1.000,1.000,0.625
[43 of 100],430000,0.000,1.000,1.000,0.626
[44 of 100],440000,0.000,1.000,1.000,0.627
[45 of 100],450000,0.000,1.000,1.000,0.628
[46 of 100],460000,0.000,1.000,1.000,0.629
[47 of 100],470000,0.000,1.000,1.000,0.631
[48 of 100],480000,0.000,1.000,1.000,0.631
[49 of 100],490000,0.000,1.000,1.000,0.633
[50 of 100],500000,0.000,1.000,1.000,0.633
[51 of 100],510000,0.000,1.000,1.000,0.635
[52 of 100],520000,0.000,1.000,1.000,0.637
[53 of 100],530000,0.000,1.000,1.000,0.637
[54 of 100],540000,0.000,1.000,1.000,0.639
[55 of 100],550000,0.000,1.000,1.000,0.639
[56 of 100],560000,0.000,1.000,1.000,0.641
[57 of 100],570000,0.000,1.000,1.000,0.642
[58 of 100],580000,0.000,1.000,1.000,0.643
[59 of 100],590000,0.000,1.000,1.000,0.644
[60 of 100],600000,0.000,1.000,1.000,0.644
[61 of 100],610000,0.000,1.000,1.000,0.645
[62 of 100],620000,0.000,1.000,1.000,0.645
[63 of 100],630000,0.000,1.000,1.000,0.647
[64 of 100],640000,0.000,1.000,1.000,0.647
[65 of 100],650000,0.000,1.000,1.000,0.648
[66 of 100],660000,0.000,1.000,1.000,0.650
[67 of 100],670000,0.000,1.000,1.000,0.650
[68 of 100],680000,0.000,1.000,1.000,0.650
[69 of 100],690000,0.000,1.000,1.000,0.651
[70 of 100],700000,0.000,1.000,1.000,0.651
[71 of 100],710000,0.000,1.000,1.000,0.652
[72 of 100],720000,0.000,1.000,1.000,0.653
[73 of 100],730000,0.000,1.000,1.000,0.653
[74 of 100],740000,0.000,1.000,1.000,0.653
[75 of 100],750000,0.000,1.000,1.000,0.652
[76 of 100],760000,0.000,1.000,1.000,0.653
[77 of 100],770000,0.000,1.000,1.000,0.653
[78 of 100],780000,0.000,1.000,1.000,0.654
[79 of 100],790000,0.000,1.000,1.000,0.654
[80 of 100],800000,0.000,1.000,1.000,0.655
[81 of 100],810000,0.000,1.000,1.000,0.656
[82 of 100],820000,0.000,1.000,1.000,0.656
[83 of 100],830000,0.000,1.000,1.000,0.656
[84 of 100],840000,0.000,1.000,1.000,0.657
[85 of 100],850000,0.000,1.000,1.000,0.657
[86 of 100],860000,0.000,1.000,1.000,0.657
[87 of 100],870000,0.000,1.000,1.000,0.657
[88 of 100],880000,0.000,1.000,1.000,0.657
[89 of 100],890000,0.000,1.000,1.000,0.657
