Loading datasets...
Datasets loaded to GPU.
Worker 1/8: sweep 0acb79e7, 25/200 runs

[worker 1] Run 1/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 19, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[93 of 100],930000,0.000,1.000,1.000,0.974
[94 of 100],940000,0.000,1.000,1.000,0.974
[95 of 100],950000,0.000,1.000,1.000,0.974
[96 of 100],960000,0.000,1.000,1.000,0.974
[97 of 100],970000,0.000,1.000,1.000,0.974
[98 of 100],980000,0.000,1.000,1.000,0.974
[99 of 100],990000,0.000,1.000,1.000,0.973
[100 of 100],1000000,0.000,1.000,1.000,0.973

[worker 1] Run 11/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 653, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.499,0.752,0.867,0.799
[2 of 100],20000,0.345,0.862,0.876,0.862
[3 of 100],30000,0.296,0.884,0.902,0.878
[4 of 100],40000,0.289,0.888,0.905,0.874
[5 of 100],50000,0.301,0.878,0.900,0.901
[6 of 100],60000,0.246,0.910,0.931,0.922
[7 of 100],70000,0.240,0.911,0.923,0.909
[8 of 100],80000,0.239,0.910,0.924,0.895
[9 of 100],90000,0.250,0.904,0.923,0.921
[10 of 100],100000,0.258,0.903,0.931,0.908
[11 of 100],110000,0.241,0.911,0.913,0.901
[12 of 100],120000,0.238,0.910,0.894,0.823
[13 of 100],130000,0.235,0.910,0.921,0.895
[14 of 100],140000,0.204,0.925,0.932,0.923
[15 of 100],150000,0.216,0.922,0.936,0.962
[16 of 100],160000,0.216,0.922,0.913,0.892
[17 of 100],170000,0.202,0.929,0.935,0.963
[18 of 100],180000,0.194,0.930,0.938,0.941
[19 of 100],190000,0.193,0.930,0.944,0.945
[20 of 100],200000,0.187,0.934,0.945,0.975
[21 of 100],210000,0.230,0.914,0.913,0.932
[22 of 100],220000,0.205,0.926,0.922,0.914
[23 of 100],230000,0.191,0.931,0.939,0.955
[24 of 100],240000,0.206,0.927,0.931,0.936
[25 of 100],250000,0.202,0.925,0.919,0.902
[26 of 100],260000,0.195,0.929,0.909,0.975
[27 of 100],270000,0.180,0.936,0.935,0.927
[28 of 100],280000,0.176,0.940,0.937,0.939
[29 of 100],290000,0.171,0.942,0.950,0.967
[30 of 100],300000,0.156,0.947,0.956,0.986
[31 of 100],310000,0.156,0.947,0.933,0.934
[32 of 100],320000,0.199,0.927,0.935,0.960
[33 of 100],330000,0.174,0.940,0.947,0.975
[34 of 100],340000,0.167,0.945,0.936,0.982
[35 of 100],350000,0.163,0.945,0.953,0.978
[36 of 100],360000,0.163,0.947,0.953,0.973
[37 of 100],370000,0.154,0.951,0.943,0.955
[38 of 100],380000,0.159,0.946,0.955,0.977
[39 of 100],390000,0.150,0.950,0.942,0.980
[40 of 100],400000,0.166,0.945,0.956,0.972
[41 of 100],410000,0.152,0.947,0.950,0.971
[42 of 100],420000,0.172,0.942,0.946,0.964
[43 of 100],430000,0.169,0.940,0.936,0.928
[44 of 100],440000,0.159,0.945,0.947,0.962
[45 of 100],450000,0.146,0.950,0.951,0.925
[46 of 100],460000,0.125,0.958,0.976,0.881
[47 of 100],470000,0.044,0.986,0.974,0.840
[48 of 100],480000,0.018,0.995,0.996,0.766
[49 of 100],490000,0.018,0.995,0.997,0.686
[50 of 100],500000,0.002,1.000,1.000,0.762
[51 of 100],510000,0.000,1.000,1.000,0.786
[52 of 100],520000,0.000,1.000,1.000,0.738
[53 of 100],530000,0.018,0.996,1.000,0.680
[54 of 100],540000,0.000,1.000,1.000,0.690
[55 of 100],550000,0.017,0.996,1.000,0.679
[56 of 100],560000,0.000,1.000,1.000,0.679
[57 of 100],570000,0.000,1.000,1.000,0.680
[58 of 100],580000,0.000,1.000,1.000,0.681
[59 of 100],590000,0.000,1.000,1.000,0.681
[60 of 100],600000,0.000,1.000,1.000,0.681
[61 of 100],610000,0.000,1.000,1.000,0.681
[62 of 100],620000,0.000,1.000,1.000,0.681
[63 of 100],630000,0.000,1.000,1.000,0.680
[64 of 100],640000,0.000,1.000,1.000,0.680
[65 of 100],650000,0.000,1.000,1.000,0.680
[66 of 100],660000,0.000,1.000,1.000,0.681
[67 of 100],670000,0.000,1.000,1.000,0.680
[68 of 100],680000,0.000,1.000,1.000,0.680
[69 of 100],690000,0.000,1.000,1.000,0.680
[70 of 100],700000,0.000,1.000,1.000,0.680
[71 of 100],710000,0.087,0.975,1.000,0.683
[72 of 100],720000,0.011,0.997,1.000,0.684
[73 of 100],730000,0.013,0.996,1.000,0.687
[74 of 100],740000,0.001,1.000,1.000,0.687
[75 of 100],750000,0.015,0.997,0.992,0.684
[76 of 100],760000,0.014,0.996,0.984,0.679
[77 of 100],770000,0.003,0.999,1.000,0.682
[78 of 100],780000,0.009,0.997,1.000,0.679
[79 of 100],790000,0.000,1.000,1.000,0.680
[80 of 100],800000,0.010,0.997,1.000,0.680
[81 of 100],810000,0.000,1.000,1.000,0.679
[82 of 100],820000,0.000,1.000,1.000,0.679
[83 of 100],830000,0.035,0.992,0.952,0.695
[84 of 100],840000,0.107,0.964,0.989,0.747
[85 of 100],850000,0.030,0.990,0.995,0.784
[86 of 100],860000,0.026,0.991,0.999,0.786
[87 of 100],870000,0.027,0.992,0.988,0.732
[88 of 100],880000,0.018,0.994,0.999,0.732
[89 of 100],890000,0.013,0.997,0.998,0.727
[90 of 100],900000,0.021,0.994,0.984,0.764
[91 of 100],910000,0.015,0.996,0.998,0.748
[92 of 100],920000,0.012,0.997,0.999,0.778
[93 of 100],930000,0.017,0.995,0.996,0.739
[94 of 100],940000,0.012,0.996,0.994,0.760
[95 of 100],950000,0.016,0.994,0.979,0.823
[96 of 100],960000,0.018,0.995,0.993,0.783
[97 of 100],970000,0.022,0.993,0.997,0.829
[98 of 100],980000,0.025,0.993,0.995,0.795
[99 of 100],990000,0.017,0.995,0.999,0.816
[100 of 100],1000000,0.050,0.987,0.961,0.708

[worker 1] Run 12/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 839, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.411,0.811,0.833,0.751
[2 of 100],20000,0.312,0.874,0.899,0.862
[3 of 100],30000,0.243,0.909,0.934,0.923
[4 of 100],40000,0.185,0.933,0.982,0.930
[5 of 100],50000,0.055,0.984,1.000,0.905
[6 of 100],60000,0.052,0.986,0.987,0.965
[7 of 100],70000,0.045,0.987,1.000,0.730
[8 of 100],80000,0.039,0.988,0.788,0.961
[9 of 100],90000,0.023,0.994,0.999,0.920
[10 of 100],100000,0.017,0.995,0.976,0.860
[11 of 100],110000,0.017,0.996,1.000,0.937
[12 of 100],120000,0.165,0.934,0.961,0.939
[13 of 100],130000,0.097,0.969,0.987,0.915
[14 of 100],140000,0.037,0.990,0.978,0.942
[15 of 100],150000,0.045,0.988,0.998,0.999
[16 of 100],160000,0.007,0.998,1.000,0.944
[17 of 100],170000,0.000,1.000,1.000,0.959
[18 of 100],180000,0.000,1.000,1.000,0.925
[19 of 100],190000,0.042,0.989,0.993,0.897
[20 of 100],200000,0.000,1.000,1.000,0.886
[21 of 100],210000,0.000,1.000,1.000,0.877
[22 of 100],220000,0.018,0.995,1.000,0.781
[23 of 100],230000,0.003,0.999,1.000,0.739
[24 of 100],240000,0.000,1.000,1.000,0.686
[25 of 100],250000,0.009,0.997,1.000,0.895
[26 of 100],260000,0.000,1.000,1.000,0.914
[27 of 100],270000,0.000,1.000,1.000,0.911
[28 of 100],280000,0.000,1.000,1.000,0.903
[29 of 100],290000,0.040,0.989,1.000,0.998
[30 of 100],300000,0.004,0.999,1.000,0.828
[31 of 100],310000,0.008,0.998,1.000,0.919
[32 of 100],320000,0.002,1.000,1.000,0.989
[33 of 100],330000,0.001,1.000,1.000,0.993
[34 of 100],340000,0.003,0.999,0.954,0.999
[35 of 100],350000,0.028,0.993,0.998,0.978
[36 of 100],360000,0.021,0.995,0.998,0.995
[37 of 100],370000,0.001,1.000,1.000,0.999
[38 of 100],380000,0.000,1.000,1.000,1.000
[39 of 100],390000,0.000,1.000,1.000,1.000
[40 of 100],400000,0.000,1.000,1.000,1.000
[41 of 100],410000,0.000,1.000,1.000,1.000
[42 of 100],420000,0.017,0.996,0.993,0.928
[43 of 100],430000,0.006,0.998,0.980,1.000
[44 of 100],440000,0.017,0.997,0.974,0.973
[45 of 100],450000,0.005,0.999,1.000,0.772
[46 of 100],460000,0.002,1.000,1.000,0.796
[47 of 100],470000,0.000,1.000,1.000,0.797
[48 of 100],480000,0.026,0.994,1.000,1.000
[49 of 100],490000,0.012,0.997,1.000,0.940
[50 of 100],500000,0.005,0.999,1.000,0.941
[51 of 100],510000,0.000,1.000,1.000,0.950
[52 of 100],520000,0.004,0.999,1.000,0.796
[53 of 100],530000,0.000,1.000,1.000,0.801
[54 of 100],540000,0.000,1.000,1.000,0.802
[55 of 100],550000,0.000,1.000,1.000,0.815
[56 of 100],560000,0.000,1.000,1.000,0.815
[57 of 100],570000,0.000,1.000,1.000,0.815
[58 of 100],580000,0.000,1.000,1.000,0.812
[59 of 100],590000,0.000,1.000,1.000,0.813
[60 of 100],600000,0.000,1.000,1.000,0.814
[61 of 100],610000,0.000,1.000,1.000,0.816
[62 of 100],620000,0.000,1.000,1.000,0.818
[63 of 100],630000,0.000,1.000,1.000,0.819
[64 of 100],640000,0.000,1.000,1.000,0.819
[65 of 100],650000,0.000,1.000,1.000,0.820
[66 of 100],660000,0.000,1.000,1.000,0.820
[67 of 100],670000,0.000,1.000,1.000,0.821
[68 of 100],680000,0.000,1.000,1.000,0.822
[69 of 100],690000,0.000,1.000,1.000,0.822
[70 of 100],700000,0.000,1.000,1.000,0.849
[71 of 100],710000,0.000,1.000,1.000,0.848
[72 of 100],720000,0.000,1.000,1.000,0.846
[73 of 100],730000,0.000,1.000,1.000,0.844
[74 of 100],740000,0.000,1.000,1.000,0.843
[75 of 100],750000,0.000,1.000,1.000,0.841
[76 of 100],760000,0.021,0.997,1.000,0.540
[77 of 100],770000,0.000,1.000,1.000,0.541
[78 of 100],780000,0.000,1.000,1.000,0.539
[79 of 100],790000,0.000,1.000,1.000,0.547
[80 of 100],800000,0.005,0.999,1.000,0.773
[81 of 100],810000,0.000,1.000,1.000,0.709
[82 of 100],820000,0.002,1.000,1.000,0.656
[83 of 100],830000,0.001,0.999,1.000,0.833
[84 of 100],840000,0.000,1.000,1.000,0.832
[85 of 100],850000,0.000,1.000,1.000,0.832
[86 of 100],860000,0.000,1.000,1.000,0.831
[87 of 100],870000,0.000,1.000,1.000,0.831
[88 of 100],880000,0.000,1.000,1.000,0.831
[89 of 100],890000,0.000,1.000,1.000,0.831
[90 of 100],900000,0.000,1.000,1.000,0.831
[91 of 100],910000,0.000,1.000,1.000,0.830
[92 of 100],920000,0.000,1.000,1.000,0.830
[93 of 100],930000,0.000,1.000,1.000,0.830
[94 of 100],940000,0.004,0.999,1.000,0.990
[95 of 100],950000,0.014,0.998,1.000,0.969
[96 of 100],960000,0.000,1.000,1.000,0.945
[97 of 100],970000,0.007,0.998,1.000,0.792
[98 of 100],980000,0.001,1.000,1.000,0.938
[99 of 100],990000,0.001,1.000,1.000,0.930
[100 of 100],1000000,0.003,0.999,1.000,0.823

[worker 1] Run 13/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 1013, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.351,0.847,0.956,0.855
[2 of 100],20000,0.062,0.980,1.000,0.793
[3 of 100],30000,0.041,0.988,0.999,0.808
[4 of 100],40000,0.003,0.999,1.000,0.483
[5 of 100],50000,0.000,1.000,1.000,0.490
[6 of 100],60000,0.053,0.984,1.000,0.842
[7 of 100],70000,0.021,0.994,1.000,0.815
[8 of 100],80000,0.025,0.993,1.000,0.692
[9 of 100],90000,0.071,0.967,1.000,0.548
[10 of 100],100000,0.009,0.998,1.000,0.911
[11 of 100],110000,0.008,0.998,1.000,0.299
[12 of 100],120000,0.000,1.000,1.000,0.294
[13 of 100],130000,0.020,0.994,1.000,0.854
[14 of 100],140000,0.003,0.999,1.000,0.774
[15 of 100],150000,0.000,1.000,1.000,0.778
[16 of 100],160000,0.000,1.000,1.000,0.778
[17 of 100],170000,0.014,0.996,1.000,0.066
[18 of 100],180000,0.000,1.000,1.000,0.071
[19 of 100],190000,0.000,1.000,1.000,0.052
[20 of 100],200000,0.000,1.000,1.000,0.043
[21 of 100],210000,0.000,1.000,1.000,0.027
[22 of 100],220000,0.015,0.996,1.000,0.813
[23 of 100],230000,0.000,1.000,1.000,0.811
[24 of 100],240000,0.000,1.000,1.000,0.810
[25 of 100],250000,0.000,1.000,1.000,0.828
[26 of 100],260000,0.000,1.000,1.000,0.825
[27 of 100],270000,0.000,1.000,1.000,0.824
[28 of 100],280000,0.023,0.993,1.000,0.001
[29 of 100],290000,0.001,1.000,1.000,0.001
[30 of 100],300000,0.009,0.998,0.999,0.000
[31 of 100],310000,0.002,0.999,1.000,0.000
[32 of 100],320000,0.002,0.999,1.000,0.000
[33 of 100],330000,0.000,1.000,1.000,0.000
[34 of 100],340000,0.000,1.000,1.000,0.000
[35 of 100],350000,0.000,1.000,1.000,0.000
[36 of 100],360000,0.000,1.000,1.000,0.000
[37 of 100],370000,0.000,1.000,1.000,0.000
[38 of 100],380000,0.000,1.000,1.000,0.000
[39 of 100],390000,0.000,1.000,1.000,0.000
[40 of 100],400000,0.000,1.000,1.000,0.000
[41 of 100],410000,0.000,1.000,1.000,0.000
[42 of 100],420000,0.000,1.000,1.000,0.000
[43 of 100],430000,0.000,1.000,1.000,0.000
[44 of 100],440000,0.000,1.000,1.000,0.000
[45 of 100],450000,0.000,1.000,1.000,0.000
[46 of 100],460000,0.000,1.000,1.000,0.000
[47 of 100],470000,0.000,1.000,1.000,0.000
[48 of 100],480000,0.000,1.000,1.000,0.000
[49 of 100],490000,0.000,1.000,1.000,0.000
[50 of 100],500000,0.000,1.000,1.000,0.000
[51 of 100],510000,0.000,1.000,1.000,0.000
[52 of 100],520000,0.000,1.000,1.000,0.000
[53 of 100],530000,0.000,1.000,1.000,0.000
[54 of 100],540000,0.000,1.000,1.000,0.000
[55 of 100],550000,0.000,1.000,1.000,0.000
[56 of 100],560000,0.000,1.000,1.000,0.000
[57 of 100],570000,0.000,1.000,1.000,0.000
[58 of 100],580000,0.000,1.000,1.000,0.000
[59 of 100],590000,0.000,1.000,1.000,0.000
[60 of 100],600000,0.000,1.000,1.000,0.000
[61 of 100],610000,0.000,1.000,1.000,0.000
[62 of 100],620000,0.000,1.000,1.000,0.000
[63 of 100],630000,0.000,1.000,1.000,0.000
[64 of 100],640000,0.000,1.000,1.000,0.000
[65 of 100],650000,0.000,1.000,1.000,0.000
[66 of 100],660000,0.000,1.000,1.000,0.000
[67 of 100],670000,0.000,1.000,1.000,0.000
[68 of 100],680000,0.000,1.000,1.000,0.000
[69 of 100],690000,0.000,1.000,1.000,0.000
[70 of 100],700000,0.000,1.000,1.000,0.000
[71 of 100],710000,0.000,1.000,1.000,0.000
[72 of 100],720000,0.000,1.000,1.000,0.000
[73 of 100],730000,0.000,1.000,1.000,0.000
[74 of 100],740000,0.000,1.000,1.000,0.000
[75 of 100],750000,0.000,1.000,1.000,0.000
[76 of 100],760000,0.000,1.000,1.000,0.000
[77 of 100],770000,0.000,1.000,1.000,0.000
[78 of 100],780000,0.000,1.000,1.000,0.000
[79 of 100],790000,0.000,1.000,1.000,0.000
[80 of 100],800000,0.000,1.000,1.000,0.000
[81 of 100],810000,0.000,1.000,1.000,0.000
[82 of 100],820000,0.000,1.000,1.000,0.000
[83 of 100],830000,0.000,1.000,1.000,0.000
[84 of 100],840000,0.000,1.000,1.000,0.000
[85 of 100],850000,0.000,1.000,1.000,0.000
[86 of 100],860000,0.000,1.000,1.000,0.000
[87 of 100],870000,0.000,1.000,1.000,0.000
[88 of 100],880000,0.000,1.000,1.000,0.000
[89 of 100],890000,0.000,1.000,1.000,0.000
[90 of 100],900000,0.000,1.000,1.000,0.000
[91 of 100],910000,0.000,1.000,1.000,0.000
[92 of 100],920000,0.000,1.000,1.000,0.000
[93 of 100],930000,0.000,1.000,1.000,0.000
[94 of 100],940000,0.000,1.000,1.000,0.000
[95 of 100],950000,0.000,1.000,1.000,0.000
[96 of 100],960000,0.000,1.000,1.000,0.000
[97 of 100],970000,0.000,1.000,1.000,0.000
[98 of 100],980000,0.000,1.000,1.000,0.000
[99 of 100],990000,0.000,1.000,1.000,0.000
[100 of 100],1000000,0.000,1.000,1.000,0.000

[worker 1] Run 14/25 | config: {'batch_size': 32, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 97, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.192,0.928,1.000,0.812
[2 of 100],20000,0.027,0.996,1.000,0.715
[3 of 100],30000,0.021,0.996,1.000,0.827
[4 of 100],40000,0.004,1.000,1.000,0.795
[5 of 100],50000,0.003,1.000,0.998,0.897
[6 of 100],60000,0.026,0.993,1.000,0.881
[7 of 100],70000,0.001,1.000,1.000,0.892
[8 of 100],80000,0.004,0.999,1.000,0.930
[9 of 100],90000,0.001,1.000,1.000,0.890
[10 of 100],100000,0.001,1.000,1.000,0.889
[11 of 100],110000,0.000,1.000,1.000,0.889
[12 of 100],120000,0.000,1.000,1.000,0.889
[13 of 100],130000,0.000,1.000,1.000,0.890
[14 of 100],140000,0.000,1.000,1.000,0.890
[15 of 100],150000,0.000,1.000,1.000,0.889
[16 of 100],160000,0.001,1.000,1.000,0.909
[17 of 100],170000,0.000,1.000,1.000,0.896
[18 of 100],180000,0.000,1.000,1.000,0.890
[19 of 100],190000,0.000,1.000,1.000,0.887
[20 of 100],200000,0.000,1.000,1.000,0.885
[21 of 100],210000,0.000,1.000,1.000,0.884
[22 of 100],220000,0.000,1.000,1.000,0.884
[23 of 100],230000,0.000,1.000,1.000,0.883
[24 of 100],240000,0.000,1.000,1.000,0.883
[25 of 100],250000,0.039,0.992,1.000,0.946
[26 of 100],260000,0.000,1.000,1.000,0.983
[27 of 100],270000,0.000,1.000,1.000,0.982
[28 of 100],280000,0.000,1.000,1.000,0.980
[29 of 100],290000,0.018,0.996,1.000,0.702
[30 of 100],300000,0.001,1.000,1.000,0.691
[31 of 100],310000,0.000,1.000,1.000,0.706
[32 of 100],320000,0.000,1.000,1.000,0.715
[33 of 100],330000,0.001,1.000,1.000,0.662
[34 of 100],340000,0.000,1.000,1.000,0.675
[35 of 100],350000,0.000,1.000,1.000,0.684
[36 of 100],360000,0.000,1.000,1.000,0.692
[37 of 100],370000,0.000,1.000,1.000,0.696
[38 of 100],380000,0.000,1.000,1.000,0.700
[39 of 100],390000,0.000,1.000,1.000,0.704
[40 of 100],400000,0.000,1.000,1.000,0.709
[41 of 100],410000,0.000,1.000,1.000,0.714
[42 of 100],420000,0.000,1.000,1.000,0.717
[43 of 100],430000,0.000,1.000,1.000,0.720
[44 of 100],440000,0.000,1.000,1.000,0.722
[45 of 100],450000,0.000,1.000,1.000,0.724
[46 of 100],460000,0.000,1.000,1.000,0.724
[47 of 100],470000,0.000,1.000,1.000,0.724
[48 of 100],480000,0.000,1.000,1.000,0.728
[49 of 100],490000,0.010,0.998,0.999,0.880
[50 of 100],500000,0.001,1.000,1.000,0.747
[51 of 100],510000,0.000,1.000,1.000,0.746
[52 of 100],520000,0.000,1.000,1.000,0.748
[53 of 100],530000,0.000,1.000,1.000,0.793
[54 of 100],540000,0.000,1.000,1.000,0.759
[55 of 100],550000,0.000,1.000,1.000,0.775
[56 of 100],560000,0.000,1.000,1.000,0.783
[57 of 100],570000,0.000,1.000,1.000,0.785
[58 of 100],580000,0.000,1.000,1.000,0.785
[59 of 100],590000,0.000,1.000,1.000,0.785
[60 of 100],600000,0.000,1.000,1.000,0.782
[61 of 100],610000,0.000,1.000,1.000,0.781
[62 of 100],620000,0.000,1.000,1.000,0.746
[63 of 100],630000,0.000,1.000,1.000,0.746
[64 of 100],640000,0.000,1.000,1.000,0.745
[65 of 100],650000,0.000,1.000,1.000,0.606
[66 of 100],660000,0.031,0.994,1.000,0.795
[67 of 100],670000,0.000,1.000,1.000,0.797
[68 of 100],680000,0.000,1.000,1.000,0.799
[69 of 100],690000,0.000,1.000,1.000,0.802
[70 of 100],700000,0.000,1.000,1.000,0.807
[71 of 100],710000,0.000,1.000,1.000,0.808
[72 of 100],720000,0.000,1.000,1.000,0.808
[73 of 100],730000,0.000,1.000,1.000,0.809
[74 of 100],740000,0.000,1.000,1.000,0.811
[75 of 100],750000,0.000,1.000,1.000,0.813
[76 of 100],760000,0.000,1.000,1.000,0.814
[77 of 100],770000,0.000,1.000,1.000,0.816
[78 of 100],780000,0.000,1.000,1.000,0.818
[79 of 100],790000,0.000,1.000,1.000,0.822
[80 of 100],800000,0.000,1.000,1.000,0.822
[81 of 100],810000,0.000,1.000,1.000,0.822
[82 of 100],820000,0.000,1.000,1.000,0.823
[83 of 100],830000,0.000,1.000,1.000,0.823
[84 of 100],840000,0.000,1.000,1.000,0.823
[85 of 100],850000,0.000,1.000,1.000,0.825
[86 of 100],860000,0.000,1.000,1.000,0.825
[87 of 100],870000,0.000,1.000,1.000,0.826
[88 of 100],880000,0.000,1.000,1.000,0.828
[89 of 100],890000,0.000,1.000,1.000,0.831
[90 of 100],900000,0.000,1.000,1.000,0.835
[91 of 100],910000,0.000,1.000,1.000,0.838
[92 of 100],920000,0.000,1.000,1.000,0.838
[93 of 100],930000,0.000,1.000,1.000,0.841
[94 of 100],940000,0.000,1.000,1.000,0.842
[95 of 100],950000,0.000,1.000,1.000,0.842
[96 of 100],960000,0.000,1.000,1.000,0.842
[97 of 100],970000,0.000,1.000,1.000,0.842
[98 of 100],980000,0.000,1.000,1.000,0.844
[99 of 100],990000,0.000,1.000,1.000,0.844
[100 of 100],1000000,0.000,1.000,1.000,0.845

[worker 1] Run 15/25 | config: {'batch_size': 32, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 257, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.198,0.928,1.000,0.902
[2 of 100],20000,0.027,0.996,1.000,0.975
[3 of 100],30000,0.019,0.996,0.997,0.997
[4 of 100],40000,0.006,0.999,0.999,0.997
[5 of 100],50000,0.035,0.992,1.000,0.926
[6 of 100],60000,0.003,1.000,1.000,0.994
[7 of 100],70000,0.002,1.000,1.000,0.982
[8 of 100],80000,0.001,1.000,1.000,0.949
[9 of 100],90000,0.001,1.000,1.000,0.953
[10 of 100],100000,0.001,1.000,1.000,0.969
[11 of 100],110000,0.000,1.000,1.000,0.968
[12 of 100],120000,0.000,1.000,1.000,0.969
[13 of 100],130000,0.000,1.000,1.000,0.970
[14 of 100],140000,0.000,1.000,1.000,0.971
[15 of 100],150000,0.000,1.000,1.000,0.972
[16 of 100],160000,0.000,1.000,1.000,0.972
[17 of 100],170000,0.000,1.000,1.000,0.972
[18 of 100],180000,0.000,1.000,1.000,0.973
[19 of 100],190000,0.000,1.000,1.000,0.973
[20 of 100],200000,0.000,1.000,1.000,0.973
[21 of 100],210000,0.000,1.000,1.000,0.973
[22 of 100],220000,0.000,1.000,1.000,0.973
[23 of 100],230000,0.000,1.000,1.000,0.973
[24 of 100],240000,0.000,1.000,1.000,0.973
[25 of 100],250000,0.000,1.000,1.000,0.969
[26 of 100],260000,0.000,1.000,1.000,0.971
[27 of 100],270000,0.000,1.000,1.000,0.972
[28 of 100],280000,0.000,1.000,1.000,0.972
[29 of 100],290000,0.000,1.000,1.000,0.972
[30 of 100],300000,0.000,1.000,1.000,0.973
[31 of 100],310000,0.000,1.000,1.000,0.974
[32 of 100],320000,0.000,1.000,1.000,0.975
[33 of 100],330000,0.000,1.000,1.000,0.978
[34 of 100],340000,0.000,1.000,1.000,0.978
[35 of 100],350000,0.000,1.000,1.000,0.979
[36 of 100],360000,0.000,1.000,1.000,0.979
[37 of 100],370000,0.000,1.000,1.000,0.980
[38 of 100],380000,0.000,1.000,1.000,0.980
[39 of 100],390000,0.000,1.000,1.000,0.985
[40 of 100],400000,0.000,1.000,1.000,0.985
[41 of 100],410000,0.000,1.000,1.000,0.985
[42 of 100],420000,0.000,1.000,1.000,0.985
[43 of 100],430000,0.000,1.000,1.000,0.985
[44 of 100],440000,0.000,1.000,1.000,0.985
[45 of 100],450000,0.000,1.000,1.000,0.985
[46 of 100],460000,0.000,1.000,1.000,0.985
[47 of 100],470000,0.000,1.000,1.000,0.985
[48 of 100],480000,0.000,1.000,1.000,0.985
[49 of 100],490000,0.000,1.000,1.000,0.985
[50 of 100],500000,0.000,1.000,1.000,0.985
[51 of 100],510000,0.000,1.000,1.000,0.988
[52 of 100],520000,0.000,1.000,1.000,0.990
[53 of 100],530000,0.000,1.000,1.000,0.990
[54 of 100],540000,0.000,1.000,1.000,0.990
[55 of 100],550000,0.000,1.000,1.000,0.990
[56 of 100],560000,0.000,1.000,1.000,0.990
[57 of 100],570000,0.000,1.000,1.000,0.990
[58 of 100],580000,0.000,1.000,1.000,0.990
[59 of 100],590000,0.000,1.000,1.000,0.990
[60 of 100],600000,0.000,1.000,1.000,0.990
[61 of 100],610000,0.000,1.000,1.000,0.990
[62 of 100],620000,0.000,1.000,1.000,0.990
[63 of 100],630000,0.000,1.000,1.000,0.990
[64 of 100],640000,0.000,1.000,1.000,0.990
[65 of 100],650000,0.000,1.000,1.000,0.990
[66 of 100],660000,0.000,1.000,1.000,0.990
[67 of 100],670000,0.000,1.000,1.000,0.991
[68 of 100],680000,0.000,1.000,1.000,0.991
[69 of 100],690000,0.000,1.000,1.000,0.991
[70 of 100],700000,0.000,1.000,1.000,0.991
[71 of 100],710000,0.000,1.000,1.000,0.991
[72 of 100],720000,0.000,1.000,1.000,0.992
[73 of 100],730000,0.000,1.000,1.000,0.992
[74 of 100],740000,0.000,1.000,1.000,0.992
[75 of 100],750000,0.000,1.000,1.000,0.992
[76 of 100],760000,0.000,1.000,1.000,0.992
[77 of 100],770000,0.000,1.000,1.000,0.992
[78 of 100],780000,0.000,1.000,1.000,0.992
[79 of 100],790000,0.000,1.000,1.000,0.992
[80 of 100],800000,0.000,1.000,1.000,0.992
[81 of 100],810000,0.000,1.000,1.000,0.992
[82 of 100],820000,0.000,1.000,1.000,0.992
[83 of 100],830000,0.000,1.000,1.000,0.992
[84 of 100],840000,0.000,1.000,1.000,0.992
[85 of 100],850000,0.000,1.000,1.000,0.992
[86 of 100],860000,0.000,1.000,1.000,0.992
[87 of 100],870000,0.000,1.000,1.000,0.992
[88 of 100],880000,0.000,1.000,1.000,0.992
[89 of 100],890000,0.000,1.000,1.000,0.992
