Loading datasets...
Datasets loaded to GPU.
Worker 0/8: sweep 0acb79e7, 25/200 runs

[worker 0] Run 1/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 7, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[96 of 100],960000,0.000,1.000,1.000,0.963
[97 of 100],970000,0.000,1.000,1.000,0.963
[98 of 100],980000,0.000,1.000,1.000,0.963
[99 of 100],990000,0.000,1.000,1.000,0.963
[100 of 100],1000000,0.000,1.000,1.000,0.963

[worker 0] Run 6/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 863, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.106,0.963,1.000,0.869
[2 of 100],20000,0.015,0.996,1.000,0.830
[3 of 100],30000,0.012,0.997,1.000,0.816
[4 of 100],40000,0.011,0.998,1.000,0.814
[5 of 100],50000,0.002,1.000,1.000,0.785
[6 of 100],60000,0.010,0.998,1.000,0.864
[7 of 100],70000,0.001,1.000,1.000,0.876
[8 of 100],80000,0.001,1.000,1.000,0.827
[9 of 100],90000,0.006,0.998,1.000,0.910
[10 of 100],100000,0.000,1.000,1.000,0.910
[11 of 100],110000,0.000,1.000,1.000,0.911
[12 of 100],120000,0.000,1.000,1.000,0.913
[13 of 100],130000,0.000,1.000,1.000,0.914
[14 of 100],140000,0.000,1.000,1.000,0.914
[15 of 100],150000,0.000,1.000,1.000,0.920
[16 of 100],160000,0.010,0.998,1.000,0.669
[17 of 100],170000,0.000,1.000,1.000,0.670
[18 of 100],180000,0.000,1.000,1.000,0.632
[19 of 100],190000,0.003,0.999,1.000,0.575
[20 of 100],200000,0.000,1.000,1.000,0.578
[21 of 100],210000,0.004,0.999,1.000,0.489
[22 of 100],220000,0.000,1.000,1.000,0.505
[23 of 100],230000,0.002,0.999,1.000,0.773
[24 of 100],240000,0.001,1.000,1.000,0.577
[25 of 100],250000,0.002,1.000,1.000,0.695
[26 of 100],260000,0.000,1.000,1.000,0.674
[27 of 100],270000,0.000,1.000,1.000,0.658
[28 of 100],280000,0.000,1.000,1.000,0.652
[29 of 100],290000,0.007,0.999,1.000,0.598
[30 of 100],300000,0.000,1.000,1.000,0.542
[31 of 100],310000,0.004,0.999,1.000,0.643
[32 of 100],320000,0.000,1.000,1.000,0.621
[33 of 100],330000,0.000,1.000,1.000,0.456
[34 of 100],340000,0.001,1.000,1.000,0.596
[35 of 100],350000,0.001,1.000,0.998,0.587
[36 of 100],360000,0.001,1.000,1.000,0.602
[37 of 100],370000,0.000,1.000,1.000,0.602
[38 of 100],380000,0.000,1.000,1.000,0.542
[39 of 100],390000,0.000,1.000,1.000,0.543
[40 of 100],400000,0.000,1.000,1.000,0.551
[41 of 100],410000,0.000,1.000,1.000,0.552
[42 of 100],420000,0.003,0.999,1.000,0.606
[43 of 100],430000,0.000,1.000,1.000,0.590
[44 of 100],440000,0.000,1.000,1.000,0.582
[45 of 100],450000,0.000,1.000,1.000,0.578
[46 of 100],460000,0.000,1.000,1.000,0.573
[47 of 100],470000,0.000,1.000,1.000,0.574
[48 of 100],480000,0.000,1.000,1.000,0.567
[49 of 100],490000,0.004,0.999,1.000,0.582
[50 of 100],500000,0.000,1.000,1.000,0.577
[51 of 100],510000,0.000,1.000,1.000,0.572
[52 of 100],520000,0.000,1.000,1.000,0.568
[53 of 100],530000,0.000,1.000,1.000,0.562
[54 of 100],540000,0.000,1.000,1.000,0.555
[55 of 100],550000,0.000,1.000,1.000,0.551
[56 of 100],560000,0.000,1.000,1.000,0.543
[57 of 100],570000,0.000,1.000,1.000,0.538
[58 of 100],580000,0.000,1.000,1.000,0.535
[59 of 100],590000,0.000,1.000,1.000,0.531
[60 of 100],600000,0.000,1.000,1.000,0.528
[61 of 100],610000,0.000,1.000,1.000,0.519
[62 of 100],620000,0.000,1.000,1.000,0.511
[63 of 100],630000,0.000,1.000,1.000,0.503
[64 of 100],640000,0.000,1.000,1.000,0.502
[65 of 100],650000,0.000,1.000,1.000,0.521
[66 of 100],660000,0.000,1.000,1.000,0.509
[67 of 100],670000,0.000,1.000,1.000,0.509
[68 of 100],680000,0.000,1.000,1.000,0.508
[69 of 100],690000,0.000,1.000,1.000,0.505
[70 of 100],700000,0.000,1.000,1.000,0.499
[71 of 100],710000,0.000,1.000,1.000,0.493
[72 of 100],720000,0.000,1.000,1.000,0.495
[73 of 100],730000,0.000,1.000,1.000,0.496
[74 of 100],740000,0.000,1.000,1.000,0.498
[75 of 100],750000,0.000,1.000,1.000,0.498
[76 of 100],760000,0.003,0.999,1.000,0.963
[77 of 100],770000,0.000,1.000,1.000,0.959
[78 of 100],780000,0.000,1.000,1.000,0.907
[79 of 100],790000,0.000,1.000,1.000,0.906
[80 of 100],800000,0.000,1.000,1.000,0.906
[81 of 100],810000,0.000,1.000,1.000,0.906
[82 of 100],820000,0.000,1.000,1.000,0.906
[83 of 100],830000,0.000,1.000,1.000,0.903
[84 of 100],840000,0.000,1.000,1.000,0.902
[85 of 100],850000,0.000,1.000,1.000,0.901
[86 of 100],860000,0.000,1.000,1.000,0.899
[87 of 100],870000,0.000,1.000,1.000,0.828
[88 of 100],880000,0.000,1.000,1.000,0.907
[89 of 100],890000,0.000,1.000,1.000,0.907
[90 of 100],900000,0.000,1.000,1.000,0.907
[91 of 100],910000,0.000,1.000,1.000,0.907
[92 of 100],920000,0.000,1.000,1.000,0.906
[93 of 100],930000,0.000,1.000,1.000,0.905
[94 of 100],940000,0.006,0.999,1.000,0.635
[95 of 100],950000,0.000,1.000,1.000,0.638
[96 of 100],960000,0.000,1.000,1.000,0.637
[97 of 100],970000,0.000,1.000,1.000,0.692
[98 of 100],980000,0.000,1.000,1.000,0.676
[99 of 100],990000,0.000,1.000,1.000,0.656
[100 of 100],1000000,0.000,1.000,1.000,0.651

[worker 0] Run 7/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 1031, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.138,0.954,1.000,0.787
[2 of 100],20000,0.025,0.993,0.999,0.849
[3 of 100],30000,0.021,0.994,1.000,0.749
[4 of 100],40000,0.002,1.000,1.000,0.602
[5 of 100],50000,0.018,0.995,1.000,0.621
[6 of 100],60000,0.008,0.998,1.000,0.459
[7 of 100],70000,0.000,1.000,1.000,0.450
[8 of 100],80000,0.019,0.995,1.000,0.517
[9 of 100],90000,0.002,1.000,1.000,0.392
[10 of 100],100000,0.000,1.000,1.000,0.409
[11 of 100],110000,0.016,0.997,0.998,0.646
[12 of 100],120000,0.001,1.000,1.000,0.628
[13 of 100],130000,0.000,1.000,1.000,0.591
[14 of 100],140000,0.000,1.000,1.000,0.583
[15 of 100],150000,0.000,1.000,1.000,0.582
[16 of 100],160000,0.016,0.996,1.000,0.655
[17 of 100],170000,0.004,0.999,1.000,0.579
[18 of 100],180000,0.000,1.000,1.000,0.488
[19 of 100],190000,0.004,0.998,1.000,0.551
[20 of 100],200000,0.000,1.000,1.000,0.381
[21 of 100],210000,0.000,1.000,1.000,0.422
[22 of 100],220000,0.000,1.000,1.000,0.415
[23 of 100],230000,0.008,0.998,1.000,0.565
[24 of 100],240000,0.002,1.000,1.000,0.530
[25 of 100],250000,0.001,1.000,1.000,0.464
[26 of 100],260000,0.000,1.000,1.000,0.441
[27 of 100],270000,0.000,1.000,1.000,0.429
[28 of 100],280000,0.000,1.000,1.000,0.411
[29 of 100],290000,0.000,1.000,1.000,0.390
[30 of 100],300000,0.000,1.000,1.000,0.361
[31 of 100],310000,0.000,1.000,1.000,0.354
[32 of 100],320000,0.000,1.000,1.000,0.346
[33 of 100],330000,0.000,1.000,1.000,0.336
[34 of 100],340000,0.008,0.999,1.000,0.505
[35 of 100],350000,0.002,0.999,0.998,0.223
[36 of 100],360000,0.003,0.999,1.000,0.311
[37 of 100],370000,0.000,1.000,1.000,0.302
[38 of 100],380000,0.001,1.000,0.943,0.637
[39 of 100],390000,0.004,0.998,1.000,0.308
[40 of 100],400000,0.000,1.000,1.000,0.295
[41 of 100],410000,0.000,1.000,1.000,0.292
[42 of 100],420000,0.000,1.000,1.000,0.280
[43 of 100],430000,0.000,1.000,1.000,0.275
[44 of 100],440000,0.000,1.000,1.000,0.274
[45 of 100],450000,0.000,1.000,1.000,0.274
[46 of 100],460000,0.004,0.999,1.000,0.338
[47 of 100],470000,0.000,1.000,1.000,0.343
[48 of 100],480000,0.003,0.999,1.000,0.257
[49 of 100],490000,0.002,1.000,1.000,0.068
[50 of 100],500000,0.000,1.000,1.000,0.048
[51 of 100],510000,0.000,1.000,1.000,0.047
[52 of 100],520000,0.000,1.000,1.000,0.039
[53 of 100],530000,0.000,1.000,1.000,0.035
[54 of 100],540000,0.000,1.000,1.000,0.033
[55 of 100],550000,0.000,1.000,1.000,0.027
[56 of 100],560000,0.000,1.000,1.000,0.022
[57 of 100],570000,0.000,1.000,1.000,0.021
[58 of 100],580000,0.000,1.000,1.000,0.019
[59 of 100],590000,0.000,1.000,1.000,0.022
[60 of 100],600000,0.000,1.000,1.000,0.021
[61 of 100],610000,0.000,1.000,1.000,0.018
[62 of 100],620000,0.000,1.000,1.000,0.018
[63 of 100],630000,0.000,1.000,1.000,0.018
[64 of 100],640000,0.000,1.000,1.000,0.018
[65 of 100],650000,0.000,1.000,1.000,0.063
[66 of 100],660000,0.000,1.000,1.000,0.045
[67 of 100],670000,0.000,1.000,1.000,0.043
[68 of 100],680000,0.000,1.000,1.000,0.038
[69 of 100],690000,0.000,1.000,1.000,0.036
[70 of 100],700000,0.000,1.000,1.000,0.035
[71 of 100],710000,0.000,1.000,1.000,0.029
[72 of 100],720000,0.000,1.000,1.000,0.031
[73 of 100],730000,0.000,1.000,1.000,0.031
[74 of 100],740000,0.000,1.000,1.000,0.031
[75 of 100],750000,0.000,1.000,1.000,0.031
[76 of 100],760000,0.013,0.998,1.000,0.261
[77 of 100],770000,0.000,1.000,1.000,0.209
[78 of 100],780000,0.000,1.000,1.000,0.192
[79 of 100],790000,0.000,1.000,1.000,0.182
[80 of 100],800000,0.000,1.000,1.000,0.132
[81 of 100],810000,0.000,1.000,1.000,0.110
[82 of 100],820000,0.000,1.000,1.000,0.112
[83 of 100],830000,0.000,1.000,1.000,0.066
[84 of 100],840000,0.000,1.000,1.000,0.064
[85 of 100],850000,0.000,1.000,1.000,0.055
[86 of 100],860000,0.000,1.000,1.000,0.043
[87 of 100],870000,0.000,1.000,1.000,0.040
[88 of 100],880000,0.000,1.000,1.000,0.049
[89 of 100],890000,0.000,1.000,1.000,0.037
[90 of 100],900000,0.007,0.999,1.000,0.295
[91 of 100],910000,0.000,1.000,1.000,0.287
[92 of 100],920000,0.000,1.000,1.000,0.271
[93 of 100],930000,0.000,1.000,1.000,0.255
[94 of 100],940000,0.000,1.000,1.000,0.239
[95 of 100],950000,0.000,1.000,1.000,0.227
[96 of 100],960000,0.000,1.000,1.000,0.220
[97 of 100],970000,0.004,0.999,1.000,0.524
[98 of 100],980000,0.000,1.000,1.000,0.428
[99 of 100],990000,0.001,1.000,1.000,0.264
[100 of 100],1000000,0.000,1.000,1.000,0.239

[worker 0] Run 8/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 113, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.151,0.948,0.948,0.863
[2 of 100],20000,0.022,0.994,0.990,0.995
[3 of 100],30000,0.113,0.956,0.976,0.883
[4 of 100],40000,0.016,0.996,1.000,0.927
[5 of 100],50000,0.000,1.000,1.000,0.924
[6 of 100],60000,0.000,1.000,1.000,0.947
[7 of 100],70000,0.000,1.000,1.000,0.947
[8 of 100],80000,0.000,1.000,1.000,0.946
[9 of 100],90000,0.000,1.000,1.000,0.949
[10 of 100],100000,0.000,1.000,1.000,0.949
[11 of 100],110000,0.000,1.000,1.000,0.948
[12 of 100],120000,0.125,0.958,0.987,0.904
[13 of 100],130000,0.048,0.988,0.992,0.843
[14 of 100],140000,0.010,0.997,1.000,0.955
[15 of 100],150000,0.000,1.000,1.000,0.952
[16 of 100],160000,0.000,1.000,1.000,0.950
[17 of 100],170000,0.028,0.992,1.000,0.939
[18 of 100],180000,0.023,0.994,0.999,0.968
[19 of 100],190000,0.013,0.997,1.000,0.945
[20 of 100],200000,0.000,1.000,1.000,0.948
[21 of 100],210000,0.011,0.997,0.993,0.825
[22 of 100],220000,0.004,0.999,1.000,0.901
[23 of 100],230000,0.000,1.000,1.000,0.902
[24 of 100],240000,0.000,1.000,1.000,0.909
[25 of 100],250000,0.010,0.998,1.000,0.860
[26 of 100],260000,0.002,0.999,1.000,0.208
[27 of 100],270000,0.000,1.000,1.000,0.121
[28 of 100],280000,0.000,1.000,1.000,0.100
[29 of 100],290000,0.000,1.000,1.000,0.100
[30 of 100],300000,0.007,0.998,1.000,0.918
[31 of 100],310000,0.000,1.000,1.000,0.944
[32 of 100],320000,0.000,1.000,1.000,0.917
[33 of 100],330000,0.000,1.000,1.000,0.917
[34 of 100],340000,0.005,0.999,1.000,0.648
[35 of 100],350000,0.016,0.996,1.000,0.000
[36 of 100],360000,0.007,0.998,1.000,0.000
[37 of 100],370000,0.000,1.000,1.000,0.000
[38 of 100],380000,0.000,1.000,1.000,0.000
[39 of 100],390000,0.000,1.000,1.000,0.000
[40 of 100],400000,0.012,0.997,1.000,0.018
[41 of 100],410000,0.000,1.000,1.000,0.032
[42 of 100],420000,0.000,1.000,1.000,0.036
[43 of 100],430000,0.000,1.000,1.000,0.032
[44 of 100],440000,0.000,1.000,1.000,0.031
[45 of 100],450000,0.000,1.000,1.000,0.035
[46 of 100],460000,0.000,1.000,1.000,0.035
[47 of 100],470000,0.000,1.000,1.000,0.029
[48 of 100],480000,0.000,1.000,1.000,0.029
[49 of 100],490000,0.000,1.000,1.000,0.032
[50 of 100],500000,0.000,1.000,1.000,0.029
[51 of 100],510000,0.000,1.000,1.000,0.029
[52 of 100],520000,0.000,1.000,1.000,0.028
[53 of 100],530000,0.000,1.000,1.000,0.028
[54 of 100],540000,0.000,1.000,1.000,0.029
[55 of 100],550000,0.000,1.000,1.000,0.029
[56 of 100],560000,0.000,1.000,1.000,0.028
[57 of 100],570000,0.000,1.000,1.000,0.029
[58 of 100],580000,0.000,1.000,1.000,0.029
[59 of 100],590000,0.000,1.000,1.000,0.030
[60 of 100],600000,0.000,1.000,1.000,0.030
[61 of 100],610000,0.000,1.000,1.000,0.031
[62 of 100],620000,0.000,1.000,1.000,0.031
[63 of 100],630000,0.000,1.000,1.000,0.031
[64 of 100],640000,0.000,1.000,1.000,0.031
[65 of 100],650000,0.000,1.000,1.000,0.031
[66 of 100],660000,0.000,1.000,1.000,0.033
[67 of 100],670000,0.000,1.000,1.000,0.031
[68 of 100],680000,0.000,1.000,1.000,0.033
[69 of 100],690000,0.000,1.000,1.000,0.029
[70 of 100],700000,0.000,1.000,1.000,0.029
[71 of 100],710000,0.000,1.000,1.000,0.029
[72 of 100],720000,0.000,1.000,1.000,0.029
[73 of 100],730000,0.000,1.000,1.000,0.031
[74 of 100],740000,0.000,1.000,1.000,0.031
[75 of 100],750000,0.000,1.000,1.000,0.030
[76 of 100],760000,0.000,1.000,1.000,0.032
[77 of 100],770000,0.000,1.000,1.000,0.074
[78 of 100],780000,0.000,1.000,1.000,0.039
[79 of 100],790000,0.000,1.000,1.000,0.035
[80 of 100],800000,0.000,1.000,1.000,0.035
[81 of 100],810000,0.000,1.000,1.000,0.033
[82 of 100],820000,0.000,1.000,1.000,0.031
[83 of 100],830000,0.000,1.000,1.000,0.033
[84 of 100],840000,0.000,1.000,1.000,0.030
[85 of 100],850000,0.000,1.000,1.000,0.030
[86 of 100],860000,0.000,1.000,1.000,0.030
[87 of 100],870000,0.000,1.000,1.000,0.031
[88 of 100],880000,0.000,1.000,1.000,0.032
[89 of 100],890000,0.000,1.000,1.000,0.030
[90 of 100],900000,0.000,1.000,1.000,0.028
[91 of 100],910000,0.000,1.000,1.000,0.031
[92 of 100],920000,0.000,1.000,1.000,0.030
[93 of 100],930000,0.000,1.000,1.000,0.030
[94 of 100],940000,0.000,1.000,1.000,0.030
[95 of 100],950000,0.000,1.000,1.000,0.028
[96 of 100],960000,0.000,1.000,1.000,0.030
[97 of 100],970000,0.000,1.000,1.000,0.028
[98 of 100],980000,0.000,1.000,1.000,0.029
[99 of 100],990000,0.000,1.000,1.000,0.030
[100 of 100],1000000,0.000,1.000,1.000,0.031

[worker 0] Run 9/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 277, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.135,0.950,1.000,0.707
[2 of 100],20000,0.004,0.999,1.000,0.518
[3 of 100],30000,0.069,0.979,1.000,0.812
[4 of 100],40000,0.000,1.000,1.000,0.754
[5 of 100],50000,0.000,1.000,1.000,0.787
[6 of 100],60000,0.174,0.931,0.997,0.962
[7 of 100],70000,0.170,0.891,0.471,1.000
[8 of 100],80000,0.308,0.859,0.949,0.886
[9 of 100],90000,0.034,0.990,1.000,0.986
[10 of 100],100000,0.001,1.000,1.000,0.998
[11 of 100],110000,0.018,0.996,0.996,0.945
[12 of 100],120000,0.018,0.995,0.977,0.956
[13 of 100],130000,0.061,0.982,1.000,0.602
[14 of 100],140000,0.020,0.995,1.000,0.934
[15 of 100],150000,0.000,1.000,1.000,0.944
[16 of 100],160000,0.006,0.999,1.000,0.952
[17 of 100],170000,0.007,0.998,1.000,0.927
[18 of 100],180000,0.021,0.995,0.990,0.982
[19 of 100],190000,0.007,0.999,1.000,1.000
[20 of 100],200000,0.006,0.999,0.997,0.904
[21 of 100],210000,0.003,0.999,1.000,0.993
[22 of 100],220000,0.002,0.999,1.000,0.999
[23 of 100],230000,0.005,0.999,1.000,0.987
[24 of 100],240000,0.002,1.000,1.000,0.986
[25 of 100],250000,0.001,1.000,1.000,0.997
[26 of 100],260000,0.000,1.000,1.000,0.998
[27 of 100],270000,0.000,1.000,1.000,0.999
[28 of 100],280000,0.000,1.000,1.000,0.999
[29 of 100],290000,0.007,0.999,1.000,0.999
[30 of 100],300000,0.001,0.999,1.000,0.975
[31 of 100],310000,0.003,0.999,1.000,0.996
[32 of 100],320000,0.006,0.999,1.000,0.989
[33 of 100],330000,0.003,0.999,1.000,0.999
[34 of 100],340000,0.003,0.999,0.910,0.999
[35 of 100],350000,0.007,0.999,1.000,0.971
[36 of 100],360000,0.000,1.000,1.000,0.991
[37 of 100],370000,0.000,1.000,1.000,0.991
[38 of 100],380000,0.008,0.998,1.000,0.982
[39 of 100],390000,0.003,0.999,1.000,0.986
[40 of 100],400000,0.005,0.999,1.000,0.973
[41 of 100],410000,0.000,1.000,1.000,0.991
[42 of 100],420000,0.007,0.998,1.000,0.931
[43 of 100],430000,0.000,1.000,1.000,0.952
[44 of 100],440000,0.000,1.000,1.000,0.963
[45 of 100],450000,0.006,0.998,1.000,0.964
[46 of 100],460000,0.010,0.998,1.000,0.971
[47 of 100],470000,0.001,1.000,1.000,0.961
[48 of 100],480000,0.004,0.999,1.000,0.998
[49 of 100],490000,0.001,1.000,1.000,0.998
[50 of 100],500000,0.000,1.000,1.000,0.999
[51 of 100],510000,0.000,1.000,1.000,0.999
[52 of 100],520000,0.005,0.999,1.000,0.930
[53 of 100],530000,0.000,1.000,1.000,0.937
[54 of 100],540000,0.000,1.000,1.000,0.946
[55 of 100],550000,0.000,1.000,1.000,0.955
[56 of 100],560000,0.002,0.999,1.000,0.991
[57 of 100],570000,0.005,0.998,1.000,0.984
[58 of 100],580000,0.006,0.999,0.999,0.978
[59 of 100],590000,0.002,1.000,1.000,0.992
[60 of 100],600000,0.002,0.999,1.000,0.951
[61 of 100],610000,0.002,0.999,0.999,0.996
[62 of 100],620000,0.001,1.000,1.000,0.977
[63 of 100],630000,0.001,1.000,0.999,0.998
[64 of 100],640000,0.006,0.999,1.000,0.968
[65 of 100],650000,0.000,1.000,0.997,0.999
[66 of 100],660000,0.002,1.000,1.000,0.992
[67 of 100],670000,0.000,1.000,1.000,0.991
[68 of 100],680000,0.000,1.000,1.000,0.990
[69 of 100],690000,0.011,0.998,1.000,0.995
[70 of 100],700000,0.000,1.000,0.998,0.999
[71 of 100],710000,0.003,0.999,1.000,0.921
[72 of 100],720000,0.002,1.000,1.000,0.949
[73 of 100],730000,0.001,0.999,0.997,0.999
[74 of 100],740000,0.001,1.000,1.000,0.960
[75 of 100],750000,0.000,1.000,1.000,0.995
[76 of 100],760000,0.001,1.000,1.000,0.962
[77 of 100],770000,0.001,1.000,1.000,0.921
[78 of 100],780000,0.001,1.000,1.000,0.914
[79 of 100],790000,0.000,1.000,1.000,0.993
[80 of 100],800000,0.002,0.999,1.000,0.983
[81 of 100],810000,0.000,1.000,1.000,0.981
[82 of 100],820000,0.000,1.000,1.000,0.985
[83 of 100],830000,0.003,0.999,1.000,0.985
[84 of 100],840000,0.000,1.000,1.000,0.981
[85 of 100],850000,0.000,1.000,1.000,0.980
[86 of 100],860000,0.003,0.999,1.000,1.000
[87 of 100],870000,0.000,1.000,1.000,0.999
[88 of 100],880000,0.000,1.000,1.000,0.999
[89 of 100],890000,0.000,1.000,1.000,0.998
[90 of 100],900000,0.005,0.999,1.000,0.951
[91 of 100],910000,0.000,1.000,1.000,0.969
[92 of 100],920000,0.005,0.998,1.000,0.991
[93 of 100],930000,0.000,1.000,1.000,0.997
[94 of 100],940000,0.008,0.999,1.000,0.984
[95 of 100],950000,0.000,1.000,1.000,0.985
[96 of 100],960000,0.001,1.000,0.991,0.835
[97 of 100],970000,0.002,0.999,1.000,0.898
[98 of 100],980000,0.001,1.000,1.000,0.923
[99 of 100],990000,0.001,1.000,1.000,0.891
[100 of 100],1000000,0.000,1.000,1.000,0.900

[worker 0] Run 10/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 443, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.300,0.876,0.940,0.761
[2 of 100],20000,0.076,0.977,0.993,0.707
[3 of 100],30000,0.021,0.994,0.984,0.884
[4 of 100],40000,0.021,0.994,1.000,0.642
[5 of 100],50000,0.000,1.000,1.000,0.578
[6 of 100],60000,0.084,0.962,0.744,0.192
[7 of 100],70000,0.269,0.887,0.876,0.817
[8 of 100],80000,0.106,0.959,1.000,0.383
[9 of 100],90000,0.005,0.999,0.925,0.469
[10 of 100],100000,0.009,0.997,1.000,0.436
[11 of 100],110000,0.009,0.998,1.000,0.230
[12 of 100],120000,0.002,0.999,1.000,0.765
[13 of 100],130000,0.004,0.999,1.000,0.252
[14 of 100],140000,0.000,1.000,1.000,0.254
[15 of 100],150000,0.000,1.000,1.000,0.292
[16 of 100],160000,0.062,0.984,0.999,0.838
[17 of 100],170000,0.006,0.999,1.000,0.648
[18 of 100],180000,0.000,1.000,1.000,0.608
[19 of 100],190000,0.000,1.000,1.000,0.575
[20 of 100],200000,0.000,1.000,1.000,0.574
[21 of 100],210000,0.000,1.000,1.000,0.576
[22 of 100],220000,0.000,1.000,1.000,0.588
[23 of 100],230000,0.000,1.000,1.000,0.595
[24 of 100],240000,0.000,1.000,1.000,0.612
[25 of 100],250000,0.000,1.000,1.000,0.626
[26 of 100],260000,0.000,1.000,1.000,0.642
[27 of 100],270000,0.000,1.000,1.000,0.643
[28 of 100],280000,0.000,1.000,1.000,0.644
[29 of 100],290000,0.000,1.000,1.000,0.646
[30 of 100],300000,0.000,1.000,1.000,0.646
[31 of 100],310000,0.000,1.000,1.000,0.651
[32 of 100],320000,0.000,1.000,1.000,0.651
[33 of 100],330000,0.000,1.000,1.000,0.651
[34 of 100],340000,0.000,1.000,1.000,0.648
[35 of 100],350000,0.000,1.000,1.000,0.650
[36 of 100],360000,0.000,1.000,1.000,0.699
[37 of 100],370000,0.000,1.000,1.000,0.694
[38 of 100],380000,0.000,1.000,1.000,0.692
[39 of 100],390000,0.054,0.988,0.990,0.864
[40 of 100],400000,0.010,0.998,0.992,0.839
[41 of 100],410000,0.001,1.000,1.000,0.911
[42 of 100],420000,0.013,0.997,1.000,0.949
[43 of 100],430000,0.000,1.000,1.000,0.947
[44 of 100],440000,0.013,0.997,1.000,0.962
[45 of 100],450000,0.003,1.000,1.000,0.961
[46 of 100],460000,0.000,1.000,1.000,0.980
[47 of 100],470000,0.000,1.000,1.000,0.997
[48 of 100],480000,0.000,1.000,1.000,0.996
[49 of 100],490000,0.023,0.994,0.996,0.901
[50 of 100],500000,0.001,1.000,1.000,0.957
[51 of 100],510000,0.000,1.000,1.000,0.972
[52 of 100],520000,0.000,1.000,1.000,0.966
[53 of 100],530000,0.000,1.000,1.000,0.977
[54 of 100],540000,0.000,1.000,1.000,0.986
[55 of 100],550000,0.000,1.000,1.000,0.986
[56 of 100],560000,0.000,1.000,1.000,0.985
[57 of 100],570000,0.000,1.000,1.000,0.982
[58 of 100],580000,0.000,1.000,1.000,0.989
[59 of 100],590000,0.012,0.998,0.999,0.895
[60 of 100],600000,0.006,0.998,1.000,0.697
[61 of 100],610000,0.003,0.999,1.000,0.738
[62 of 100],620000,0.000,1.000,1.000,0.735
[63 of 100],630000,0.000,1.000,1.000,0.734
[64 of 100],640000,0.000,1.000,1.000,0.736
[65 of 100],650000,0.000,1.000,1.000,0.739
[66 of 100],660000,0.000,1.000,1.000,0.743
[67 of 100],670000,0.000,1.000,1.000,0.742
[68 of 100],680000,0.000,1.000,1.000,0.743
[69 of 100],690000,0.000,1.000,1.000,0.749
[70 of 100],700000,0.000,1.000,1.000,0.752
[71 of 100],710000,0.000,1.000,1.000,0.754
[72 of 100],720000,0.000,1.000,1.000,0.756
[73 of 100],730000,0.000,1.000,1.000,0.757
[74 of 100],740000,0.000,1.000,1.000,0.758
[75 of 100],750000,0.000,1.000,1.000,0.758
[76 of 100],760000,0.010,0.998,1.000,0.869
[77 of 100],770000,0.000,1.000,1.000,0.869
[78 of 100],780000,0.000,1.000,1.000,0.867
[79 of 100],790000,0.000,1.000,1.000,0.867
[80 of 100],800000,0.011,0.998,1.000,0.949
[81 of 100],810000,0.001,1.000,1.000,0.857
[82 of 100],820000,0.007,0.999,1.000,0.000
[83 of 100],830000,0.000,1.000,1.000,0.021
[84 of 100],840000,0.000,1.000,1.000,0.003
[85 of 100],850000,0.000,1.000,1.000,0.002
[86 of 100],860000,0.000,1.000,1.000,0.001
[87 of 100],870000,0.000,1.000,1.000,0.001
[88 of 100],880000,0.000,1.000,1.000,0.001
[89 of 100],890000,0.000,1.000,1.000,0.001
[90 of 100],900000,0.000,1.000,1.000,0.002
[91 of 100],910000,0.000,1.000,1.000,0.002
[92 of 100],920000,0.000,1.000,1.000,0.002
