Loading datasets...
Datasets loaded to GPU.
Worker 4/8: sweep 0acb79e7, 25/200 runs

[worker 4] Run 1/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 71, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[68 of 100],680000,0.000,1.000,1.000,0.932
[69 of 100],690000,0.000,1.000,1.000,0.932
[70 of 100],700000,0.000,1.000,1.000,0.933
[71 of 100],710000,0.000,1.000,1.000,0.932
[72 of 100],720000,0.000,1.000,1.000,0.931
[73 of 100],730000,0.000,1.000,1.000,0.932
[74 of 100],740000,0.000,1.000,1.000,0.932
[75 of 100],750000,0.000,1.000,1.000,0.932
[76 of 100],760000,0.000,1.000,1.000,0.928
[77 of 100],770000,0.000,1.000,1.000,0.929
[78 of 100],780000,0.000,1.000,1.000,0.928
[79 of 100],790000,0.000,1.000,1.000,0.928
[80 of 100],800000,0.000,1.000,1.000,0.928
[81 of 100],810000,0.000,1.000,1.000,0.928
[82 of 100],820000,0.000,1.000,1.000,0.928
[83 of 100],830000,0.000,1.000,1.000,0.929
[84 of 100],840000,0.000,1.000,1.000,0.929
[85 of 100],850000,0.000,1.000,1.000,0.930
[86 of 100],860000,0.000,1.000,1.000,0.930
[87 of 100],870000,0.000,1.000,1.000,0.930
[88 of 100],880000,0.000,1.000,1.000,0.930
[89 of 100],890000,0.000,1.000,1.000,0.929
[90 of 100],900000,0.000,1.000,1.000,0.929
[91 of 100],910000,0.000,1.000,1.000,0.929
[92 of 100],920000,0.000,1.000,1.000,0.929
[93 of 100],930000,0.000,1.000,1.000,0.930
[94 of 100],940000,0.000,1.000,1.000,0.930
[95 of 100],950000,0.000,1.000,1.000,0.930
[96 of 100],960000,0.000,1.000,1.000,0.930
[97 of 100],970000,0.000,1.000,1.000,0.930
[98 of 100],980000,0.000,1.000,1.000,0.929
[99 of 100],990000,0.000,1.000,1.000,0.929
[100 of 100],1000000,0.000,1.000,1.000,0.929

[worker 4] Run 11/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 727, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.179,0.929,0.972,0.916
[2 of 100],20000,0.100,0.964,0.837,0.722
[3 of 100],30000,0.126,0.956,0.997,0.859
[4 of 100],40000,0.014,0.996,1.000,0.721
[5 of 100],50000,0.000,1.000,1.000,0.716
[6 of 100],60000,0.064,0.975,0.745,0.533
[7 of 100],70000,0.297,0.880,0.992,0.865
[8 of 100],80000,0.029,0.990,1.000,0.907
[9 of 100],90000,0.000,1.000,1.000,0.928
[10 of 100],100000,0.016,0.995,0.990,0.897
[11 of 100],110000,0.014,0.996,0.984,0.830
[12 of 100],120000,0.006,0.998,1.000,0.940
[13 of 100],130000,0.000,1.000,1.000,0.944
[14 of 100],140000,0.000,1.000,1.000,0.965
[15 of 100],150000,0.000,1.000,1.000,0.992
[16 of 100],160000,0.000,1.000,1.000,0.988
[17 of 100],170000,0.000,1.000,1.000,0.989
[18 of 100],180000,0.000,1.000,1.000,0.997
[19 of 100],190000,0.000,1.000,1.000,0.997
[20 of 100],200000,0.000,1.000,1.000,0.997
[21 of 100],210000,0.000,1.000,1.000,0.997
[22 of 100],220000,0.000,1.000,1.000,0.997
[23 of 100],230000,0.000,1.000,1.000,0.997
[24 of 100],240000,0.000,1.000,1.000,0.997
[25 of 100],250000,0.000,1.000,1.000,0.997
[26 of 100],260000,0.000,1.000,1.000,0.997
[27 of 100],270000,0.000,1.000,1.000,0.997
[28 of 100],280000,0.000,1.000,1.000,0.997
[29 of 100],290000,0.000,1.000,1.000,0.997
[30 of 100],300000,0.000,1.000,1.000,0.996
[31 of 100],310000,0.000,1.000,1.000,0.996
[32 of 100],320000,0.000,1.000,1.000,0.996
[33 of 100],330000,0.000,1.000,1.000,0.994
[34 of 100],340000,0.000,1.000,1.000,0.994
[35 of 100],350000,0.000,1.000,1.000,0.997
[36 of 100],360000,0.000,1.000,1.000,0.997
[37 of 100],370000,0.000,1.000,1.000,0.997
[38 of 100],380000,0.000,1.000,1.000,0.997
[39 of 100],390000,0.000,1.000,1.000,0.997
[40 of 100],400000,0.000,1.000,1.000,0.997
[41 of 100],410000,0.000,1.000,1.000,0.997
[42 of 100],420000,0.000,1.000,1.000,0.997
[43 of 100],430000,0.000,1.000,1.000,0.997
[44 of 100],440000,0.000,1.000,1.000,0.997
[45 of 100],450000,0.000,1.000,1.000,0.997
[46 of 100],460000,0.000,1.000,1.000,0.997
[47 of 100],470000,0.000,1.000,1.000,0.997
[48 of 100],480000,0.000,1.000,1.000,0.997
[49 of 100],490000,0.000,1.000,1.000,0.997
[50 of 100],500000,0.000,1.000,1.000,0.997
[51 of 100],510000,0.000,1.000,1.000,0.997
[52 of 100],520000,0.000,1.000,1.000,0.997
[53 of 100],530000,0.000,1.000,1.000,0.997
[54 of 100],540000,0.000,1.000,1.000,0.997
[55 of 100],550000,0.000,1.000,1.000,0.997
[56 of 100],560000,0.000,1.000,1.000,0.997
[57 of 100],570000,0.000,1.000,1.000,0.997
[58 of 100],580000,0.000,1.000,1.000,0.997
[59 of 100],590000,0.000,1.000,1.000,0.997
[60 of 100],600000,0.000,1.000,1.000,0.997
[61 of 100],610000,0.000,1.000,1.000,0.997
[62 of 100],620000,0.000,1.000,1.000,0.997
[63 of 100],630000,0.000,1.000,1.000,0.997
[64 of 100],640000,0.000,1.000,1.000,0.997
[65 of 100],650000,0.000,1.000,1.000,0.997
[66 of 100],660000,0.000,1.000,1.000,0.997
[67 of 100],670000,0.000,1.000,1.000,0.997
[68 of 100],680000,0.000,1.000,1.000,0.997
[69 of 100],690000,0.000,1.000,1.000,0.997
[70 of 100],700000,0.000,1.000,1.000,0.997
[71 of 100],710000,0.000,1.000,1.000,0.997
[72 of 100],720000,0.000,1.000,1.000,0.997
[73 of 100],730000,0.000,1.000,1.000,0.997
[74 of 100],740000,0.000,1.000,1.000,0.997
[75 of 100],750000,0.000,1.000,1.000,0.997
[76 of 100],760000,0.000,1.000,1.000,0.997
[77 of 100],770000,0.000,1.000,1.000,0.997
[78 of 100],780000,0.000,1.000,1.000,0.997
[79 of 100],790000,0.000,1.000,1.000,0.997
[80 of 100],800000,0.000,1.000,1.000,0.997
[81 of 100],810000,0.000,1.000,1.000,0.997
[82 of 100],820000,0.000,1.000,1.000,0.997
[83 of 100],830000,0.000,1.000,1.000,0.997
[84 of 100],840000,0.000,1.000,1.000,0.997
[85 of 100],850000,0.000,1.000,1.000,0.997
[86 of 100],860000,0.000,1.000,1.000,0.997
[87 of 100],870000,0.000,1.000,1.000,0.997
[88 of 100],880000,0.000,1.000,1.000,0.997
[89 of 100],890000,0.000,1.000,1.000,0.997
[90 of 100],900000,0.000,1.000,1.000,0.997
[91 of 100],910000,0.000,1.000,1.000,0.997
[92 of 100],920000,0.000,1.000,1.000,0.997
[93 of 100],930000,0.000,1.000,1.000,0.997
[94 of 100],940000,0.000,1.000,1.000,0.997
[95 of 100],950000,0.000,1.000,1.000,0.997
[96 of 100],960000,0.000,1.000,1.000,0.997
[97 of 100],970000,0.000,1.000,1.000,0.997
[98 of 100],980000,0.000,1.000,1.000,0.997
[99 of 100],990000,0.000,1.000,1.000,0.997
[100 of 100],1000000,0.000,1.000,1.000,0.997

[worker 4] Run 12/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 911, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.123,0.956,0.991,0.937
[2 of 100],20000,0.017,0.994,1.000,0.390
[3 of 100],30000,0.000,1.000,1.000,0.379
[4 of 100],40000,0.000,1.000,1.000,0.357
[5 of 100],50000,0.000,1.000,1.000,0.342
[6 of 100],60000,0.000,1.000,1.000,0.334
[7 of 100],70000,0.000,1.000,1.000,0.325
[8 of 100],80000,0.000,1.000,1.000,0.329
[9 of 100],90000,0.000,1.000,1.000,0.323
[10 of 100],100000,0.000,1.000,1.000,0.309
[11 of 100],110000,0.000,1.000,1.000,0.298
[12 of 100],120000,0.000,1.000,1.000,0.292
[13 of 100],130000,0.000,1.000,1.000,0.286
[14 of 100],140000,0.000,1.000,1.000,0.280
[15 of 100],150000,0.000,1.000,1.000,0.278
[16 of 100],160000,0.166,0.932,0.998,0.918
[17 of 100],170000,0.013,0.996,1.000,0.896
[18 of 100],180000,0.000,1.000,1.000,0.913
[19 of 100],190000,0.000,1.000,1.000,0.920
[20 of 100],200000,0.315,0.853,0.941,0.934
[21 of 100],210000,0.027,0.993,1.000,0.997
[22 of 100],220000,0.032,0.992,1.000,0.916
[23 of 100],230000,0.012,0.997,0.999,0.920
[24 of 100],240000,0.000,1.000,1.000,0.926
[25 of 100],250000,0.000,1.000,1.000,0.929
[26 of 100],260000,0.000,1.000,1.000,0.930
[27 of 100],270000,0.000,1.000,1.000,0.931
[28 of 100],280000,0.000,1.000,1.000,0.934
[29 of 100],290000,0.000,1.000,1.000,0.937
[30 of 100],300000,0.000,1.000,1.000,0.939
[31 of 100],310000,0.000,1.000,1.000,0.940
[32 of 100],320000,0.000,1.000,1.000,0.942
[33 of 100],330000,0.035,0.990,1.000,0.747
[34 of 100],340000,0.004,0.999,0.982,0.055
[35 of 100],350000,0.002,0.999,0.999,0.021
[36 of 100],360000,0.025,0.992,1.000,0.043
[37 of 100],370000,0.005,0.998,1.000,0.063
[38 of 100],380000,0.000,1.000,1.000,0.328
[39 of 100],390000,0.002,0.999,1.000,0.192
[40 of 100],400000,0.004,0.999,1.000,0.320
[41 of 100],410000,0.000,1.000,1.000,0.318
[42 of 100],420000,0.000,1.000,1.000,0.263
[43 of 100],430000,0.000,1.000,1.000,0.228
[44 of 100],440000,0.000,1.000,1.000,0.296
[45 of 100],450000,0.000,1.000,1.000,0.255
[46 of 100],460000,0.000,1.000,1.000,0.403
[47 of 100],470000,0.000,1.000,1.000,0.671
[48 of 100],480000,0.000,1.000,1.000,0.615
[49 of 100],490000,0.000,1.000,1.000,0.012
[50 of 100],500000,0.000,1.000,1.000,0.332
[51 of 100],510000,0.000,1.000,1.000,0.316
[52 of 100],520000,0.000,1.000,1.000,0.300
[53 of 100],530000,0.000,1.000,1.000,0.291
[54 of 100],540000,0.000,1.000,1.000,0.286
[55 of 100],550000,0.000,1.000,1.000,0.265
[56 of 100],560000,0.000,1.000,1.000,0.263
[57 of 100],570000,0.000,1.000,1.000,0.261
[58 of 100],580000,0.000,1.000,1.000,0.257
[59 of 100],590000,0.000,1.000,1.000,0.258
[60 of 100],600000,0.000,1.000,1.000,0.254
[61 of 100],610000,0.000,1.000,1.000,0.255
[62 of 100],620000,0.000,1.000,1.000,0.256
[63 of 100],630000,0.000,1.000,1.000,0.255
[64 of 100],640000,0.000,1.000,1.000,0.252
[65 of 100],650000,0.000,1.000,1.000,0.257
[66 of 100],660000,0.000,1.000,1.000,0.261
[67 of 100],670000,0.000,1.000,1.000,0.255
[68 of 100],680000,0.000,1.000,1.000,0.256
[69 of 100],690000,0.000,1.000,1.000,0.248
[70 of 100],700000,0.000,1.000,1.000,0.247
[71 of 100],710000,0.000,1.000,1.000,0.253
[72 of 100],720000,0.000,1.000,1.000,0.254
[73 of 100],730000,0.000,1.000,1.000,0.251
[74 of 100],740000,0.000,1.000,1.000,0.254
[75 of 100],750000,0.000,1.000,1.000,0.248
[76 of 100],760000,0.000,1.000,1.000,0.256
[77 of 100],770000,0.000,1.000,1.000,0.255
[78 of 100],780000,0.000,1.000,1.000,0.253
[79 of 100],790000,0.000,1.000,1.000,0.256
[80 of 100],800000,0.000,1.000,1.000,0.259
[81 of 100],810000,0.000,1.000,1.000,0.257
[82 of 100],820000,0.000,1.000,1.000,0.262
[83 of 100],830000,0.000,1.000,1.000,0.258
[84 of 100],840000,0.000,1.000,1.000,0.257
[85 of 100],850000,0.000,1.000,1.000,0.255
[86 of 100],860000,0.000,1.000,1.000,0.253
[87 of 100],870000,0.000,1.000,1.000,0.255
[88 of 100],880000,0.000,1.000,1.000,0.256
[89 of 100],890000,0.000,1.000,1.000,0.256
[90 of 100],900000,0.000,1.000,1.000,0.257
[91 of 100],910000,0.000,1.000,1.000,0.257
[92 of 100],920000,0.000,1.000,1.000,0.257
[93 of 100],930000,0.000,1.000,1.000,0.257
[94 of 100],940000,0.000,1.000,1.000,0.253
[95 of 100],950000,0.000,1.000,1.000,0.253
[96 of 100],960000,0.000,1.000,1.000,0.256
[97 of 100],970000,0.000,1.000,1.000,0.255
[98 of 100],980000,0.000,1.000,1.000,0.254
[99 of 100],990000,0.000,1.000,1.000,0.254
[100 of 100],1000000,0.000,1.000,1.000,0.245

[worker 4] Run 13/25 | config: {'batch_size': 32, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 7, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.246,0.906,0.994,0.914
[2 of 100],20000,0.044,0.992,0.997,0.907
[3 of 100],30000,0.014,0.998,1.000,0.846
[4 of 100],40000,0.004,1.000,1.000,0.848
[5 of 100],50000,0.022,0.995,0.986,0.844
[6 of 100],60000,0.007,0.999,1.000,0.797
[7 of 100],70000,0.004,0.999,1.000,0.820
[8 of 100],80000,0.003,0.999,1.000,0.686
[9 of 100],90000,0.001,1.000,1.000,0.676
[10 of 100],100000,0.001,1.000,1.000,0.671
[11 of 100],110000,0.001,1.000,1.000,0.665
[12 of 100],120000,0.000,1.000,1.000,0.663
[13 of 100],130000,0.000,1.000,1.000,0.664
[14 of 100],140000,0.000,1.000,1.000,0.661
[15 of 100],150000,0.000,1.000,1.000,0.655
[16 of 100],160000,0.000,1.000,1.000,0.655
[17 of 100],170000,0.000,1.000,1.000,0.654
[18 of 100],180000,0.000,1.000,1.000,0.655
[19 of 100],190000,0.000,1.000,1.000,0.657
[20 of 100],200000,0.000,1.000,1.000,0.659
[21 of 100],210000,0.000,1.000,1.000,0.660
[22 of 100],220000,0.000,1.000,1.000,0.661
[23 of 100],230000,0.000,1.000,1.000,0.659
[24 of 100],240000,0.000,1.000,1.000,0.661
[25 of 100],250000,0.000,1.000,1.000,0.661
[26 of 100],260000,0.000,1.000,1.000,0.661
[27 of 100],270000,0.000,1.000,1.000,0.661
[28 of 100],280000,0.000,1.000,1.000,0.662
[29 of 100],290000,0.000,1.000,1.000,0.663
[30 of 100],300000,0.000,1.000,1.000,0.663
[31 of 100],310000,0.000,1.000,1.000,0.663
[32 of 100],320000,0.000,1.000,1.000,0.665
[33 of 100],330000,0.000,1.000,1.000,0.665
[34 of 100],340000,0.000,1.000,1.000,0.665
[35 of 100],350000,0.000,1.000,1.000,0.666
[36 of 100],360000,0.000,1.000,1.000,0.665
[37 of 100],370000,0.000,1.000,1.000,0.665
[38 of 100],380000,0.000,1.000,1.000,0.665
[39 of 100],390000,0.000,1.000,1.000,0.666
[40 of 100],400000,0.000,1.000,1.000,0.666
[41 of 100],410000,0.000,1.000,1.000,0.666
[42 of 100],420000,0.000,1.000,1.000,0.666
[43 of 100],430000,0.000,1.000,1.000,0.666
[44 of 100],440000,0.000,1.000,1.000,0.666
[45 of 100],450000,0.000,1.000,1.000,0.666
[46 of 100],460000,0.000,1.000,1.000,0.665
[47 of 100],470000,0.000,1.000,1.000,0.666
[48 of 100],480000,0.000,1.000,1.000,0.666
[49 of 100],490000,0.000,1.000,1.000,0.669
[50 of 100],500000,0.000,1.000,1.000,0.670
[51 of 100],510000,0.000,1.000,1.000,0.670
[52 of 100],520000,0.000,1.000,1.000,0.671
[53 of 100],530000,0.000,1.000,1.000,0.671
[54 of 100],540000,0.000,1.000,1.000,0.673
[55 of 100],550000,0.000,1.000,1.000,0.674
[56 of 100],560000,0.000,1.000,1.000,0.675
[57 of 100],570000,0.000,1.000,1.000,0.675
[58 of 100],580000,0.000,1.000,1.000,0.675
[59 of 100],590000,0.000,1.000,1.000,0.676
[60 of 100],600000,0.000,1.000,1.000,0.676
[61 of 100],610000,0.000,1.000,1.000,0.677
[62 of 100],620000,0.000,1.000,1.000,0.680
[63 of 100],630000,0.000,1.000,1.000,0.680
[64 of 100],640000,0.000,1.000,1.000,0.680
[65 of 100],650000,0.000,1.000,1.000,0.680
[66 of 100],660000,0.000,1.000,1.000,0.682
[67 of 100],670000,0.000,1.000,1.000,0.682
[68 of 100],680000,0.000,1.000,1.000,0.683
[69 of 100],690000,0.000,1.000,1.000,0.683
[70 of 100],700000,0.000,1.000,1.000,0.684
[71 of 100],710000,0.000,1.000,1.000,0.673
[72 of 100],720000,0.000,1.000,1.000,0.674
[73 of 100],730000,0.000,1.000,1.000,0.675
[74 of 100],740000,0.000,1.000,1.000,0.678
[75 of 100],750000,0.000,1.000,1.000,0.681
[76 of 100],760000,0.000,1.000,1.000,0.681
[77 of 100],770000,0.000,1.000,1.000,0.682
[78 of 100],780000,0.000,1.000,1.000,0.683
[79 of 100],790000,0.000,1.000,1.000,0.683
[80 of 100],800000,0.000,1.000,1.000,0.683
[81 of 100],810000,0.000,1.000,1.000,0.684
[82 of 100],820000,0.000,1.000,1.000,0.684
[83 of 100],830000,0.000,1.000,1.000,0.684
[84 of 100],840000,0.000,1.000,1.000,0.684
[85 of 100],850000,0.000,1.000,1.000,0.686
[86 of 100],860000,0.000,1.000,1.000,0.687
[87 of 100],870000,0.000,1.000,1.000,0.689
[88 of 100],880000,0.000,1.000,1.000,0.690
[89 of 100],890000,0.000,1.000,1.000,0.690
[90 of 100],900000,0.000,1.000,1.000,0.691
[91 of 100],910000,0.000,1.000,1.000,0.691
[92 of 100],920000,0.000,1.000,1.000,0.691
[93 of 100],930000,0.000,1.000,1.000,0.691
[94 of 100],940000,0.000,1.000,1.000,0.691
[95 of 100],950000,0.000,1.000,1.000,0.692
[96 of 100],960000,0.000,1.000,1.000,0.692
[97 of 100],970000,0.000,1.000,1.000,0.691
[98 of 100],980000,0.000,1.000,1.000,0.693
[99 of 100],990000,0.000,1.000,1.000,0.693
[100 of 100],1000000,0.000,1.000,1.000,0.693

[worker 4] Run 14/25 | config: {'batch_size': 32, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 149, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.215,0.920,0.991,0.755
[2 of 100],20000,0.016,1.000,1.000,0.830
[3 of 100],30000,0.007,1.000,1.000,0.779
[4 of 100],40000,0.003,1.000,1.000,0.792
[5 of 100],50000,0.058,0.986,1.000,0.966
[6 of 100],60000,0.004,0.999,1.000,0.891
[7 of 100],70000,0.002,1.000,1.000,0.921
[8 of 100],80000,0.001,1.000,1.000,0.927
[9 of 100],90000,0.001,1.000,1.000,0.945
[10 of 100],100000,0.001,1.000,0.992,0.831
[11 of 100],110000,0.066,0.982,1.000,0.895
[12 of 100],120000,0.002,0.999,0.998,0.859
[13 of 100],130000,0.003,0.999,1.000,0.861
[14 of 100],140000,0.001,1.000,1.000,0.863
[15 of 100],150000,0.000,1.000,1.000,0.864
[16 of 100],160000,0.001,1.000,1.000,0.879
[17 of 100],170000,0.000,1.000,1.000,0.874
[18 of 100],180000,0.000,1.000,1.000,0.872
[19 of 100],190000,0.000,1.000,1.000,0.872
[20 of 100],200000,0.000,1.000,1.000,0.875
[21 of 100],210000,0.000,1.000,1.000,0.875
[22 of 100],220000,0.000,1.000,1.000,0.875
[23 of 100],230000,0.000,1.000,1.000,0.878
[24 of 100],240000,0.000,1.000,1.000,0.878
[25 of 100],250000,0.000,1.000,1.000,0.888
[26 of 100],260000,0.000,1.000,1.000,0.876
[27 of 100],270000,0.000,1.000,1.000,0.871
[28 of 100],280000,0.000,1.000,1.000,0.866
[29 of 100],290000,0.000,1.000,1.000,0.868
[30 of 100],300000,0.000,1.000,1.000,0.865
[31 of 100],310000,0.000,1.000,1.000,0.864
[32 of 100],320000,0.000,1.000,1.000,0.865
[33 of 100],330000,0.000,1.000,1.000,0.866
[34 of 100],340000,0.017,0.996,0.873,0.457
[35 of 100],350000,0.011,0.997,1.000,0.759
[36 of 100],360000,0.000,1.000,1.000,0.755
[37 of 100],370000,0.000,1.000,1.000,0.766
[38 of 100],380000,0.000,1.000,1.000,0.777
[39 of 100],390000,0.000,1.000,1.000,0.789
[40 of 100],400000,0.000,1.000,1.000,0.797
[41 of 100],410000,0.000,1.000,1.000,0.803
[42 of 100],420000,0.000,1.000,1.000,0.813
[43 of 100],430000,0.000,1.000,1.000,0.818
[44 of 100],440000,0.000,1.000,1.000,0.820
[45 of 100],450000,0.000,1.000,1.000,0.824
[46 of 100],460000,0.000,1.000,1.000,0.826
[47 of 100],470000,0.000,1.000,1.000,0.827
[48 of 100],480000,0.000,1.000,1.000,0.830
[49 of 100],490000,0.000,1.000,1.000,0.826
[50 of 100],500000,0.000,1.000,1.000,0.828
[51 of 100],510000,0.000,1.000,1.000,0.832
[52 of 100],520000,0.000,1.000,1.000,0.832
[53 of 100],530000,0.000,1.000,1.000,0.832
[54 of 100],540000,0.000,1.000,1.000,0.834
[55 of 100],550000,0.000,1.000,1.000,0.836
[56 of 100],560000,0.000,1.000,1.000,0.837
[57 of 100],570000,0.000,1.000,1.000,0.837
[58 of 100],580000,0.000,1.000,1.000,0.840
[59 of 100],590000,0.000,1.000,1.000,0.841
[60 of 100],600000,0.000,1.000,1.000,0.842
[61 of 100],610000,0.000,1.000,1.000,0.839
[62 of 100],620000,0.000,1.000,1.000,0.839
[63 of 100],630000,0.000,1.000,1.000,0.839
[64 of 100],640000,0.000,1.000,1.000,0.839
[65 of 100],650000,0.000,1.000,1.000,0.839
[66 of 100],660000,0.000,1.000,1.000,0.840
[67 of 100],670000,0.000,1.000,1.000,0.840
[68 of 100],680000,0.000,1.000,1.000,0.840
[69 of 100],690000,0.000,1.000,1.000,0.840
[70 of 100],700000,0.000,1.000,1.000,0.840
[71 of 100],710000,0.000,1.000,1.000,0.840
[72 of 100],720000,0.000,1.000,1.000,0.840
[73 of 100],730000,0.000,1.000,1.000,0.841
[74 of 100],740000,0.000,1.000,1.000,0.840
[75 of 100],750000,0.000,1.000,1.000,0.841
[76 of 100],760000,0.000,1.000,1.000,0.840
[77 of 100],770000,0.000,1.000,1.000,0.842
[78 of 100],780000,0.000,1.000,1.000,0.842
[79 of 100],790000,0.000,1.000,1.000,0.842
[80 of 100],800000,0.000,1.000,1.000,0.842
[81 of 100],810000,0.000,1.000,1.000,0.841
[82 of 100],820000,0.000,1.000,1.000,0.841
[83 of 100],830000,0.000,1.000,1.000,0.842
[84 of 100],840000,0.000,1.000,1.000,0.843
[85 of 100],850000,0.000,1.000,1.000,0.844
[86 of 100],860000,0.000,1.000,1.000,0.843
[87 of 100],870000,0.000,1.000,1.000,0.843
[88 of 100],880000,0.000,1.000,1.000,0.843
[89 of 100],890000,0.000,1.000,1.000,0.842
[90 of 100],900000,0.000,1.000,1.000,0.843
[91 of 100],910000,0.000,1.000,1.000,0.844
[92 of 100],920000,0.000,1.000,1.000,0.846
[93 of 100],930000,0.000,1.000,1.000,0.848
[94 of 100],940000,0.000,1.000,1.000,0.849
[95 of 100],950000,0.000,1.000,1.000,0.849
[96 of 100],960000,0.000,1.000,1.000,0.849
[97 of 100],970000,0.000,1.000,1.000,0.849
[98 of 100],980000,0.000,1.000,1.000,0.849
[99 of 100],990000,0.000,1.000,1.000,0.848
[100 of 100],1000000,0.000,1.000,1.000,0.848

[worker 4] Run 15/25 | config: {'batch_size': 32, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 311, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.220,0.919,0.975,0.978
[2 of 100],20000,0.027,0.996,1.000,0.818
[3 of 100],30000,0.089,0.976,1.000,0.922
[4 of 100],40000,0.008,1.000,1.000,0.859
[5 of 100],50000,0.006,0.999,0.994,0.842
[6 of 100],60000,0.008,0.999,1.000,0.898
[7 of 100],70000,0.002,1.000,1.000,0.897
[8 of 100],80000,0.027,0.993,0.998,0.907
[9 of 100],90000,0.005,0.999,1.000,0.792
[10 of 100],100000,0.001,1.000,1.000,0.790
[11 of 100],110000,0.001,1.000,1.000,0.799
[12 of 100],120000,0.001,1.000,1.000,0.811
[13 of 100],130000,0.000,1.000,1.000,0.809
[14 of 100],140000,0.000,1.000,1.000,0.811
[15 of 100],150000,0.000,1.000,1.000,0.814
[16 of 100],160000,0.001,1.000,1.000,0.806
[17 of 100],170000,0.071,0.983,1.000,0.957
[18 of 100],180000,0.002,1.000,1.000,0.945
[19 of 100],190000,0.002,1.000,1.000,0.932
[20 of 100],200000,0.001,1.000,1.000,0.938
[21 of 100],210000,0.000,1.000,1.000,0.940
[22 of 100],220000,0.000,1.000,1.000,0.942
[23 of 100],230000,0.003,0.999,1.000,0.991
[24 of 100],240000,0.000,1.000,1.000,0.993
[25 of 100],250000,0.001,1.000,1.000,0.994
[26 of 100],260000,0.000,1.000,1.000,0.994
[27 of 100],270000,0.000,1.000,1.000,0.994
[28 of 100],280000,0.000,1.000,1.000,0.994
[29 of 100],290000,0.000,1.000,1.000,0.992
[30 of 100],300000,0.000,1.000,1.000,0.992
[31 of 100],310000,0.000,1.000,1.000,0.992
[32 of 100],320000,0.000,1.000,1.000,0.999
[33 of 100],330000,0.018,0.997,1.000,0.883
[34 of 100],340000,0.001,1.000,1.000,0.897
[35 of 100],350000,0.000,1.000,1.000,0.900
[36 of 100],360000,0.000,1.000,1.000,0.902
[37 of 100],370000,0.000,1.000,1.000,0.905
[38 of 100],380000,0.000,1.000,1.000,0.910
[39 of 100],390000,0.000,1.000,1.000,0.938
[40 of 100],400000,0.000,1.000,1.000,0.946
[41 of 100],410000,0.000,1.000,1.000,0.948
[42 of 100],420000,0.004,0.999,0.996,0.705
[43 of 100],430000,0.000,1.000,1.000,0.865
[44 of 100],440000,0.000,1.000,1.000,0.875
[45 of 100],450000,0.000,1.000,1.000,0.880
[46 of 100],460000,0.000,1.000,1.000,0.882
[47 of 100],470000,0.000,1.000,1.000,0.890
[48 of 100],480000,0.011,0.998,1.000,0.680
[49 of 100],490000,0.001,1.000,1.000,0.678
[50 of 100],500000,0.000,1.000,1.000,0.687
[51 of 100],510000,0.000,1.000,1.000,0.694
[52 of 100],520000,0.000,1.000,1.000,0.699
[53 of 100],530000,0.000,1.000,1.000,0.700
[54 of 100],540000,0.000,1.000,1.000,0.701
[55 of 100],550000,0.000,1.000,1.000,0.702
[56 of 100],560000,0.000,1.000,1.000,0.705
[57 of 100],570000,0.000,1.000,1.000,0.707
[58 of 100],580000,0.000,1.000,1.000,0.710
[59 of 100],590000,0.000,1.000,1.000,0.714
[60 of 100],600000,0.000,1.000,1.000,0.716
[61 of 100],610000,0.000,1.000,1.000,0.716
[62 of 100],620000,0.000,1.000,1.000,0.718
[63 of 100],630000,0.000,1.000,1.000,0.720
[64 of 100],640000,0.000,1.000,1.000,0.720
