Loading datasets...
Datasets loaded to GPU.
Worker 7/8: sweep 0acb79e7, 25/200 runs

[worker 7] Run 1/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 131, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[93 of 100],930000,0.000,1.000,1.000,0.740
[94 of 100],940000,0.038,0.993,1.000,0.901
[95 of 100],950000,0.000,1.000,1.000,0.928
[96 of 100],960000,0.005,0.998,1.000,0.844
[97 of 100],970000,0.000,1.000,1.000,0.816
[98 of 100],980000,0.000,1.000,1.000,0.814
[99 of 100],990000,0.011,0.997,1.000,0.912
[100 of 100],1000000,0.000,1.000,1.000,0.940

[worker 7] Run 11/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 797, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.157,0.938,0.975,0.817
[2 of 100],20000,0.048,0.985,0.999,0.947
[3 of 100],30000,0.211,0.907,0.982,0.942
[4 of 100],40000,0.026,0.993,1.000,0.951
[5 of 100],50000,0.000,1.000,1.000,0.958
[6 of 100],60000,0.017,0.995,0.971,0.766
[7 of 100],70000,0.002,0.999,1.000,0.853
[8 of 100],80000,0.041,0.987,0.948,0.667
[9 of 100],90000,0.030,0.992,1.000,0.937
[10 of 100],100000,0.000,1.000,1.000,0.944
[11 of 100],110000,0.000,1.000,1.000,0.946
[12 of 100],120000,0.000,1.000,1.000,0.948
[13 of 100],130000,0.000,1.000,1.000,0.948
[14 of 100],140000,0.000,1.000,1.000,0.949
[15 of 100],150000,0.000,1.000,1.000,0.949
[16 of 100],160000,0.000,1.000,1.000,0.949
[17 of 100],170000,0.000,1.000,1.000,0.949
[18 of 100],180000,0.000,1.000,1.000,0.950
[19 of 100],190000,0.000,1.000,1.000,0.949
[20 of 100],200000,0.000,1.000,1.000,0.950
[21 of 100],210000,0.000,1.000,1.000,0.949
[22 of 100],220000,0.000,1.000,1.000,0.954
[23 of 100],230000,0.000,1.000,1.000,0.953
[24 of 100],240000,0.000,1.000,1.000,0.953
[25 of 100],250000,0.031,0.993,1.000,0.749
[26 of 100],260000,0.003,0.999,1.000,0.934
[27 of 100],270000,0.000,1.000,1.000,0.944
[28 of 100],280000,0.000,1.000,1.000,0.952
[29 of 100],290000,0.000,1.000,1.000,0.953
[30 of 100],300000,0.000,1.000,1.000,0.951
[31 of 100],310000,0.000,1.000,1.000,0.951
[32 of 100],320000,0.000,1.000,1.000,0.953
[33 of 100],330000,0.000,1.000,1.000,0.955
[34 of 100],340000,0.015,0.996,0.826,0.169
[35 of 100],350000,0.016,0.996,1.000,0.950
[36 of 100],360000,0.000,1.000,1.000,0.968
[37 of 100],370000,0.000,1.000,1.000,0.972
[38 of 100],380000,0.000,1.000,1.000,0.972
[39 of 100],390000,0.000,1.000,1.000,0.978
[40 of 100],400000,0.000,1.000,1.000,0.979
[41 of 100],410000,0.000,1.000,1.000,0.979
[42 of 100],420000,0.065,0.982,0.998,0.819
[43 of 100],430000,0.004,0.999,1.000,0.876
[44 of 100],440000,0.000,1.000,1.000,0.894
[45 of 100],450000,0.027,0.993,1.000,0.942
[46 of 100],460000,0.000,1.000,1.000,0.920
[47 of 100],470000,0.000,1.000,1.000,0.924
[48 of 100],480000,0.000,1.000,1.000,0.923
[49 of 100],490000,0.000,1.000,1.000,0.925
[50 of 100],500000,0.000,1.000,1.000,0.925
[51 of 100],510000,0.020,0.994,0.990,0.875
[52 of 100],520000,0.003,0.999,1.000,0.710
[53 of 100],530000,0.000,1.000,1.000,0.751
[54 of 100],540000,0.000,1.000,1.000,0.732
[55 of 100],550000,0.000,1.000,1.000,0.743
[56 of 100],560000,0.000,1.000,1.000,0.740
[57 of 100],570000,0.000,1.000,1.000,0.754
[58 of 100],580000,0.000,1.000,1.000,0.751
[59 of 100],590000,0.000,1.000,1.000,0.748
[60 of 100],600000,0.000,1.000,1.000,0.760
[61 of 100],610000,0.000,1.000,1.000,0.757
[62 of 100],620000,0.000,1.000,1.000,0.759
[63 of 100],630000,0.000,1.000,1.000,0.758
[64 of 100],640000,0.000,1.000,1.000,0.761
[65 of 100],650000,0.000,1.000,1.000,0.758
[66 of 100],660000,0.000,1.000,1.000,0.765
[67 of 100],670000,0.000,1.000,1.000,0.766
[68 of 100],680000,0.000,1.000,1.000,0.766
[69 of 100],690000,0.000,1.000,1.000,0.729
[70 of 100],700000,0.000,1.000,1.000,0.758
[71 of 100],710000,0.000,1.000,1.000,0.758
[72 of 100],720000,0.000,1.000,1.000,0.755
[73 of 100],730000,0.000,1.000,1.000,0.754
[74 of 100],740000,0.000,1.000,1.000,0.749
[75 of 100],750000,0.000,1.000,1.000,0.749
[76 of 100],760000,0.055,0.990,1.000,0.923
[77 of 100],770000,0.000,1.000,1.000,0.940
[78 of 100],780000,0.000,1.000,1.000,0.939
[79 of 100],790000,0.000,1.000,1.000,0.943
[80 of 100],800000,0.000,1.000,1.000,0.953
[81 of 100],810000,0.023,0.994,1.000,0.896
[82 of 100],820000,0.003,0.999,1.000,0.896
[83 of 100],830000,0.000,1.000,1.000,0.905
[84 of 100],840000,0.000,1.000,1.000,0.909
[85 of 100],850000,0.000,1.000,1.000,0.911
[86 of 100],860000,0.000,1.000,1.000,0.916
[87 of 100],870000,0.000,1.000,1.000,0.921
[88 of 100],880000,0.000,1.000,1.000,0.923
[89 of 100],890000,0.000,1.000,1.000,0.925
[90 of 100],900000,0.000,1.000,1.000,0.925
[91 of 100],910000,0.000,1.000,1.000,0.926
[92 of 100],920000,0.000,1.000,1.000,0.926
[93 of 100],930000,0.000,1.000,1.000,0.921
[94 of 100],940000,0.004,0.999,1.000,0.706
[95 of 100],950000,0.000,1.000,1.000,0.788
[96 of 100],960000,0.000,1.000,1.000,0.787
[97 of 100],970000,0.000,1.000,1.000,0.802
[98 of 100],980000,0.000,1.000,1.000,0.807
[99 of 100],990000,0.007,0.998,1.000,0.925
[100 of 100],1000000,0.003,0.999,1.000,0.341

[worker 7] Run 12/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 977, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.363,0.841,0.961,0.877
[2 of 100],20000,0.074,0.976,0.992,0.963
[3 of 100],30000,0.005,0.998,1.000,0.999
[4 of 100],40000,0.020,0.994,1.000,1.000
[5 of 100],50000,0.000,1.000,1.000,1.000
[6 of 100],60000,0.117,0.927,0.776,0.601
[7 of 100],70000,0.308,0.877,0.918,0.898
[8 of 100],80000,0.250,0.906,0.945,0.968
[9 of 100],90000,0.205,0.926,0.936,0.928
[10 of 100],100000,0.118,0.963,0.989,0.976
[11 of 100],110000,0.069,0.980,0.984,0.910
[12 of 100],120000,0.024,0.994,1.000,0.897
[13 of 100],130000,0.016,0.996,0.999,0.937
[14 of 100],140000,0.037,0.988,0.995,0.773
[15 of 100],150000,0.011,0.997,1.000,0.857
[16 of 100],160000,0.011,0.996,1.000,0.639
[17 of 100],170000,0.008,0.998,0.990,0.445
[18 of 100],180000,0.009,0.997,1.000,0.829
[19 of 100],190000,0.005,0.999,1.000,0.465
[20 of 100],200000,0.004,0.999,1.000,0.072
[21 of 100],210000,0.000,1.000,1.000,0.071
[22 of 100],220000,0.000,1.000,1.000,0.072
[23 of 100],230000,0.000,1.000,1.000,0.063
[24 of 100],240000,0.000,1.000,1.000,0.072
[25 of 100],250000,0.000,1.000,1.000,0.078
[26 of 100],260000,0.027,0.994,0.996,0.847
[27 of 100],270000,0.001,1.000,1.000,0.929
[28 of 100],280000,0.015,0.996,0.999,0.693
[29 of 100],290000,0.001,1.000,1.000,0.689
[30 of 100],300000,0.000,1.000,1.000,0.691
[31 of 100],310000,0.000,1.000,1.000,0.696
[32 of 100],320000,0.000,1.000,1.000,0.699
[33 of 100],330000,0.000,1.000,1.000,0.700
[34 of 100],340000,0.000,1.000,1.000,0.706
[35 of 100],350000,0.000,1.000,1.000,0.706
[36 of 100],360000,0.000,1.000,1.000,0.710
[37 of 100],370000,0.000,1.000,1.000,0.711
[38 of 100],380000,0.000,1.000,1.000,0.715
[39 of 100],390000,0.000,1.000,1.000,0.716
[40 of 100],400000,0.000,1.000,1.000,0.720
[41 of 100],410000,0.000,1.000,1.000,0.723
[42 of 100],420000,0.000,1.000,1.000,0.722
[43 of 100],430000,0.000,1.000,1.000,0.722
[44 of 100],440000,0.000,1.000,1.000,0.725
[45 of 100],450000,0.000,1.000,1.000,0.727
[46 of 100],460000,0.000,1.000,1.000,0.727
[47 of 100],470000,0.000,1.000,1.000,0.733
[48 of 100],480000,0.000,1.000,1.000,0.725
[49 of 100],490000,0.000,1.000,1.000,0.725
[50 of 100],500000,0.000,1.000,1.000,0.728
[51 of 100],510000,0.000,1.000,1.000,0.728
[52 of 100],520000,0.000,1.000,1.000,0.728
[53 of 100],530000,0.000,1.000,1.000,0.729
[54 of 100],540000,0.000,1.000,1.000,0.730
[55 of 100],550000,0.000,1.000,1.000,0.731
[56 of 100],560000,0.000,1.000,1.000,0.731
[57 of 100],570000,0.000,1.000,1.000,0.731
[58 of 100],580000,0.000,1.000,1.000,0.732
[59 of 100],590000,0.000,1.000,1.000,0.731
[60 of 100],600000,0.000,1.000,1.000,0.732
[61 of 100],610000,0.000,1.000,1.000,0.731
[62 of 100],620000,0.038,0.991,1.000,0.876
[63 of 100],630000,0.000,1.000,1.000,0.870
[64 of 100],640000,0.000,1.000,1.000,0.871
[65 of 100],650000,0.000,1.000,1.000,0.877
[66 of 100],660000,0.019,0.995,1.000,0.910
[67 of 100],670000,0.016,0.996,1.000,0.944
[68 of 100],680000,0.000,1.000,1.000,0.948
[69 of 100],690000,0.000,1.000,1.000,0.949
[70 of 100],700000,0.000,1.000,1.000,0.954
[71 of 100],710000,0.000,1.000,1.000,0.962
[72 of 100],720000,0.000,1.000,1.000,0.959
[73 of 100],730000,0.013,0.997,1.000,0.850
[74 of 100],740000,0.002,1.000,1.000,0.855
[75 of 100],750000,0.000,1.000,1.000,0.856
[76 of 100],760000,0.022,0.995,1.000,0.879
[77 of 100],770000,0.000,1.000,1.000,0.919
[78 of 100],780000,0.013,0.997,1.000,0.905
[79 of 100],790000,0.000,1.000,1.000,0.916
[80 of 100],800000,0.000,1.000,1.000,0.928
[81 of 100],810000,0.000,1.000,1.000,0.936
[82 of 100],820000,0.000,1.000,1.000,0.941
[83 of 100],830000,0.000,1.000,1.000,0.944
[84 of 100],840000,0.000,1.000,1.000,0.953
[85 of 100],850000,0.000,1.000,1.000,0.958
[86 of 100],860000,0.000,1.000,1.000,0.962
[87 of 100],870000,0.000,1.000,1.000,0.957
[88 of 100],880000,0.000,1.000,1.000,0.961
[89 of 100],890000,0.000,1.000,1.000,0.964
[90 of 100],900000,0.000,1.000,1.000,0.962
[91 of 100],910000,0.000,1.000,1.000,0.963
[92 of 100],920000,0.000,1.000,1.000,0.966
[93 of 100],930000,0.000,1.000,1.000,0.968
[94 of 100],940000,0.000,1.000,1.000,0.970
[95 of 100],950000,0.000,1.000,1.000,0.970
[96 of 100],960000,0.000,1.000,1.000,0.965
[97 of 100],970000,0.000,1.000,1.000,0.969
[98 of 100],980000,0.000,1.000,1.000,0.967
[99 of 100],990000,0.032,0.995,0.991,0.907
[100 of 100],1000000,0.007,0.998,0.999,0.881

[worker 7] Run 13/25 | config: {'batch_size': 32, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 53, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.236,0.913,0.974,0.963
[2 of 100],20000,0.041,0.993,0.999,0.999
[3 of 100],30000,0.018,0.997,0.995,0.985
[4 of 100],40000,0.005,1.000,1.000,1.000
[5 of 100],50000,0.035,0.991,1.000,0.920
[6 of 100],60000,0.007,0.999,0.999,0.853
[7 of 100],70000,0.005,0.999,1.000,0.902
[8 of 100],80000,0.001,1.000,1.000,0.897
[9 of 100],90000,0.001,1.000,1.000,0.894
[10 of 100],100000,0.001,1.000,1.000,0.892
[11 of 100],110000,0.001,1.000,1.000,0.898
[12 of 100],120000,0.000,1.000,1.000,0.896
[13 of 100],130000,0.000,1.000,1.000,0.895
[14 of 100],140000,0.000,1.000,1.000,0.895
[15 of 100],150000,0.000,1.000,1.000,0.893
[16 of 100],160000,0.001,1.000,1.000,0.892
[17 of 100],170000,0.000,1.000,1.000,0.892
[18 of 100],180000,0.000,1.000,1.000,0.893
[19 of 100],190000,0.000,1.000,1.000,0.893
[20 of 100],200000,0.000,1.000,1.000,0.893
[21 of 100],210000,0.000,1.000,1.000,0.893
[22 of 100],220000,0.000,1.000,1.000,0.894
[23 of 100],230000,0.000,1.000,1.000,0.890
[24 of 100],240000,0.000,1.000,1.000,0.892
[25 of 100],250000,0.000,1.000,1.000,0.892
[26 of 100],260000,0.000,1.000,1.000,0.894
[27 of 100],270000,0.000,1.000,1.000,0.894
[28 of 100],280000,0.000,1.000,1.000,0.894
[29 of 100],290000,0.000,1.000,1.000,0.892
[30 of 100],300000,0.000,1.000,1.000,0.892
[31 of 100],310000,0.000,1.000,1.000,0.893
[32 of 100],320000,0.000,1.000,1.000,0.892
[33 of 100],330000,0.000,1.000,1.000,0.890
[34 of 100],340000,0.034,0.995,0.900,0.987
[35 of 100],350000,0.017,0.995,1.000,0.853
[36 of 100],360000,0.000,1.000,1.000,0.915
[37 of 100],370000,0.000,1.000,1.000,0.914
[38 of 100],380000,0.000,1.000,1.000,0.915
[39 of 100],390000,0.000,1.000,1.000,0.922
[40 of 100],400000,0.000,1.000,1.000,0.922
[41 of 100],410000,0.000,1.000,1.000,0.922
[42 of 100],420000,0.000,1.000,1.000,0.922
[43 of 100],430000,0.000,1.000,1.000,0.923
[44 of 100],440000,0.000,1.000,1.000,0.926
[45 of 100],450000,0.000,1.000,1.000,0.926
[46 of 100],460000,0.000,1.000,1.000,0.927
[47 of 100],470000,0.000,1.000,1.000,0.928
[48 of 100],480000,0.000,1.000,1.000,0.929
[49 of 100],490000,0.001,1.000,1.000,0.934
[50 of 100],500000,0.000,1.000,1.000,0.930
[51 of 100],510000,0.000,1.000,1.000,0.933
[52 of 100],520000,0.000,1.000,1.000,0.941
[53 of 100],530000,0.000,1.000,1.000,0.940
[54 of 100],540000,0.000,1.000,1.000,0.939
[55 of 100],550000,0.000,1.000,1.000,0.939
[56 of 100],560000,0.000,1.000,1.000,0.939
[57 of 100],570000,0.000,1.000,1.000,0.939
[58 of 100],580000,0.000,1.000,1.000,0.939
[59 of 100],590000,0.000,1.000,1.000,0.940
[60 of 100],600000,0.000,1.000,1.000,0.939
[61 of 100],610000,0.000,1.000,1.000,0.939
[62 of 100],620000,0.000,1.000,1.000,0.938
[63 of 100],630000,0.000,1.000,1.000,0.940
[64 of 100],640000,0.000,1.000,1.000,0.940
[65 of 100],650000,0.000,1.000,1.000,0.941
[66 of 100],660000,0.000,1.000,1.000,0.940
[67 of 100],670000,0.000,1.000,1.000,0.940
[68 of 100],680000,0.000,1.000,1.000,0.940
[69 of 100],690000,0.000,1.000,1.000,0.939
[70 of 100],700000,0.000,1.000,1.000,0.939
[71 of 100],710000,0.000,1.000,1.000,0.941
[72 of 100],720000,0.000,1.000,1.000,0.954
[73 of 100],730000,0.000,1.000,1.000,0.950
[74 of 100],740000,0.000,1.000,1.000,0.949
[75 of 100],750000,0.000,1.000,1.000,0.947
[76 of 100],760000,0.031,0.993,1.000,0.926
[77 of 100],770000,0.000,1.000,1.000,0.894
[78 of 100],780000,0.003,0.999,0.978,0.592
[79 of 100],790000,0.003,0.999,1.000,0.805
[80 of 100],800000,0.000,1.000,1.000,0.803
[81 of 100],810000,0.000,1.000,1.000,0.817
[82 of 100],820000,0.000,1.000,1.000,0.819
[83 of 100],830000,0.000,1.000,1.000,0.823
[84 of 100],840000,0.000,1.000,1.000,0.837
[85 of 100],850000,0.000,1.000,1.000,0.821
[86 of 100],860000,0.000,1.000,1.000,0.823
[87 of 100],870000,0.000,1.000,1.000,0.826
[88 of 100],880000,0.000,1.000,1.000,0.826
[89 of 100],890000,0.000,1.000,1.000,0.827
[90 of 100],900000,0.000,1.000,1.000,0.827
[91 of 100],910000,0.000,1.000,1.000,0.840
[92 of 100],920000,0.000,1.000,1.000,0.835
[93 of 100],930000,0.000,1.000,1.000,0.844
[94 of 100],940000,0.000,1.000,1.000,0.836
[95 of 100],950000,0.000,1.000,1.000,0.835
[96 of 100],960000,0.000,1.000,1.000,0.837
[97 of 100],970000,0.000,1.000,1.000,0.835
[98 of 100],980000,0.000,1.000,1.000,0.837
[99 of 100],990000,0.026,0.995,0.994,0.793
[100 of 100],1000000,0.007,0.998,1.000,0.741

[worker 7] Run 14/25 | config: {'batch_size': 32, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 211, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.231,0.908,0.901,0.993
[2 of 100],20000,0.083,0.978,0.998,0.949
[3 of 100],30000,0.013,0.998,0.999,0.954
[4 of 100],40000,0.006,1.000,1.000,0.868
[5 of 100],50000,0.027,0.993,1.000,0.924
[6 of 100],60000,0.012,0.997,1.000,0.966
[7 of 100],70000,0.004,0.999,1.000,0.994
[8 of 100],80000,0.001,1.000,1.000,0.984
[9 of 100],90000,0.001,1.000,1.000,0.993
[10 of 100],100000,0.019,0.995,1.000,0.848
[11 of 100],110000,0.003,0.999,0.982,0.796
[12 of 100],120000,0.008,0.998,1.000,0.904
[13 of 100],130000,0.001,1.000,1.000,0.909
[14 of 100],140000,0.000,1.000,1.000,0.909
[15 of 100],150000,0.000,1.000,1.000,0.910
[16 of 100],160000,0.001,1.000,1.000,0.910
[17 of 100],170000,0.000,1.000,1.000,0.907
[18 of 100],180000,0.000,1.000,1.000,0.907
[19 of 100],190000,0.000,1.000,1.000,0.915
[20 of 100],200000,0.000,1.000,1.000,0.914
[21 of 100],210000,0.000,1.000,1.000,0.912
[22 of 100],220000,0.000,1.000,1.000,0.912
[23 of 100],230000,0.000,1.000,1.000,0.914
[24 of 100],240000,0.000,1.000,1.000,0.912
[25 of 100],250000,0.039,0.991,1.000,0.847
[26 of 100],260000,0.001,1.000,1.000,0.845
[27 of 100],270000,0.000,1.000,1.000,0.840
[28 of 100],280000,0.000,1.000,1.000,0.832
[29 of 100],290000,0.003,0.999,1.000,0.784
[30 of 100],300000,0.000,1.000,1.000,0.782
[31 of 100],310000,0.000,1.000,1.000,0.790
[32 of 100],320000,0.000,1.000,1.000,0.789
[33 of 100],330000,0.001,1.000,1.000,0.721
[34 of 100],340000,0.001,1.000,1.000,0.763
[35 of 100],350000,0.000,1.000,1.000,0.770
[36 of 100],360000,0.000,1.000,1.000,0.763
[37 of 100],370000,0.000,1.000,1.000,0.762
[38 of 100],380000,0.000,1.000,1.000,0.762
[39 of 100],390000,0.000,1.000,1.000,0.765
[40 of 100],400000,0.000,1.000,1.000,0.771
[41 of 100],410000,0.000,1.000,1.000,0.772
[42 of 100],420000,0.008,0.998,0.998,0.666
[43 of 100],430000,0.001,1.000,1.000,0.813
[44 of 100],440000,0.000,1.000,1.000,0.892
[45 of 100],450000,0.000,1.000,1.000,0.869
[46 of 100],460000,0.000,1.000,1.000,0.851
[47 of 100],470000,0.000,1.000,1.000,0.840
[48 of 100],480000,0.006,0.999,1.000,0.733
[49 of 100],490000,0.000,1.000,1.000,0.763
[50 of 100],500000,0.000,1.000,1.000,0.777
[51 of 100],510000,0.000,1.000,1.000,0.786
[52 of 100],520000,0.000,1.000,1.000,0.805
[53 of 100],530000,0.000,1.000,1.000,0.806
[54 of 100],540000,0.000,1.000,1.000,0.810
[55 of 100],550000,0.000,1.000,1.000,0.813
[56 of 100],560000,0.000,1.000,1.000,0.814
[57 of 100],570000,0.000,1.000,1.000,0.818
[58 of 100],580000,0.000,1.000,1.000,0.823
[59 of 100],590000,0.000,1.000,1.000,0.823
[60 of 100],600000,0.000,1.000,1.000,0.826
[61 of 100],610000,0.000,1.000,1.000,0.830
[62 of 100],620000,0.000,1.000,1.000,0.835
[63 of 100],630000,0.000,1.000,1.000,0.833
[64 of 100],640000,0.000,1.000,1.000,0.833
[65 of 100],650000,0.000,1.000,1.000,0.835
[66 of 100],660000,0.000,1.000,1.000,0.832
[67 of 100],670000,0.000,1.000,1.000,0.833
[68 of 100],680000,0.000,1.000,1.000,0.838
[69 of 100],690000,0.000,1.000,1.000,0.839
[70 of 100],700000,0.000,1.000,1.000,0.840
[71 of 100],710000,0.000,1.000,1.000,0.842
[72 of 100],720000,0.000,1.000,1.000,0.848
[73 of 100],730000,0.000,1.000,1.000,0.848
[74 of 100],740000,0.000,1.000,1.000,0.850
[75 of 100],750000,0.000,1.000,1.000,0.853
[76 of 100],760000,0.011,0.998,1.000,1.000
[77 of 100],770000,0.000,1.000,1.000,0.998
[78 of 100],780000,0.000,1.000,1.000,0.997
[79 of 100],790000,0.000,1.000,1.000,0.996
[80 of 100],800000,0.000,1.000,1.000,0.996
[81 of 100],810000,0.000,1.000,1.000,0.995
[82 of 100],820000,0.000,1.000,1.000,0.995
[83 of 100],830000,0.000,1.000,1.000,0.995
[84 of 100],840000,0.000,1.000,1.000,0.995
[85 of 100],850000,0.000,1.000,1.000,0.996
[86 of 100],860000,0.000,1.000,1.000,0.996
[87 of 100],870000,0.000,1.000,1.000,0.996
[88 of 100],880000,0.000,1.000,1.000,0.996
[89 of 100],890000,0.000,1.000,1.000,0.996
[90 of 100],900000,0.000,1.000,1.000,0.996
[91 of 100],910000,0.000,1.000,1.000,0.996
[92 of 100],920000,0.000,1.000,1.000,0.996
[93 of 100],930000,0.000,1.000,1.000,0.997
[94 of 100],940000,0.000,1.000,1.000,0.997
[95 of 100],950000,0.000,1.000,1.000,0.997
[96 of 100],960000,0.000,1.000,1.000,0.997
[97 of 100],970000,0.000,1.000,1.000,0.997
[98 of 100],980000,0.000,1.000,1.000,0.997
[99 of 100],990000,0.000,1.000,1.000,0.997
[100 of 100],1000000,0.000,1.000,1.000,0.998

[worker 7] Run 15/25 | config: {'batch_size': 32, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 383, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.224,0.914,0.998,0.912
[2 of 100],20000,0.040,0.991,0.970,0.975
[3 of 100],30000,0.012,0.998,1.000,0.928
[4 of 100],40000,0.004,1.000,1.000,0.916
[5 of 100],50000,0.019,0.996,1.000,0.912
[6 of 100],60000,0.004,0.999,1.000,0.905
[7 of 100],70000,0.001,1.000,1.000,0.899
[8 of 100],80000,0.029,0.993,1.000,0.927
[9 of 100],90000,0.002,1.000,1.000,0.962
[10 of 100],100000,0.005,0.999,1.000,0.895
[11 of 100],110000,0.002,0.999,1.000,0.967
[12 of 100],120000,0.001,1.000,1.000,0.953
[13 of 100],130000,0.000,1.000,1.000,0.954
[14 of 100],140000,0.001,1.000,1.000,0.937
[15 of 100],150000,0.000,1.000,1.000,0.924
[16 of 100],160000,0.008,0.998,1.000,0.919
[17 of 100],170000,0.000,1.000,1.000,0.926
[18 of 100],180000,0.000,1.000,1.000,0.933
[19 of 100],190000,0.000,1.000,1.000,0.936
[20 of 100],200000,0.000,1.000,1.000,0.938
[21 of 100],210000,0.000,1.000,1.000,0.940
[22 of 100],220000,0.000,1.000,1.000,0.946
[23 of 100],230000,0.000,1.000,1.000,0.948
[24 of 100],240000,0.000,1.000,1.000,0.949
[25 of 100],250000,0.000,1.000,1.000,0.950
[26 of 100],260000,0.000,1.000,1.000,0.952
[27 of 100],270000,0.000,1.000,1.000,0.952
[28 of 100],280000,0.000,1.000,1.000,0.952
[29 of 100],290000,0.000,1.000,1.000,0.953
[30 of 100],300000,0.000,1.000,1.000,0.953
[31 of 100],310000,0.000,1.000,1.000,0.953
[32 of 100],320000,0.000,1.000,1.000,0.955
[33 of 100],330000,0.000,1.000,1.000,0.955
[34 of 100],340000,0.029,0.996,0.802,0.799
[35 of 100],350000,0.042,0.990,0.998,0.585
[36 of 100],360000,0.001,1.000,1.000,0.677
[37 of 100],370000,0.000,1.000,1.000,0.682
[38 of 100],380000,0.001,1.000,1.000,0.668
[39 of 100],390000,0.000,1.000,1.000,0.590
[40 of 100],400000,0.000,1.000,1.000,0.605
[41 of 100],410000,0.002,0.999,1.000,0.583
[42 of 100],420000,0.003,0.999,1.000,0.632
[43 of 100],430000,0.001,1.000,1.000,0.762
[44 of 100],440000,0.000,1.000,1.000,0.722
[45 of 100],450000,0.000,1.000,1.000,0.726
[46 of 100],460000,0.000,1.000,1.000,0.732
[47 of 100],470000,0.000,1.000,1.000,0.729
[48 of 100],480000,0.000,1.000,1.000,0.730
[49 of 100],490000,0.013,0.997,1.000,0.650
[50 of 100],500000,0.000,1.000,1.000,0.639
[51 of 100],510000,0.000,1.000,1.000,0.636
[52 of 100],520000,0.001,1.000,1.000,0.536
[53 of 100],530000,0.000,1.000,1.000,0.527
[54 of 100],540000,0.000,1.000,1.000,0.528
[55 of 100],550000,0.000,1.000,1.000,0.527
[56 of 100],560000,0.006,0.998,1.000,0.394
[57 of 100],570000,0.002,0.999,0.999,0.290
[58 of 100],580000,0.013,0.997,1.000,0.673
[59 of 100],590000,0.001,1.000,1.000,0.573
[60 of 100],600000,0.000,1.000,1.000,0.566
[61 of 100],610000,0.000,1.000,1.000,0.524
[62 of 100],620000,0.000,1.000,1.000,0.530
[63 of 100],630000,0.000,1.000,1.000,0.534
[64 of 100],640000,0.000,1.000,1.000,0.538
[65 of 100],650000,0.000,1.000,1.000,0.650
[66 of 100],660000,0.005,0.999,1.000,0.620
[67 of 100],670000,0.000,1.000,1.000,0.624
[68 of 100],680000,0.000,1.000,1.000,0.612
[69 of 100],690000,0.000,1.000,1.000,0.622
[70 of 100],700000,0.000,1.000,1.000,0.617
[71 of 100],710000,0.004,0.999,1.000,0.339
[72 of 100],720000,0.000,1.000,1.000,0.341
[73 of 100],730000,0.002,0.999,1.000,0.323
[74 of 100],740000,0.000,1.000,1.000,0.341
[75 of 100],750000,0.000,1.000,1.000,0.321
[76 of 100],760000,0.001,1.000,1.000,0.501
[77 of 100],770000,0.000,1.000,1.000,0.517
[78 of 100],780000,0.000,1.000,1.000,0.530
[79 of 100],790000,0.000,1.000,1.000,0.539
[80 of 100],800000,0.000,1.000,1.000,0.546
[81 of 100],810000,0.000,1.000,1.000,0.557
[82 of 100],820000,0.000,1.000,1.000,0.564
[83 of 100],830000,0.003,0.999,1.000,0.487
[84 of 100],840000,0.000,1.000,1.000,0.478
[85 of 100],850000,0.000,1.000,1.000,0.476
[86 of 100],860000,0.000,1.000,1.000,0.473
[87 of 100],870000,0.000,1.000,1.000,0.471
[88 of 100],880000,0.000,1.000,1.000,0.464
[89 of 100],890000,0.000,1.000,1.000,0.464
