Loading datasets...
Datasets loaded to GPU.
Worker 2/8: sweep 0acb79e7, 25/200 runs

[worker 2] Run 1/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 37, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[93 of 100],930000,0.009,0.998,1.000,0.001
[94 of 100],940000,0.000,1.000,1.000,0.000
[95 of 100],950000,0.000,1.000,1.000,0.000
[96 of 100],960000,0.000,1.000,1.000,0.000
[97 of 100],970000,0.000,1.000,1.000,0.000
[98 of 100],980000,0.000,1.000,1.000,0.000
[99 of 100],990000,0.000,1.000,1.000,0.000
[100 of 100],1000000,0.000,1.000,1.000,0.000

[worker 2] Run 11/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 677, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.134,0.953,0.999,0.801
[2 of 100],20000,0.147,0.941,0.987,0.855
[3 of 100],30000,0.028,0.991,1.000,0.452
[4 of 100],40000,0.000,1.000,1.000,0.429
[5 of 100],50000,0.040,0.989,0.998,0.931
[6 of 100],60000,0.000,1.000,1.000,0.899
[7 of 100],70000,0.000,1.000,1.000,0.904
[8 of 100],80000,0.062,0.981,1.000,0.760
[9 of 100],90000,0.007,0.998,1.000,0.968
[10 of 100],100000,0.000,1.000,1.000,0.968
[11 of 100],110000,0.000,1.000,1.000,0.970
[12 of 100],120000,0.000,1.000,1.000,0.985
[13 of 100],130000,0.050,0.982,1.000,0.901
[14 of 100],140000,0.004,0.999,1.000,0.957
[15 of 100],150000,0.000,1.000,1.000,0.967
[16 of 100],160000,0.017,0.995,1.000,0.975
[17 of 100],170000,0.000,1.000,1.000,0.981
[18 of 100],180000,0.000,1.000,1.000,0.980
[19 of 100],190000,0.000,1.000,1.000,0.980
[20 of 100],200000,0.000,1.000,1.000,0.981
[21 of 100],210000,0.000,1.000,1.000,0.958
[22 of 100],220000,0.000,1.000,1.000,0.958
[23 of 100],230000,0.000,1.000,1.000,0.958
[24 of 100],240000,0.000,1.000,1.000,0.960
[25 of 100],250000,0.000,1.000,1.000,0.960
[26 of 100],260000,0.000,1.000,1.000,0.961
[27 of 100],270000,0.000,1.000,1.000,0.961
[28 of 100],280000,0.000,1.000,1.000,0.961
[29 of 100],290000,0.000,1.000,1.000,0.962
[30 of 100],300000,0.000,1.000,1.000,0.962
[31 of 100],310000,0.000,1.000,1.000,0.962
[32 of 100],320000,0.037,0.992,1.000,0.939
[33 of 100],330000,0.000,1.000,1.000,0.951
[34 of 100],340000,0.007,0.998,0.989,0.731
[35 of 100],350000,0.001,0.999,1.000,0.932
[36 of 100],360000,0.003,0.999,1.000,0.899
[37 of 100],370000,0.000,1.000,1.000,0.914
[38 of 100],380000,0.000,1.000,1.000,0.910
[39 of 100],390000,0.000,1.000,1.000,0.911
[40 of 100],400000,0.000,1.000,1.000,0.912
[41 of 100],410000,0.000,1.000,1.000,0.913
[42 of 100],420000,0.000,1.000,1.000,0.915
[43 of 100],430000,0.000,1.000,1.000,0.916
[44 of 100],440000,0.000,1.000,1.000,0.917
[45 of 100],450000,0.000,1.000,1.000,0.917
[46 of 100],460000,0.000,1.000,1.000,0.918
[47 of 100],470000,0.000,1.000,1.000,0.922
[48 of 100],480000,0.000,1.000,1.000,0.923
[49 of 100],490000,0.010,0.998,0.999,0.947
[50 of 100],500000,0.006,0.999,1.000,0.948
[51 of 100],510000,0.001,1.000,1.000,0.891
[52 of 100],520000,0.004,0.999,1.000,0.876
[53 of 100],530000,0.000,1.000,1.000,0.887
[54 of 100],540000,0.001,0.999,1.000,0.811
[55 of 100],550000,0.000,1.000,1.000,0.943
[56 of 100],560000,0.000,1.000,1.000,0.923
[57 of 100],570000,0.000,1.000,1.000,0.926
[58 of 100],580000,0.000,1.000,1.000,0.925
[59 of 100],590000,0.000,1.000,1.000,0.925
[60 of 100],600000,0.000,1.000,1.000,0.869
[61 of 100],610000,0.000,1.000,1.000,0.877
[62 of 100],620000,0.000,1.000,1.000,0.891
[63 of 100],630000,0.000,1.000,1.000,0.891
[64 of 100],640000,0.000,1.000,1.000,0.891
[65 of 100],650000,0.000,1.000,1.000,0.890
[66 of 100],660000,0.000,1.000,1.000,0.889
[67 of 100],670000,0.000,1.000,1.000,0.888
[68 of 100],680000,0.000,1.000,1.000,0.890
[69 of 100],690000,0.000,1.000,1.000,0.886
[70 of 100],700000,0.000,1.000,1.000,0.888
[71 of 100],710000,0.000,1.000,1.000,0.904
[72 of 100],720000,0.000,1.000,1.000,0.898
[73 of 100],730000,0.000,1.000,1.000,0.895
[74 of 100],740000,0.000,1.000,1.000,0.894
[75 of 100],750000,0.000,1.000,1.000,0.893
[76 of 100],760000,0.000,1.000,1.000,0.889
[77 of 100],770000,0.000,1.000,1.000,0.887
[78 of 100],780000,0.000,1.000,1.000,0.886
[79 of 100],790000,0.000,1.000,1.000,0.887
[80 of 100],800000,0.000,1.000,1.000,0.882
[81 of 100],810000,0.000,1.000,1.000,0.883
[82 of 100],820000,0.000,1.000,1.000,0.901
[83 of 100],830000,0.000,1.000,1.000,0.889
[84 of 100],840000,0.000,1.000,1.000,0.888
[85 of 100],850000,0.000,1.000,1.000,0.886
[86 of 100],860000,0.000,1.000,1.000,0.883
[87 of 100],870000,0.000,1.000,1.000,0.866
[88 of 100],880000,0.000,1.000,1.000,0.868
[89 of 100],890000,0.000,1.000,1.000,0.868
[90 of 100],900000,0.000,1.000,1.000,0.866
[91 of 100],910000,0.000,1.000,1.000,0.870
[92 of 100],920000,0.000,1.000,1.000,0.870
[93 of 100],930000,0.000,1.000,1.000,0.871
[94 of 100],940000,0.000,1.000,1.000,0.870
[95 of 100],950000,0.000,1.000,1.000,0.868
[96 of 100],960000,0.000,1.000,1.000,0.869
[97 of 100],970000,0.000,1.000,1.000,0.871
[98 of 100],980000,0.000,1.000,1.000,0.870
[99 of 100],990000,0.000,1.000,1.000,0.870
[100 of 100],1000000,0.000,1.000,1.000,0.869

[worker 2] Run 12/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 863, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.160,0.939,0.999,0.970
[2 of 100],20000,0.018,0.995,1.000,0.684
[3 of 100],30000,0.072,0.975,0.969,0.887
[4 of 100],40000,0.036,0.989,1.000,0.918
[5 of 100],50000,0.011,0.997,0.999,0.814
[6 of 100],60000,0.011,0.998,1.000,0.896
[7 of 100],70000,0.027,0.992,1.000,0.781
[8 of 100],80000,0.000,1.000,1.000,0.743
[9 of 100],90000,0.000,1.000,1.000,0.731
[10 of 100],100000,0.000,1.000,1.000,0.731
[11 of 100],110000,0.000,1.000,1.000,0.724
[12 of 100],120000,0.000,1.000,1.000,0.727
[13 of 100],130000,0.000,1.000,1.000,0.720
[14 of 100],140000,0.000,1.000,1.000,0.718
[15 of 100],150000,0.000,1.000,1.000,0.714
[16 of 100],160000,0.000,1.000,1.000,0.599
[17 of 100],170000,0.000,1.000,1.000,0.617
[18 of 100],180000,0.000,1.000,1.000,0.616
[19 of 100],190000,0.000,1.000,1.000,0.606
[20 of 100],200000,0.013,0.997,0.938,0.946
[21 of 100],210000,0.005,0.998,1.000,0.899
[22 of 100],220000,0.000,1.000,1.000,0.908
[23 of 100],230000,0.000,1.000,1.000,0.906
[24 of 100],240000,0.000,1.000,1.000,0.910
[25 of 100],250000,0.000,1.000,1.000,0.913
[26 of 100],260000,0.000,1.000,1.000,0.914
[27 of 100],270000,0.000,1.000,1.000,0.914
[28 of 100],280000,0.000,1.000,1.000,0.914
[29 of 100],290000,0.000,1.000,1.000,0.913
[30 of 100],300000,0.000,1.000,1.000,0.912
[31 of 100],310000,0.000,1.000,1.000,0.912
[32 of 100],320000,0.000,1.000,1.000,0.911
[33 of 100],330000,0.000,1.000,1.000,0.911
[34 of 100],340000,0.000,1.000,1.000,0.910
[35 of 100],350000,0.000,1.000,1.000,0.910
[36 of 100],360000,0.034,0.991,1.000,0.870
[37 of 100],370000,0.002,0.999,1.000,0.875
[38 of 100],380000,0.000,1.000,1.000,0.852
[39 of 100],390000,0.000,1.000,1.000,0.894
[40 of 100],400000,0.000,1.000,1.000,0.888
[41 of 100],410000,0.000,1.000,1.000,0.883
[42 of 100],420000,0.000,1.000,1.000,0.876
[43 of 100],430000,0.000,1.000,1.000,0.874
[44 of 100],440000,0.000,1.000,1.000,0.872
[45 of 100],450000,0.000,1.000,1.000,0.866
[46 of 100],460000,0.000,1.000,1.000,0.864
[47 of 100],470000,0.000,1.000,1.000,0.864
[48 of 100],480000,0.000,1.000,1.000,0.864
[49 of 100],490000,0.000,1.000,1.000,0.864
[50 of 100],500000,0.000,1.000,1.000,0.863
[51 of 100],510000,0.000,1.000,1.000,0.862
[52 of 100],520000,0.000,1.000,1.000,0.862
[53 of 100],530000,0.000,1.000,1.000,0.862
[54 of 100],540000,0.000,1.000,1.000,0.862
[55 of 100],550000,0.000,1.000,1.000,0.862
[56 of 100],560000,0.000,1.000,1.000,0.862
[57 of 100],570000,0.000,1.000,1.000,0.861
[58 of 100],580000,0.000,1.000,1.000,0.861
[59 of 100],590000,0.000,1.000,1.000,0.861
[60 of 100],600000,0.000,1.000,1.000,0.861
[61 of 100],610000,0.000,1.000,1.000,0.862
[62 of 100],620000,0.000,1.000,1.000,0.861
[63 of 100],630000,0.000,1.000,1.000,0.861
[64 of 100],640000,0.000,1.000,1.000,0.861
[65 of 100],650000,0.000,1.000,1.000,0.860
[66 of 100],660000,0.000,1.000,1.000,0.860
[67 of 100],670000,0.000,1.000,1.000,0.861
[68 of 100],680000,0.000,1.000,1.000,0.861
[69 of 100],690000,0.000,1.000,1.000,0.861
[70 of 100],700000,0.000,1.000,1.000,0.861
[71 of 100],710000,0.000,1.000,1.000,0.872
[72 of 100],720000,0.000,1.000,1.000,0.864
[73 of 100],730000,0.000,1.000,1.000,0.863
[74 of 100],740000,0.000,1.000,1.000,0.863
[75 of 100],750000,0.000,1.000,1.000,0.863
[76 of 100],760000,0.000,1.000,1.000,0.861
[77 of 100],770000,0.000,1.000,1.000,0.861
[78 of 100],780000,0.000,1.000,1.000,0.861
[79 of 100],790000,0.000,1.000,1.000,0.861
[80 of 100],800000,0.000,1.000,1.000,0.861
[81 of 100],810000,0.000,1.000,1.000,0.861
[82 of 100],820000,0.000,1.000,1.000,0.861
[83 of 100],830000,0.000,1.000,1.000,0.861
[84 of 100],840000,0.000,1.000,1.000,0.861
[85 of 100],850000,0.000,1.000,1.000,0.864
[86 of 100],860000,0.000,1.000,1.000,0.863
[87 of 100],870000,0.000,1.000,1.000,0.863
[88 of 100],880000,0.000,1.000,1.000,0.863
[89 of 100],890000,0.000,1.000,1.000,0.862
[90 of 100],900000,0.000,1.000,1.000,0.862
[91 of 100],910000,0.000,1.000,1.000,0.862
[92 of 100],920000,0.000,1.000,1.000,0.862
[93 of 100],930000,0.000,1.000,1.000,0.862
[94 of 100],940000,0.000,1.000,1.000,0.862
[95 of 100],950000,0.000,1.000,1.000,0.861
[96 of 100],960000,0.000,1.000,1.000,0.861
[97 of 100],970000,0.000,1.000,1.000,0.861
[98 of 100],980000,0.000,1.000,1.000,0.861
[99 of 100],990000,0.000,1.000,1.000,0.861
[100 of 100],1000000,0.000,1.000,1.000,0.861

[worker 2] Run 13/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 1031, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.131,0.952,0.985,0.738
[2 of 100],20000,0.044,0.985,0.884,0.714
[3 of 100],30000,0.048,0.984,1.000,0.333
[4 of 100],40000,0.072,0.976,1.000,0.599
[5 of 100],50000,0.102,0.965,1.000,0.755
[6 of 100],60000,0.037,0.990,1.000,0.814
[7 of 100],70000,0.004,0.999,1.000,0.788
[8 of 100],80000,0.000,1.000,1.000,0.783
[9 of 100],90000,0.000,1.000,1.000,0.775
[10 of 100],100000,0.009,0.998,1.000,0.664
[11 of 100],110000,0.005,0.998,1.000,0.577
[12 of 100],120000,0.002,0.999,1.000,0.563
[13 of 100],130000,0.000,1.000,1.000,0.544
[14 of 100],140000,0.000,1.000,1.000,0.525
[15 of 100],150000,0.000,1.000,1.000,0.513
[16 of 100],160000,0.000,1.000,1.000,0.361
[17 of 100],170000,0.000,1.000,1.000,0.355
[18 of 100],180000,0.000,1.000,1.000,0.347
[19 of 100],190000,0.000,1.000,1.000,0.341
[20 of 100],200000,0.000,1.000,1.000,0.334
[21 of 100],210000,0.000,1.000,1.000,0.334
[22 of 100],220000,0.000,1.000,1.000,0.328
[23 of 100],230000,0.000,1.000,1.000,0.325
[24 of 100],240000,0.000,1.000,1.000,0.322
[25 of 100],250000,0.000,1.000,1.000,0.316
[26 of 100],260000,0.000,1.000,1.000,0.315
[27 of 100],270000,0.000,1.000,1.000,0.306
[28 of 100],280000,0.000,1.000,1.000,0.304
[29 of 100],290000,0.000,1.000,1.000,0.301
[30 of 100],300000,0.000,1.000,1.000,0.296
[31 of 100],310000,0.000,1.000,1.000,0.295
[32 of 100],320000,0.000,1.000,1.000,0.295
[33 of 100],330000,0.000,1.000,1.000,0.295
[34 of 100],340000,0.000,1.000,1.000,0.294
[35 of 100],350000,0.000,1.000,1.000,0.294
[36 of 100],360000,0.000,1.000,1.000,0.294
[37 of 100],370000,0.000,1.000,1.000,0.294
[38 of 100],380000,0.000,1.000,1.000,0.293
[39 of 100],390000,0.000,1.000,1.000,0.293
[40 of 100],400000,0.000,1.000,1.000,0.293
[41 of 100],410000,0.000,1.000,1.000,0.293
[42 of 100],420000,0.000,1.000,1.000,0.292
[43 of 100],430000,0.000,1.000,1.000,0.292
[44 of 100],440000,0.000,1.000,1.000,0.292
[45 of 100],450000,0.000,1.000,1.000,0.292
[46 of 100],460000,0.000,1.000,1.000,0.292
[47 of 100],470000,0.000,1.000,1.000,0.292
[48 of 100],480000,0.000,1.000,1.000,0.292
[49 of 100],490000,0.000,1.000,1.000,0.292
[50 of 100],500000,0.000,1.000,1.000,0.292
[51 of 100],510000,0.000,1.000,1.000,0.292
[52 of 100],520000,0.000,1.000,1.000,0.292
[53 of 100],530000,0.000,1.000,1.000,0.292
[54 of 100],540000,0.000,1.000,1.000,0.292
[55 of 100],550000,0.000,1.000,1.000,0.292
[56 of 100],560000,0.000,1.000,1.000,0.293
[57 of 100],570000,0.000,1.000,1.000,0.293
[58 of 100],580000,0.000,1.000,1.000,0.293
[59 of 100],590000,0.000,1.000,1.000,0.293
[60 of 100],600000,0.000,1.000,1.000,0.293
[61 of 100],610000,0.000,1.000,1.000,0.293
[62 of 100],620000,0.000,1.000,1.000,0.293
[63 of 100],630000,0.000,1.000,1.000,0.293
[64 of 100],640000,0.000,1.000,1.000,0.293
[65 of 100],650000,0.000,1.000,1.000,0.293
[66 of 100],660000,0.000,1.000,1.000,0.293
[67 of 100],670000,0.000,1.000,1.000,0.293
[68 of 100],680000,0.000,1.000,1.000,0.293
[69 of 100],690000,0.000,1.000,1.000,0.293
[70 of 100],700000,0.000,1.000,1.000,0.293
[71 of 100],710000,0.000,1.000,1.000,0.293
[72 of 100],720000,0.000,1.000,1.000,0.293
[73 of 100],730000,0.000,1.000,1.000,0.293
[74 of 100],740000,0.000,1.000,1.000,0.293
[75 of 100],750000,0.000,1.000,1.000,0.293
[76 of 100],760000,0.000,1.000,1.000,0.293
[77 of 100],770000,0.000,1.000,1.000,0.293
[78 of 100],780000,0.000,1.000,1.000,0.293
[79 of 100],790000,0.000,1.000,1.000,0.293
[80 of 100],800000,0.000,1.000,1.000,0.293
[81 of 100],810000,0.000,1.000,1.000,0.293
[82 of 100],820000,0.000,1.000,1.000,0.293
[83 of 100],830000,0.000,1.000,1.000,0.293
[84 of 100],840000,0.000,1.000,1.000,0.293
[85 of 100],850000,0.000,1.000,1.000,0.293
[86 of 100],860000,0.000,1.000,1.000,0.293
[87 of 100],870000,0.000,1.000,1.000,0.293
[88 of 100],880000,0.000,1.000,1.000,0.293
[89 of 100],890000,0.000,1.000,1.000,0.293
[90 of 100],900000,0.000,1.000,1.000,0.293
[91 of 100],910000,0.000,1.000,1.000,0.293
[92 of 100],920000,0.000,1.000,1.000,0.293
[93 of 100],930000,0.000,1.000,1.000,0.293
[94 of 100],940000,0.000,1.000,1.000,0.293
[95 of 100],950000,0.000,1.000,1.000,0.293
[96 of 100],960000,0.000,1.000,1.000,0.293
[97 of 100],970000,0.000,1.000,1.000,0.293
[98 of 100],980000,0.000,1.000,1.000,0.293
[99 of 100],990000,0.000,1.000,1.000,0.293
[100 of 100],1000000,0.000,1.000,1.000,0.293

[worker 2] Run 14/25 | config: {'batch_size': 32, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 113, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.221,0.919,0.992,0.845
[2 of 100],20000,0.034,0.994,0.999,0.794
[3 of 100],30000,0.014,0.998,1.000,0.765
[4 of 100],40000,0.004,1.000,1.000,0.799
[5 of 100],50000,0.060,0.984,0.993,0.937
[6 of 100],60000,0.011,0.998,1.000,0.956
[7 of 100],70000,0.002,1.000,1.000,0.985
[8 of 100],80000,0.002,1.000,1.000,0.972
[9 of 100],90000,0.037,0.990,1.000,0.852
[10 of 100],100000,0.002,1.000,1.000,0.848
[11 of 100],110000,0.042,0.988,1.000,0.958
[12 of 100],120000,0.003,1.000,1.000,0.972
[13 of 100],130000,0.001,1.000,1.000,0.979
[14 of 100],140000,0.001,1.000,1.000,0.979
[15 of 100],150000,0.001,1.000,1.000,0.979
[16 of 100],160000,0.001,1.000,1.000,0.954
[17 of 100],170000,0.000,1.000,1.000,0.957
[18 of 100],180000,0.000,1.000,1.000,0.959
[19 of 100],190000,0.000,1.000,1.000,0.963
[20 of 100],200000,0.000,1.000,1.000,0.966
[21 of 100],210000,0.000,1.000,1.000,0.966
[22 of 100],220000,0.000,1.000,1.000,0.968
[23 of 100],230000,0.000,1.000,1.000,0.968
[24 of 100],240000,0.000,1.000,1.000,0.968
[25 of 100],250000,0.066,0.980,1.000,0.986
[26 of 100],260000,0.010,0.997,1.000,0.854
[27 of 100],270000,0.000,1.000,1.000,0.845
[28 of 100],280000,0.000,1.000,1.000,0.840
[29 of 100],290000,0.000,1.000,1.000,0.840
[30 of 100],300000,0.000,1.000,1.000,0.840
[31 of 100],310000,0.007,0.998,1.000,0.912
[32 of 100],320000,0.001,1.000,1.000,0.832
[33 of 100],330000,0.000,1.000,1.000,0.834
[34 of 100],340000,0.000,1.000,1.000,0.831
[35 of 100],350000,0.000,1.000,1.000,0.832
[36 of 100],360000,0.000,1.000,1.000,0.832
[37 of 100],370000,0.000,1.000,1.000,0.833
[38 of 100],380000,0.000,1.000,1.000,0.836
[39 of 100],390000,0.014,0.997,1.000,0.921
[40 of 100],400000,0.001,1.000,1.000,0.850
[41 of 100],410000,0.000,1.000,1.000,0.853
[42 of 100],420000,0.000,1.000,1.000,0.855
[43 of 100],430000,0.000,1.000,1.000,0.855
[44 of 100],440000,0.000,1.000,1.000,0.858
[45 of 100],450000,0.000,1.000,1.000,0.858
[46 of 100],460000,0.000,1.000,1.000,0.859
[47 of 100],470000,0.000,1.000,1.000,0.859
[48 of 100],480000,0.000,1.000,1.000,0.859
[49 of 100],490000,0.000,1.000,1.000,0.874
[50 of 100],500000,0.020,0.996,1.000,0.883
[51 of 100],510000,0.001,1.000,1.000,0.891
[52 of 100],520000,0.002,0.999,1.000,0.942
[53 of 100],530000,0.000,1.000,1.000,0.951
[54 of 100],540000,0.000,1.000,1.000,0.949
[55 of 100],550000,0.000,1.000,1.000,0.949
[56 of 100],560000,0.000,1.000,1.000,0.944
[57 of 100],570000,0.000,1.000,1.000,0.934
[58 of 100],580000,0.000,1.000,1.000,0.944
[59 of 100],590000,0.000,1.000,1.000,0.942
[60 of 100],600000,0.000,1.000,1.000,0.935
[61 of 100],610000,0.000,1.000,1.000,0.936
[62 of 100],620000,0.008,0.998,1.000,0.869
[63 of 100],630000,0.000,1.000,1.000,0.857
[64 of 100],640000,0.000,1.000,1.000,0.864
[65 of 100],650000,0.000,1.000,1.000,0.859
[66 of 100],660000,0.000,1.000,1.000,0.840
[67 of 100],670000,0.000,1.000,1.000,0.857
[68 of 100],680000,0.000,1.000,1.000,0.855
[69 of 100],690000,0.000,1.000,1.000,0.854
[70 of 100],700000,0.000,1.000,1.000,0.854
[71 of 100],710000,0.000,1.000,1.000,0.855
[72 of 100],720000,0.040,0.991,1.000,0.975
[73 of 100],730000,0.001,1.000,1.000,0.991
[74 of 100],740000,0.000,1.000,1.000,0.993
[75 of 100],750000,0.000,1.000,1.000,0.994
[76 of 100],760000,0.001,1.000,1.000,0.942
[77 of 100],770000,0.000,1.000,1.000,0.946
[78 of 100],780000,0.000,1.000,1.000,0.976
[79 of 100],790000,0.000,1.000,1.000,0.979
[80 of 100],800000,0.000,1.000,1.000,0.980
[81 of 100],810000,0.000,1.000,1.000,0.981
[82 of 100],820000,0.000,1.000,1.000,0.981
[83 of 100],830000,0.000,1.000,1.000,0.981
[84 of 100],840000,0.000,1.000,1.000,0.981
[85 of 100],850000,0.000,1.000,1.000,0.981
[86 of 100],860000,0.000,1.000,1.000,0.982
[87 of 100],870000,0.000,1.000,1.000,0.982
[88 of 100],880000,0.000,1.000,1.000,0.982
[89 of 100],890000,0.000,1.000,1.000,0.982
[90 of 100],900000,0.000,1.000,1.000,0.982
[91 of 100],910000,0.000,1.000,1.000,0.982
[92 of 100],920000,0.000,1.000,1.000,0.981
[93 of 100],930000,0.017,0.995,1.000,0.762
[94 of 100],940000,0.000,1.000,1.000,0.761
[95 of 100],950000,0.000,1.000,1.000,0.770
[96 of 100],960000,0.000,1.000,1.000,0.772
[97 of 100],970000,0.000,1.000,1.000,0.776
[98 of 100],980000,0.000,1.000,1.000,0.777
[99 of 100],990000,0.000,1.000,1.000,0.752
[100 of 100],1000000,0.000,1.000,1.000,0.771

[worker 2] Run 15/25 | config: {'batch_size': 32, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 277, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.232,0.912,0.981,0.919
[2 of 100],20000,0.028,0.997,1.000,0.967
[3 of 100],30000,0.019,0.996,0.999,0.900
[4 of 100],40000,0.022,0.994,1.000,0.953
[5 of 100],50000,0.003,1.000,1.000,0.952
[6 of 100],60000,0.039,0.990,1.000,0.933
[7 of 100],70000,0.004,0.999,1.000,0.919
[8 of 100],80000,0.001,1.000,1.000,0.916
[9 of 100],90000,0.001,1.000,1.000,0.935
[10 of 100],100000,0.004,0.999,1.000,0.991
[11 of 100],110000,0.013,0.997,1.000,0.811
[12 of 100],120000,0.002,1.000,1.000,0.893
[13 of 100],130000,0.000,1.000,1.000,0.895
[14 of 100],140000,0.000,1.000,1.000,0.899
[15 of 100],150000,0.000,1.000,1.000,0.900
[16 of 100],160000,0.002,1.000,1.000,0.687
[17 of 100],170000,0.000,1.000,1.000,0.705
[18 of 100],180000,0.000,1.000,1.000,0.728
[19 of 100],190000,0.000,1.000,1.000,0.717
[20 of 100],200000,0.000,1.000,1.000,0.731
[21 of 100],210000,0.000,1.000,1.000,0.703
[22 of 100],220000,0.000,1.000,1.000,0.716
[23 of 100],230000,0.033,0.992,1.000,0.977
[24 of 100],240000,0.002,0.999,1.000,0.986
[25 of 100],250000,0.000,1.000,1.000,0.961
[26 of 100],260000,0.000,1.000,1.000,0.967
[27 of 100],270000,0.000,1.000,1.000,0.989
[28 of 100],280000,0.000,1.000,1.000,0.986
[29 of 100],290000,0.006,0.998,1.000,0.938
[30 of 100],300000,0.000,1.000,1.000,0.908
[31 of 100],310000,0.000,1.000,1.000,0.909
[32 of 100],320000,0.000,1.000,1.000,0.906
[33 of 100],330000,0.009,0.998,1.000,0.965
[34 of 100],340000,0.001,1.000,1.000,0.862
[35 of 100],350000,0.001,1.000,1.000,0.919
[36 of 100],360000,0.004,0.999,1.000,0.947
[37 of 100],370000,0.000,1.000,1.000,0.960
[38 of 100],380000,0.000,1.000,1.000,0.960
[39 of 100],390000,0.000,1.000,1.000,0.960
[40 of 100],400000,0.001,1.000,1.000,0.943
[41 of 100],410000,0.000,1.000,1.000,0.961
[42 of 100],420000,0.001,1.000,1.000,0.954
[43 of 100],430000,0.000,1.000,1.000,0.952
[44 of 100],440000,0.000,1.000,1.000,0.955
[45 of 100],450000,0.000,1.000,1.000,0.954
[46 of 100],460000,0.000,1.000,1.000,0.874
[47 of 100],470000,0.000,1.000,1.000,0.878
[48 of 100],480000,0.000,1.000,1.000,0.877
[49 of 100],490000,0.000,1.000,1.000,0.878
[50 of 100],500000,0.000,1.000,1.000,0.888
[51 of 100],510000,0.000,1.000,1.000,0.890
[52 of 100],520000,0.011,0.998,1.000,0.931
[53 of 100],530000,0.000,1.000,1.000,0.934
[54 of 100],540000,0.000,1.000,1.000,0.936
[55 of 100],550000,0.000,1.000,1.000,0.938
[56 of 100],560000,0.000,1.000,1.000,0.940
[57 of 100],570000,0.000,1.000,1.000,0.942
[58 of 100],580000,0.000,1.000,1.000,0.943
[59 of 100],590000,0.000,1.000,1.000,0.945
[60 of 100],600000,0.000,1.000,1.000,0.947
[61 of 100],610000,0.000,1.000,1.000,0.950
[62 of 100],620000,0.000,1.000,1.000,0.950
[63 of 100],630000,0.000,1.000,1.000,0.950
[64 of 100],640000,0.000,1.000,1.000,0.951
[65 of 100],650000,0.000,1.000,1.000,0.951
[66 of 100],660000,0.000,1.000,1.000,0.951
[67 of 100],670000,0.000,1.000,1.000,0.954
[68 of 100],680000,0.000,1.000,1.000,0.955
[69 of 100],690000,0.000,1.000,1.000,0.955
[70 of 100],700000,0.000,1.000,1.000,0.955
[71 of 100],710000,0.000,1.000,1.000,0.956
[72 of 100],720000,0.000,1.000,1.000,0.956
[73 of 100],730000,0.000,1.000,1.000,0.956
[74 of 100],740000,0.000,1.000,1.000,0.955
[75 of 100],750000,0.000,1.000,1.000,0.956
[76 of 100],760000,0.011,0.997,1.000,0.968
[77 of 100],770000,0.000,1.000,1.000,0.964
[78 of 100],780000,0.000,1.000,1.000,0.973
[79 of 100],790000,0.000,1.000,1.000,0.977
[80 of 100],800000,0.000,1.000,1.000,0.977
[81 of 100],810000,0.000,1.000,1.000,0.981
[82 of 100],820000,0.000,1.000,1.000,0.981
[83 of 100],830000,0.003,1.000,1.000,0.953
[84 of 100],840000,0.000,1.000,1.000,0.956
[85 of 100],850000,0.000,1.000,1.000,0.956
[86 of 100],860000,0.000,1.000,1.000,0.956
[87 of 100],870000,0.000,1.000,1.000,0.956
[88 of 100],880000,0.000,1.000,1.000,0.956
[89 of 100],890000,0.000,1.000,1.000,0.956
