Loading datasets...
Datasets loaded to GPU.
Worker 5/8: sweep 0acb79e7, 25/200 runs

[worker 5] Run 1/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 97, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[93 of 100],930000,0.000,1.000,1.000,0.014
[94 of 100],940000,0.000,1.000,1.000,0.014
[95 of 100],950000,0.000,1.000,1.000,0.018
[96 of 100],960000,0.000,1.000,1.000,0.018
[97 of 100],970000,0.071,0.983,0.998,0.003
[98 of 100],980000,0.002,0.999,1.000,0.002
[99 of 100],990000,0.000,1.000,1.000,0.003
[100 of 100],1000000,0.000,1.000,1.000,0.003

[worker 5] Run 11/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 751, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.205,0.920,0.981,0.752
[2 of 100],20000,0.018,0.995,1.000,0.535
[3 of 100],30000,0.086,0.959,0.988,0.904
[4 of 100],40000,0.042,0.987,1.000,0.454
[5 of 100],50000,0.203,0.912,0.869,0.640
[6 of 100],60000,0.078,0.975,0.975,0.927
[7 of 100],70000,0.036,0.990,0.983,0.665
[8 of 100],80000,0.010,0.998,1.000,0.868
[9 of 100],90000,0.033,0.989,0.966,0.041
[10 of 100],100000,0.055,0.983,0.999,0.537
[11 of 100],110000,0.015,0.995,0.999,0.593
[12 of 100],120000,0.000,1.000,1.000,0.534
[13 of 100],130000,0.004,0.998,1.000,0.083
[14 of 100],140000,0.016,0.995,1.000,0.771
[15 of 100],150000,0.003,0.999,1.000,0.012
[16 of 100],160000,0.000,1.000,1.000,0.057
[17 of 100],170000,0.000,1.000,1.000,0.055
[18 of 100],180000,0.000,1.000,1.000,0.055
[19 of 100],190000,0.000,1.000,1.000,0.058
[20 of 100],200000,0.000,1.000,1.000,0.061
[21 of 100],210000,0.000,1.000,1.000,0.062
[22 of 100],220000,0.000,1.000,1.000,0.063
[23 of 100],230000,0.000,1.000,1.000,0.067
[24 of 100],240000,0.000,1.000,1.000,0.068
[25 of 100],250000,0.000,1.000,1.000,0.067
[26 of 100],260000,0.000,1.000,1.000,0.069
[27 of 100],270000,0.000,1.000,1.000,0.069
[28 of 100],280000,0.000,1.000,1.000,0.072
[29 of 100],290000,0.000,1.000,1.000,0.072
[30 of 100],300000,0.000,1.000,1.000,0.073
[31 of 100],310000,0.000,1.000,1.000,0.076
[32 of 100],320000,0.000,1.000,1.000,0.076
[33 of 100],330000,0.000,1.000,1.000,0.077
[34 of 100],340000,0.040,0.985,0.752,0.533
[35 of 100],350000,0.319,0.856,0.982,0.826
[36 of 100],360000,0.025,0.993,1.000,0.893
[37 of 100],370000,0.012,0.997,0.976,0.882
[38 of 100],380000,0.023,0.993,1.000,0.881
[39 of 100],390000,0.009,0.997,1.000,0.943
[40 of 100],400000,0.001,1.000,1.000,0.930
[41 of 100],410000,0.000,1.000,1.000,0.925
[42 of 100],420000,0.000,1.000,1.000,0.927
[43 of 100],430000,0.000,1.000,1.000,0.930
[44 of 100],440000,0.000,1.000,1.000,0.933
[45 of 100],450000,0.000,1.000,1.000,0.934
[46 of 100],460000,0.000,1.000,1.000,0.934
[47 of 100],470000,0.000,1.000,1.000,0.935
[48 of 100],480000,0.000,1.000,1.000,0.935
[49 of 100],490000,0.012,0.997,0.998,0.897
[50 of 100],500000,0.007,0.999,1.000,0.827
[51 of 100],510000,0.000,1.000,1.000,0.813
[52 of 100],520000,0.016,0.996,1.000,0.972
[53 of 100],530000,0.000,1.000,1.000,0.969
[54 of 100],540000,0.000,1.000,1.000,0.967
[55 of 100],550000,0.000,1.000,1.000,0.966
[56 of 100],560000,0.000,1.000,1.000,0.963
[57 of 100],570000,0.000,1.000,1.000,0.963
[58 of 100],580000,0.000,1.000,1.000,0.963
[59 of 100],590000,0.000,1.000,1.000,0.962
[60 of 100],600000,0.000,1.000,1.000,0.962
[61 of 100],610000,0.000,1.000,1.000,0.962
[62 of 100],620000,0.000,1.000,1.000,0.962
[63 of 100],630000,0.000,1.000,1.000,0.962
[64 of 100],640000,0.000,1.000,1.000,0.962
[65 of 100],650000,0.000,1.000,1.000,0.962
[66 of 100],660000,0.000,1.000,1.000,0.962
[67 of 100],670000,0.000,1.000,1.000,0.962
[68 of 100],680000,0.000,1.000,1.000,0.961
[69 of 100],690000,0.000,1.000,1.000,0.960
[70 of 100],700000,0.000,1.000,1.000,0.961
[71 of 100],710000,0.000,1.000,1.000,0.961
[72 of 100],720000,0.000,1.000,1.000,0.961
[73 of 100],730000,0.000,1.000,1.000,0.959
[74 of 100],740000,0.000,1.000,1.000,0.959
[75 of 100],750000,0.000,1.000,1.000,0.960
[76 of 100],760000,0.000,1.000,1.000,0.991
[77 of 100],770000,0.000,1.000,1.000,0.989
[78 of 100],780000,0.010,0.998,1.000,0.946
[79 of 100],790000,0.006,0.999,1.000,0.975
[80 of 100],800000,0.000,1.000,1.000,0.967
[81 of 100],810000,0.000,1.000,1.000,0.967
[82 of 100],820000,0.000,1.000,1.000,0.965
[83 of 100],830000,0.000,1.000,1.000,0.963
[84 of 100],840000,0.000,1.000,1.000,0.963
[85 of 100],850000,0.000,1.000,1.000,0.962
[86 of 100],860000,0.000,1.000,1.000,0.963
[87 of 100],870000,0.000,1.000,1.000,0.964
[88 of 100],880000,0.000,1.000,1.000,0.965
[89 of 100],890000,0.000,1.000,1.000,0.966
[90 of 100],900000,0.000,1.000,1.000,0.966
[91 of 100],910000,0.000,1.000,1.000,0.967
[92 of 100],920000,0.000,1.000,1.000,0.967
[93 of 100],930000,0.000,1.000,1.000,0.967
[94 of 100],940000,0.000,1.000,1.000,0.970
[95 of 100],950000,0.000,1.000,1.000,0.970
[96 of 100],960000,0.000,1.000,1.000,0.971
[97 of 100],970000,0.000,1.000,1.000,0.973
[98 of 100],980000,0.000,1.000,1.000,0.973
[99 of 100],990000,0.000,1.000,1.000,0.973
[100 of 100],1000000,0.000,1.000,1.000,0.983

[worker 5] Run 12/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 937, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.298,0.875,0.937,0.940
[2 of 100],20000,0.133,0.956,0.954,0.915
[3 of 100],30000,0.035,0.990,1.000,0.608
[4 of 100],40000,0.000,1.000,1.000,0.553
[5 of 100],50000,0.105,0.968,0.898,0.279
[6 of 100],60000,0.019,0.993,1.000,0.865
[7 of 100],70000,0.018,0.996,1.000,0.905
[8 of 100],80000,0.000,1.000,1.000,0.911
[9 of 100],90000,0.000,1.000,1.000,0.930
[10 of 100],100000,0.000,1.000,1.000,0.931
[11 of 100],110000,0.000,1.000,1.000,0.928
[12 of 100],120000,0.000,1.000,1.000,0.928
[13 of 100],130000,0.000,1.000,1.000,0.934
[14 of 100],140000,0.000,1.000,1.000,0.933
[15 of 100],150000,0.000,1.000,1.000,0.933
[16 of 100],160000,0.000,1.000,1.000,0.933
[17 of 100],170000,0.000,1.000,1.000,0.936
[18 of 100],180000,0.000,1.000,1.000,0.936
[19 of 100],190000,0.000,1.000,1.000,0.935
[20 of 100],200000,0.000,1.000,1.000,0.936
[21 of 100],210000,0.000,1.000,1.000,0.936
[22 of 100],220000,0.000,1.000,1.000,0.935
[23 of 100],230000,0.000,1.000,1.000,0.936
[24 of 100],240000,0.000,1.000,1.000,0.946
[25 of 100],250000,0.000,1.000,1.000,0.939
[26 of 100],260000,0.000,1.000,1.000,0.936
[27 of 100],270000,0.000,1.000,1.000,0.936
[28 of 100],280000,0.000,1.000,1.000,0.936
[29 of 100],290000,0.000,1.000,1.000,0.936
[30 of 100],300000,0.000,1.000,1.000,0.936
[31 of 100],310000,0.000,1.000,1.000,0.936
[32 of 100],320000,0.000,1.000,1.000,0.936
[33 of 100],330000,0.000,1.000,1.000,0.936
[34 of 100],340000,0.000,1.000,1.000,0.936
[35 of 100],350000,0.000,1.000,1.000,0.936
[36 of 100],360000,0.000,1.000,1.000,0.936
[37 of 100],370000,0.000,1.000,1.000,0.936
[38 of 100],380000,0.000,1.000,1.000,0.936
[39 of 100],390000,0.023,0.996,1.000,0.924
[40 of 100],400000,0.004,0.999,1.000,0.925
[41 of 100],410000,0.000,1.000,1.000,0.931
[42 of 100],420000,0.000,1.000,1.000,0.928
[43 of 100],430000,0.000,1.000,1.000,0.928
[44 of 100],440000,0.000,1.000,1.000,0.932
[45 of 100],450000,0.284,0.875,0.834,0.859
[46 of 100],460000,0.163,0.942,0.995,0.997
[47 of 100],470000,0.039,0.989,1.000,0.969
[48 of 100],480000,0.025,0.994,1.000,0.983
[49 of 100],490000,0.027,0.994,0.999,0.994
[50 of 100],500000,0.003,0.999,1.000,0.996
[51 of 100],510000,0.000,1.000,1.000,1.000
[52 of 100],520000,0.011,0.997,0.999,0.931
[53 of 100],530000,0.007,0.998,1.000,1.000
[54 of 100],540000,0.004,0.999,1.000,0.976
[55 of 100],550000,0.002,0.999,1.000,0.986
[56 of 100],560000,0.003,0.999,1.000,0.963
[57 of 100],570000,0.000,1.000,1.000,0.941
[58 of 100],580000,0.000,1.000,1.000,0.941
[59 of 100],590000,0.000,1.000,1.000,0.966
[60 of 100],600000,0.000,1.000,1.000,0.962
[61 of 100],610000,0.000,1.000,1.000,0.952
[62 of 100],620000,0.000,1.000,1.000,0.967
[63 of 100],630000,0.000,1.000,1.000,0.965
[64 of 100],640000,0.000,1.000,1.000,0.964
[65 of 100],650000,0.010,0.999,0.761,0.643
[66 of 100],660000,0.015,0.996,1.000,0.984
[67 of 100],670000,0.000,1.000,1.000,0.997
[68 of 100],680000,0.000,1.000,1.000,0.998
[69 of 100],690000,0.000,1.000,1.000,0.999
[70 of 100],700000,0.000,1.000,1.000,1.000
[71 of 100],710000,0.000,1.000,1.000,1.000
[72 of 100],720000,0.000,1.000,1.000,1.000
[73 of 100],730000,0.000,1.000,1.000,1.000
[74 of 100],740000,0.000,1.000,1.000,1.000
[75 of 100],750000,0.000,1.000,1.000,1.000
[76 of 100],760000,0.000,1.000,1.000,1.000
[77 of 100],770000,0.000,1.000,1.000,1.000
[78 of 100],780000,0.000,1.000,1.000,1.000
[79 of 100],790000,0.000,1.000,1.000,1.000
[80 of 100],800000,0.000,1.000,1.000,1.000
[81 of 100],810000,0.000,1.000,1.000,1.000
[82 of 100],820000,0.000,1.000,1.000,1.000
[83 of 100],830000,0.000,1.000,1.000,1.000
[84 of 100],840000,0.000,1.000,1.000,1.000
[85 of 100],850000,0.000,1.000,1.000,1.000
[86 of 100],860000,0.000,1.000,1.000,1.000
[87 of 100],870000,0.000,1.000,1.000,1.000
[88 of 100],880000,0.000,1.000,1.000,1.000
[89 of 100],890000,0.000,1.000,1.000,1.000
[90 of 100],900000,0.000,1.000,1.000,1.000
[91 of 100],910000,0.000,1.000,1.000,0.998
[92 of 100],920000,0.000,1.000,1.000,0.998
[93 of 100],930000,0.000,1.000,1.000,0.999
[94 of 100],940000,0.000,1.000,1.000,1.000
[95 of 100],950000,0.000,1.000,1.000,1.000
[96 of 100],960000,0.000,1.000,1.000,1.000
[97 of 100],970000,0.000,1.000,1.000,1.000
[98 of 100],980000,0.023,0.996,1.000,0.976
[99 of 100],990000,0.000,1.000,1.000,0.981
[100 of 100],1000000,0.009,0.998,1.000,0.992

[worker 5] Run 13/25 | config: {'batch_size': 32, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 19, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.212,0.923,0.997,0.860
[2 of 100],20000,0.032,0.994,0.999,0.945
[3 of 100],30000,0.016,0.997,1.000,0.935
[4 of 100],40000,0.004,1.000,1.000,0.924
[5 of 100],50000,0.064,0.983,0.996,0.897
[6 of 100],60000,0.005,0.999,1.000,0.829
[7 of 100],70000,0.002,1.000,1.000,0.827
[8 of 100],80000,0.001,1.000,1.000,0.862
[9 of 100],90000,0.001,1.000,1.000,0.822
[10 of 100],100000,0.001,1.000,1.000,0.824
[11 of 100],110000,0.001,1.000,1.000,0.829
[12 of 100],120000,0.000,1.000,1.000,0.829
[13 of 100],130000,0.000,1.000,1.000,0.829
[14 of 100],140000,0.000,1.000,1.000,0.832
[15 of 100],150000,0.000,1.000,1.000,0.831
[16 of 100],160000,0.035,0.992,1.000,0.796
[17 of 100],170000,0.001,1.000,1.000,0.824
[18 of 100],180000,0.000,1.000,1.000,0.831
[19 of 100],190000,0.000,1.000,1.000,0.825
[20 of 100],200000,0.000,1.000,1.000,0.828
[21 of 100],210000,0.000,1.000,1.000,0.828
[22 of 100],220000,0.000,1.000,1.000,0.824
[23 of 100],230000,0.000,1.000,1.000,0.825
[24 of 100],240000,0.000,1.000,1.000,0.823
[25 of 100],250000,0.000,1.000,1.000,0.820
[26 of 100],260000,0.000,1.000,1.000,0.821
[27 of 100],270000,0.000,1.000,1.000,0.821
[28 of 100],280000,0.000,1.000,1.000,0.821
[29 of 100],290000,0.000,1.000,1.000,0.823
[30 of 100],300000,0.000,1.000,1.000,0.822
[31 of 100],310000,0.000,1.000,1.000,0.822
[32 of 100],320000,0.000,1.000,1.000,0.821
[33 of 100],330000,0.000,1.000,1.000,0.820
[34 of 100],340000,0.000,1.000,0.804,0.985
[35 of 100],350000,0.028,0.995,1.000,0.883
[36 of 100],360000,0.000,1.000,1.000,0.854
[37 of 100],370000,0.000,1.000,1.000,0.886
[38 of 100],380000,0.000,1.000,1.000,0.884
[39 of 100],390000,0.000,1.000,1.000,0.902
[40 of 100],400000,0.000,1.000,1.000,0.891
[41 of 100],410000,0.000,1.000,1.000,0.889
[42 of 100],420000,0.004,0.999,1.000,0.608
[43 of 100],430000,0.000,1.000,1.000,0.692
[44 of 100],440000,0.000,1.000,1.000,0.701
[45 of 100],450000,0.000,1.000,1.000,0.713
[46 of 100],460000,0.001,1.000,1.000,0.787
[47 of 100],470000,0.000,1.000,1.000,0.770
[48 of 100],480000,0.000,1.000,1.000,0.768
[49 of 100],490000,0.003,0.999,1.000,0.582
[50 of 100],500000,0.002,0.999,1.000,0.731
[51 of 100],510000,0.000,1.000,1.000,0.724
[52 of 100],520000,0.000,1.000,1.000,0.718
[53 of 100],530000,0.000,1.000,1.000,0.711
[54 of 100],540000,0.000,1.000,1.000,0.708
[55 of 100],550000,0.000,1.000,1.000,0.703
[56 of 100],560000,0.000,1.000,1.000,0.701
[57 of 100],570000,0.000,1.000,1.000,0.691
[58 of 100],580000,0.000,1.000,1.000,0.687
[59 of 100],590000,0.000,1.000,1.000,0.682
[60 of 100],600000,0.000,1.000,1.000,0.680
[61 of 100],610000,0.000,1.000,1.000,0.678
[62 of 100],620000,0.000,1.000,1.000,0.678
[63 of 100],630000,0.000,1.000,1.000,0.675
[64 of 100],640000,0.000,1.000,1.000,0.675
[65 of 100],650000,0.000,1.000,1.000,0.673
[66 of 100],660000,0.000,1.000,1.000,0.671
[67 of 100],670000,0.000,1.000,1.000,0.669
[68 of 100],680000,0.000,1.000,1.000,0.668
[69 of 100],690000,0.000,1.000,1.000,0.666
[70 of 100],700000,0.000,1.000,1.000,0.665
[71 of 100],710000,0.000,1.000,1.000,0.663
[72 of 100],720000,0.000,1.000,1.000,0.661
[73 of 100],730000,0.000,1.000,1.000,0.659
[74 of 100],740000,0.000,1.000,1.000,0.658
[75 of 100],750000,0.000,1.000,1.000,0.657
[76 of 100],760000,0.019,0.997,1.000,0.819
[77 of 100],770000,0.000,1.000,1.000,0.819
[78 of 100],780000,0.000,1.000,1.000,0.848
[79 of 100],790000,0.000,1.000,1.000,0.838
[80 of 100],800000,0.000,1.000,1.000,0.834
[81 of 100],810000,0.000,1.000,1.000,0.834
[82 of 100],820000,0.000,1.000,1.000,0.837
[83 of 100],830000,0.000,1.000,1.000,0.840
[84 of 100],840000,0.000,1.000,1.000,0.843
[85 of 100],850000,0.000,1.000,1.000,0.844
[86 of 100],860000,0.000,1.000,1.000,0.850
[87 of 100],870000,0.000,1.000,1.000,0.851
[88 of 100],880000,0.000,1.000,1.000,0.857
[89 of 100],890000,0.000,1.000,1.000,0.862
[90 of 100],900000,0.000,1.000,1.000,0.870
[91 of 100],910000,0.000,1.000,1.000,0.873
[92 of 100],920000,0.000,1.000,1.000,0.875
[93 of 100],930000,0.000,1.000,1.000,0.891
[94 of 100],940000,0.000,1.000,1.000,0.891
[95 of 100],950000,0.000,1.000,1.000,0.891
[96 of 100],960000,0.000,1.000,1.000,0.892
[97 of 100],970000,0.000,1.000,1.000,0.894
[98 of 100],980000,0.000,1.000,1.000,0.896
[99 of 100],990000,0.000,1.000,1.000,0.888
[100 of 100],1000000,0.000,1.000,1.000,0.893

[worker 5] Run 14/25 | config: {'batch_size': 32, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 167, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.219,0.918,1.000,0.942
[2 of 100],20000,0.030,0.996,1.000,0.822
[3 of 100],30000,0.019,0.996,1.000,0.882
[4 of 100],40000,0.067,0.982,0.997,0.974
[5 of 100],50000,0.013,0.997,1.000,0.946
[6 of 100],60000,0.014,0.997,1.000,0.838
[7 of 100],70000,0.004,0.999,1.000,0.756
[8 of 100],80000,0.004,0.999,1.000,0.719
[9 of 100],90000,0.002,1.000,1.000,0.693
[10 of 100],100000,0.001,1.000,1.000,0.816
[11 of 100],110000,0.019,0.996,1.000,0.912
[12 of 100],120000,0.002,1.000,1.000,0.892
[13 of 100],130000,0.002,1.000,1.000,0.855
[14 of 100],140000,0.000,1.000,1.000,0.868
[15 of 100],150000,0.000,1.000,1.000,0.876
[16 of 100],160000,0.001,1.000,1.000,0.856
[17 of 100],170000,0.000,1.000,1.000,0.851
[18 of 100],180000,0.054,0.990,1.000,0.823
[19 of 100],190000,0.002,1.000,1.000,0.849
[20 of 100],200000,0.001,1.000,1.000,0.855
[21 of 100],210000,0.000,1.000,1.000,0.882
[22 of 100],220000,0.001,1.000,0.996,0.959
[23 of 100],230000,0.007,0.998,1.000,0.836
[24 of 100],240000,0.000,1.000,1.000,0.856
[25 of 100],250000,0.000,1.000,1.000,0.865
[26 of 100],260000,0.000,1.000,1.000,0.876
[27 of 100],270000,0.008,0.998,1.000,0.832
[28 of 100],280000,0.000,1.000,1.000,0.854
[29 of 100],290000,0.000,1.000,1.000,0.855
[30 of 100],300000,0.000,1.000,1.000,0.866
[31 of 100],310000,0.000,1.000,1.000,0.895
[32 of 100],320000,0.000,1.000,1.000,0.892
[33 of 100],330000,0.018,0.996,1.000,0.822
[34 of 100],340000,0.001,1.000,1.000,0.613
[35 of 100],350000,0.004,0.999,1.000,0.775
[36 of 100],360000,0.000,1.000,1.000,0.804
[37 of 100],370000,0.000,1.000,1.000,0.817
[38 of 100],380000,0.000,1.000,1.000,0.833
[39 of 100],390000,0.000,1.000,1.000,0.855
[40 of 100],400000,0.004,0.999,0.966,0.993
[41 of 100],410000,0.003,0.999,1.000,0.842
[42 of 100],420000,0.001,1.000,1.000,0.842
[43 of 100],430000,0.000,1.000,1.000,0.831
[44 of 100],440000,0.000,1.000,1.000,0.855
[45 of 100],450000,0.000,1.000,1.000,0.847
[46 of 100],460000,0.001,1.000,1.000,0.855
[47 of 100],470000,0.000,1.000,1.000,0.847
[48 of 100],480000,0.000,1.000,1.000,0.842
[49 of 100],490000,0.001,1.000,1.000,0.845
[50 of 100],500000,0.000,1.000,1.000,0.835
[51 of 100],510000,0.000,1.000,1.000,0.829
[52 of 100],520000,0.000,1.000,1.000,0.830
[53 of 100],530000,0.000,1.000,1.000,0.829
[54 of 100],540000,0.000,1.000,1.000,0.833
[55 of 100],550000,0.000,1.000,1.000,0.832
[56 of 100],560000,0.000,1.000,1.000,0.832
[57 of 100],570000,0.000,1.000,1.000,0.831
[58 of 100],580000,0.000,1.000,1.000,0.831
[59 of 100],590000,0.000,1.000,1.000,0.893
[60 of 100],600000,0.000,1.000,1.000,0.881
[61 of 100],610000,0.000,1.000,1.000,0.878
[62 of 100],620000,0.000,1.000,1.000,0.875
[63 of 100],630000,0.000,1.000,1.000,0.873
[64 of 100],640000,0.000,1.000,1.000,0.873
[65 of 100],650000,0.001,1.000,1.000,0.865
[66 of 100],660000,0.049,0.989,1.000,0.971
[67 of 100],670000,0.000,1.000,1.000,0.964
[68 of 100],680000,0.000,1.000,1.000,0.953
[69 of 100],690000,0.000,1.000,1.000,0.947
[70 of 100],700000,0.000,1.000,1.000,0.946
[71 of 100],710000,0.000,1.000,1.000,0.945
[72 of 100],720000,0.017,0.997,1.000,0.992
[73 of 100],730000,0.000,1.000,1.000,0.993
[74 of 100],740000,0.000,1.000,1.000,0.996
[75 of 100],750000,0.000,1.000,1.000,0.988
[76 of 100],760000,0.001,1.000,1.000,0.988
[77 of 100],770000,0.000,1.000,1.000,0.981
[78 of 100],780000,0.000,1.000,1.000,0.981
[79 of 100],790000,0.000,1.000,1.000,0.981
[80 of 100],800000,0.000,1.000,1.000,0.981
[81 of 100],810000,0.000,1.000,1.000,0.981
[82 of 100],820000,0.000,1.000,1.000,0.981
[83 of 100],830000,0.000,1.000,1.000,0.982
[84 of 100],840000,0.000,1.000,1.000,0.984
[85 of 100],850000,0.000,1.000,1.000,0.984
[86 of 100],860000,0.000,1.000,1.000,0.983
[87 of 100],870000,0.000,1.000,1.000,0.983
[88 of 100],880000,0.000,1.000,1.000,0.981
[89 of 100],890000,0.000,1.000,1.000,0.983
[90 of 100],900000,0.000,1.000,1.000,0.983
[91 of 100],910000,0.000,1.000,1.000,0.984
[92 of 100],920000,0.000,1.000,1.000,0.985
[93 of 100],930000,0.000,1.000,1.000,0.985
[94 of 100],940000,0.011,0.998,1.000,0.857
[95 of 100],950000,0.000,1.000,1.000,0.869
[96 of 100],960000,0.004,0.999,1.000,0.934
[97 of 100],970000,0.000,1.000,1.000,0.946
[98 of 100],980000,0.000,1.000,1.000,0.952
[99 of 100],990000,0.003,0.999,1.000,0.964
[100 of 100],1000000,0.000,1.000,1.000,0.999

[worker 5] Run 15/25 | config: {'batch_size': 32, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 337, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.215,0.919,1.000,0.966
[2 of 100],20000,0.044,0.992,1.000,0.869
[3 of 100],30000,0.170,0.950,0.983,0.941
[4 of 100],40000,0.025,0.995,0.998,0.969
[5 of 100],50000,0.025,0.995,0.980,0.994
[6 of 100],60000,0.046,0.990,0.916,0.999
[7 of 100],70000,0.026,0.994,1.000,0.997
[8 of 100],80000,0.003,1.000,1.000,0.997
[9 of 100],90000,0.003,1.000,1.000,0.993
[10 of 100],100000,0.002,1.000,1.000,0.995
[11 of 100],110000,0.064,0.983,1.000,0.736
[12 of 100],120000,0.009,0.998,0.999,0.645
[13 of 100],130000,0.002,1.000,1.000,0.639
[14 of 100],140000,0.001,1.000,1.000,0.642
[15 of 100],150000,0.001,1.000,1.000,0.641
[16 of 100],160000,0.001,1.000,1.000,0.636
[17 of 100],170000,0.001,1.000,1.000,0.640
[18 of 100],180000,0.000,1.000,1.000,0.640
[19 of 100],190000,0.001,1.000,1.000,0.544
[20 of 100],200000,0.000,1.000,1.000,0.570
[21 of 100],210000,0.001,1.000,1.000,0.556
[22 of 100],220000,0.000,1.000,1.000,0.556
[23 of 100],230000,0.050,0.988,1.000,0.892
[24 of 100],240000,0.003,0.999,1.000,0.871
[25 of 100],250000,0.001,1.000,1.000,0.917
[26 of 100],260000,0.000,1.000,1.000,0.917
[27 of 100],270000,0.000,1.000,1.000,0.917
[28 of 100],280000,0.000,1.000,1.000,0.917
[29 of 100],290000,0.007,0.999,0.997,0.882
[30 of 100],300000,0.002,1.000,1.000,0.937
[31 of 100],310000,0.019,0.995,1.000,0.950
[32 of 100],320000,0.001,1.000,1.000,0.953
[33 of 100],330000,0.001,1.000,1.000,0.932
[34 of 100],340000,0.001,1.000,1.000,0.932
[35 of 100],350000,0.000,1.000,1.000,0.947
[36 of 100],360000,0.000,1.000,1.000,0.945
[37 of 100],370000,0.000,1.000,1.000,0.949
[38 of 100],380000,0.000,1.000,1.000,0.950
[39 of 100],390000,0.000,1.000,1.000,0.951
[40 of 100],400000,0.000,1.000,1.000,0.952
[41 of 100],410000,0.000,1.000,1.000,0.954
[42 of 100],420000,0.007,0.999,1.000,0.876
[43 of 100],430000,0.003,0.999,1.000,0.967
[44 of 100],440000,0.001,1.000,1.000,0.870
[45 of 100],450000,0.000,1.000,1.000,0.871
[46 of 100],460000,0.000,1.000,1.000,0.874
[47 of 100],470000,0.000,1.000,1.000,0.873
[48 of 100],480000,0.000,1.000,1.000,0.875
[49 of 100],490000,0.001,1.000,1.000,0.890
[50 of 100],500000,0.000,1.000,1.000,0.884
[51 of 100],510000,0.000,1.000,1.000,0.885
[52 of 100],520000,0.000,1.000,1.000,0.885
[53 of 100],530000,0.000,1.000,1.000,0.885
[54 of 100],540000,0.000,1.000,1.000,0.886
[55 of 100],550000,0.000,1.000,1.000,0.886
[56 of 100],560000,0.000,1.000,1.000,0.887
[57 of 100],570000,0.000,1.000,1.000,0.887
[58 of 100],580000,0.000,1.000,1.000,0.887
[59 of 100],590000,0.000,1.000,1.000,0.887
[60 of 100],600000,0.000,1.000,1.000,0.887
[61 of 100],610000,0.000,1.000,1.000,0.887
[62 of 100],620000,0.000,1.000,1.000,0.887
[63 of 100],630000,0.000,1.000,1.000,0.887
[64 of 100],640000,0.000,1.000,1.000,0.887
[65 of 100],650000,0.003,0.999,0.999,0.709
[66 of 100],660000,0.005,0.999,1.000,0.709
[67 of 100],670000,0.000,1.000,1.000,0.717
[68 of 100],680000,0.002,0.999,1.000,0.667
[69 of 100],690000,0.001,1.000,1.000,0.759
[70 of 100],700000,0.000,1.000,1.000,0.715
[71 of 100],710000,0.001,1.000,1.000,0.744
[72 of 100],720000,0.000,1.000,1.000,0.751
[73 of 100],730000,0.000,1.000,1.000,0.765
[74 of 100],740000,0.000,1.000,1.000,0.764
[75 of 100],750000,0.000,1.000,1.000,0.765
[76 of 100],760000,0.000,1.000,1.000,0.766
[77 of 100],770000,0.000,1.000,1.000,0.769
[78 of 100],780000,0.000,1.000,1.000,0.772
[79 of 100],790000,0.000,1.000,1.000,0.776
[80 of 100],800000,0.000,1.000,1.000,0.776
[81 of 100],810000,0.000,1.000,1.000,0.778
[82 of 100],820000,0.000,1.000,1.000,0.778
[83 of 100],830000,0.000,1.000,1.000,0.777
[84 of 100],840000,0.000,1.000,1.000,0.773
[85 of 100],850000,0.000,1.000,1.000,0.773
[86 of 100],860000,0.000,1.000,1.000,0.773
[87 of 100],870000,0.000,1.000,1.000,0.773
[88 of 100],880000,0.000,1.000,1.000,0.774
[89 of 100],890000,0.000,1.000,1.000,0.776
